n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,0.6520154476165771,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.5378832817077637,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,0.6078062057495117,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,0.5491065979003906,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,0.6286814212799072,0.2847,53.6419,1.8396,0.6423,0.2967,0.2585,0.2919,0.2955,0.396,0.2357,0.2955,0.6225,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,0.5935754776000977,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.5268988609313965,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,0.5087106227874756,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.6200318336486816,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,0.6651403903961182,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,0.5149376392364502,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,0.6776938438415527,0.2009,54.5609,2.0506,0.6279,0.2775,0.2678,0.2746,0.2779,0.4102,0.2101,0.2779,0.5814,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,0.6504628658294678,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.6452653408050537,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,0.4989440441131592,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.5151522159576416,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,0.6926226615905762,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,0.5359554290771484,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,0.6122636795043945,0.2847,53.6419,1.8396,0.6423,0.2967,0.2585,0.2919,0.2955,0.396,0.2357,0.2955,0.6225,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,0.5154719352722168,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.6784086227416992,0.2885,53.7741,1.8556,0.6441,0.3002,0.2588,0.2917,0.2953,0.3964,0.2352,0.2953,0.6246,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,0.43414306640625,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.5504269599914551,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,0.667384147644043,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,0.5526039600372314,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,0.5669443607330322,0.2009,54.5609,2.0506,0.6279,0.2775,0.2678,0.2746,0.2779,0.4102,0.2101,0.2779,0.5814,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,0.4818270206451416,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.5338284969329834,0.1446,44.8386,1.4787,0.5356,0.0883,0.0842,0.0915,0.096,0.1289,0.0765,0.096,0.5007,skl_bis_kmeans,ionosphere_y.zip-4_k
