n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,2.6794469356536865,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,3.0605227947235107,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,2.8939409255981445,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,3.04923939704895,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,2.8402371406555176,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,2.619880199432373,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,2.740746021270752,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,2.7147488594055176,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,2.937159776687622,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,2.9771041870117188,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,3.034219026565552,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,2.905963182449341,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,2.6002771854400635,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,2.791992425918579,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,2.852160692214966,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,2.509805202484131,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,2.69391131401062,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,2.5559797286987305,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,2.6794469356536865,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,3.0605227947235107,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,2.8939409255981445,0.1394,3961.7294,1.8943,skl_bis_kmeans,ficoONEHOT.zip-4_k
