min_nr_instances,min_y,min_rd,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,1,10,11.575031757354736,-0.1457,1.1629,10.6755,0.5632,0.1165,0.0491,0.0641,0.0679,0.0738,0.0629,0.0679,0.6156,CLTree,titanic_y.zip
2,1,20,11.575712442398071,-0.1457,1.1629,10.6755,0.5632,0.1165,0.0491,0.0641,0.0679,0.0738,0.0629,0.0679,0.6156,CLTree,titanic_y.zip
2,1,30,11.5684654712677,-0.1457,1.1629,10.6755,0.5632,0.1165,0.0491,0.0641,0.0679,0.0738,0.0629,0.0679,0.6156,CLTree,titanic_y.zip
2,3,10,11.593479871749878,-0.0194,1.3781,19.5463,0.5644,0.1166,0.0409,0.0661,0.067,0.0614,0.0736,0.067,0.6263,CLTree,titanic_y.zip
2,3,20,11.61943292617798,-0.0194,1.3781,19.5463,0.5644,0.1166,0.0409,0.0661,0.067,0.0614,0.0736,0.067,0.6263,CLTree,titanic_y.zip
2,3,30,11.606493711471558,-0.0194,1.3781,19.5463,0.5644,0.1166,0.0409,0.0661,0.067,0.0614,0.0736,0.067,0.6263,CLTree,titanic_y.zip
2,5,10,11.57702350616455,-0.0194,1.3781,19.5463,0.5644,0.1166,0.0409,0.0661,0.067,0.0614,0.0736,0.067,0.6263,CLTree,titanic_y.zip
2,5,20,11.654242992401125,-0.0194,1.3781,19.5463,0.5644,0.1166,0.0409,0.0661,0.067,0.0614,0.0736,0.067,0.6263,CLTree,titanic_y.zip
2,5,30,11.622928380966188,-0.0194,1.3781,19.5463,0.5644,0.1166,0.0409,0.0661,0.067,0.0614,0.0736,0.067,0.6263,CLTree,titanic_y.zip
