n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,5.469935417175293,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,5.666059255599976,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,5.812017440795898,0.1537,1128.0498,1.8523,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,5.648030519485474,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,5.653671741485596,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,5.915971517562866,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,5.762214660644531,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,6.335425853729248,0.142,1085.7561,1.8761,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,6.1598875522613525,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.096810817718506,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,5.9667582511901855,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,5.719159126281738,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,6.199799776077271,0.1537,1128.0498,1.8523,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,6.030678987503052,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,5.526377439498901,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,6.22105598449707,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,5.649833917617798,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,6.226635694503784,0.142,1085.7561,1.8761,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,5.5014472007751465,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.035035610198975,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,6.070647478103638,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,5.702257394790649,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,6.247307300567627,0.1537,1128.0498,1.8523,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,5.804962396621704,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,5.794317245483398,0.1557,1135.6822,1.845,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,6.214715719223023,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,5.586519956588745,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,6.154931783676148,0.142,1085.7561,1.8761,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,100,6.061576128005981,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,5.905574321746826,0.143,1091.215,1.8777,skl_bis_kmeans,wine.zip-6_k
