max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,1000.0,100.0,0.0,42,cos,jaccard,3.10257887840271,0.5559,2116.9054,0.6076,0.9562,0.8923,1.2076,0.8927,0.8932,0.9436,0.848,0.8932,0.9242,CenterParTree2,triangle2_y.zip
10,10,30,50,1000.0,100.0,0.1,42,cos,jaccard,5.175412654876709,0.4337,1897.2755,0.9802,0.8624,0.624,1.2171,0.7565,0.7581,0.9509,0.6303,0.7581,0.7351,CenterParTree2,triangle2_y.zip
10,10,30,50,1000.0,100.0,0.2,42,cos,jaccard,5.191689968109131,0.4337,1897.2755,0.9802,0.8624,0.624,1.2171,0.7565,0.7581,0.9509,0.6303,0.7581,0.7351,CenterParTree2,triangle2_y.zip
10,10,30,50,1000.0,20.0,0.0,42,cos,jaccard,3.082857131958008,0.5559,2116.9054,0.6076,0.9562,0.8923,1.2076,0.8927,0.8932,0.9436,0.848,0.8932,0.9242,CenterParTree2,triangle2_y.zip
10,10,30,50,1000.0,20.0,0.1,42,cos,jaccard,5.163295745849609,0.4337,1897.2755,0.9802,0.8624,0.624,1.2171,0.7565,0.7581,0.9509,0.6303,0.7581,0.7351,CenterParTree2,triangle2_y.zip
10,10,30,50,1000.0,20.0,0.2,42,cos,jaccard,5.213655710220337,0.4337,1897.2755,0.9802,0.8624,0.624,1.2171,0.7565,0.7581,0.9509,0.6303,0.7581,0.7351,CenterParTree2,triangle2_y.zip
10,10,30,50,1000.0,inf,0.0,42,cos,jaccard,0.6677849292755127,0.0,0.0,0.0,0.2993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5471,CenterParTree2,triangle2_y.zip
10,10,30,50,1000.0,inf,0.1,42,cos,jaccard,6.09810733795166,-0.5515,1.8256,0.9665,0.3073,0.0,0.0123,0.0007,0.0181,0.0096,0.1584,0.0181,0.5416,CenterParTree2,triangle2_y.zip
10,10,30,50,1000.0,inf,0.2,42,cos,jaccard,6.098675489425659,-0.5515,1.8256,0.9665,0.3073,0.0,0.0123,0.0007,0.0181,0.0096,0.1584,0.0181,0.5416,CenterParTree2,triangle2_y.zip
10,10,30,50,100.0,100.0,0.0,42,cos,jaccard,0.0572702884674072,0.0,0.0,0.0,0.2993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5471,CenterParTree2,triangle2_y.zip
