n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0411317348480224,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,,,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0377032756805419,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,1000.0,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0376343727111816,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,100.0,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0380110740661621,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,inf,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0407061576843261,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,,,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.037757396697998,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,1000.0,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0376412868499755,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,100.0,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0380122661590576,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,inf,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0409467220306396,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,,,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0379097461700439,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,1000.0,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0377938747406005,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,100.0,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0379011631011962,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,inf,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0603487491607666,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,,,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0379283428192138,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,1000.0,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0388617515563964,0.6055,4532.892,0.5331,0.9427,0.7784,1.7447,0.8882,0.8887,0.8452,0.9369,0.8887,0.8156,100.0,20.0,kmeans+dt,2d-10c_y.zip-12_True_k
