n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,IMM,1000.0,100,0.1022133827209472,0.358,1908.6684,0.9475,0.8004,0.4146,1.2324,0.6906,0.693,0.9629,0.5413,0.693,0.5773,ExKMC,triangle2_y.zip
10,10,IMM,1000.0,20,0.6704447269439697,0.358,1908.6684,0.9475,0.8004,0.4146,1.2324,0.6906,0.693,0.9629,0.5413,0.693,0.5773,ExKMC,triangle2_y.zip
10,10,IMM,100.0,100,0.2542824745178222,0.3523,1924.1909,0.9372,0.7961,0.3987,1.2322,0.6857,0.6881,0.9628,0.5353,0.6881,0.5646,ExKMC,triangle2_y.zip
10,10,IMM,100.0,20,0.5859017372131348,0.358,1908.6684,0.9475,0.8004,0.4146,1.2324,0.6906,0.693,0.9629,0.5413,0.693,0.5773,ExKMC,triangle2_y.zip
10,10,IMM,inf,100,0.650799036026001,0.358,1908.6684,0.9475,0.8004,0.4146,1.2324,0.6906,0.693,0.9629,0.5413,0.693,0.5773,ExKMC,triangle2_y.zip
10,10,IMM,inf,20,0.6278634071350098,0.358,1908.6684,0.9475,0.8004,0.4146,1.2324,0.6906,0.693,0.9629,0.5413,0.693,0.5773,ExKMC,triangle2_y.zip
10,10,NONE,1000.0,100,0.7452337741851807,0.3315,1703.5312,0.9693,0.8096,0.4483,1.2137,0.6905,0.6929,0.9483,0.5459,0.6929,0.6034,ExKMC,triangle2_y.zip
10,10,NONE,1000.0,20,0.1966640949249267,0.3315,1703.5312,0.9693,0.8096,0.4483,1.2137,0.6905,0.6929,0.9483,0.5459,0.6929,0.6034,ExKMC,triangle2_y.zip
10,10,NONE,100.0,100,0.780236005783081,0.3373,1793.431,0.9777,0.8044,0.4292,1.2233,0.6906,0.693,0.9558,0.5436,0.693,0.5887,ExKMC,triangle2_y.zip
10,10,NONE,100.0,20,0.6302244663238525,0.3315,1703.5312,0.9693,0.8096,0.4483,1.2137,0.6905,0.6929,0.9483,0.5459,0.6929,0.6034,ExKMC,triangle2_y.zip
10,10,NONE,inf,100,0.0257630348205566,0.3315,1703.5312,0.9693,0.8096,0.4483,1.2137,0.6905,0.6929,0.9483,0.5459,0.6929,0.6034,ExKMC,triangle2_y.zip
10,10,NONE,inf,20,0.0711774826049804,0.3315,1703.5312,0.9693,0.8096,0.4483,1.2137,0.6905,0.6929,0.9483,0.5459,0.6929,0.6034,ExKMC,triangle2_y.zip
10,12,IMM,1000.0,100,0.6007282733917236,0.3662,2011.5527,0.9327,0.8019,0.4187,1.2496,0.7001,0.7025,0.9764,0.5486,0.7025,0.5814,ExKMC,triangle2_y.zip
10,12,IMM,1000.0,20,0.6760540008544922,0.3662,2011.5527,0.9327,0.8019,0.4187,1.2496,0.7001,0.7025,0.9764,0.5486,0.7025,0.5814,ExKMC,triangle2_y.zip
10,12,IMM,100.0,100,0.4708600044250488,0.3598,2041.2736,0.9195,0.7976,0.4033,1.2491,0.6952,0.6975,0.976,0.5427,0.6975,0.5691,ExKMC,triangle2_y.zip
10,12,IMM,100.0,20,0.3869073390960693,0.3662,2011.5527,0.9327,0.8019,0.4187,1.2496,0.7001,0.7025,0.9764,0.5486,0.7025,0.5814,ExKMC,triangle2_y.zip
10,12,IMM,inf,100,0.2362852096557617,0.3662,2011.5527,0.9327,0.8019,0.4187,1.2496,0.7001,0.7025,0.9764,0.5486,0.7025,0.5814,ExKMC,triangle2_y.zip
10,12,IMM,inf,20,0.5589444637298584,0.3662,2011.5527,0.9327,0.8019,0.4187,1.2496,0.7001,0.7025,0.9764,0.5486,0.7025,0.5814,ExKMC,triangle2_y.zip
10,12,NONE,1000.0,100,0.0631928443908691,0.3571,1850.0359,0.9293,0.8062,0.4355,1.226,0.6922,0.6946,0.958,0.5448,0.6946,0.5939,ExKMC,triangle2_y.zip
10,12,NONE,1000.0,20,0.0445244312286376,0.3571,1850.0359,0.9293,0.8062,0.4355,1.226,0.6922,0.6946,0.958,0.5448,0.6946,0.5939,ExKMC,triangle2_y.zip
10,12,NONE,100.0,100,0.8126022815704346,0.3605,1975.4004,0.9415,0.7998,0.4119,1.2366,0.6916,0.6939,0.9662,0.5414,0.6939,0.5754,ExKMC,triangle2_y.zip
10,12,NONE,100.0,20,0.7158310413360596,0.3571,1850.0359,0.9293,0.8062,0.4355,1.226,0.6922,0.6946,0.958,0.5448,0.6946,0.5939,ExKMC,triangle2_y.zip
10,12,NONE,inf,100,0.2091915607452392,0.3571,1850.0359,0.9293,0.8062,0.4355,1.226,0.6922,0.6946,0.958,0.5448,0.6946,0.5939,ExKMC,triangle2_y.zip
10,12,NONE,inf,20,0.2898778915405273,0.3571,1850.0359,0.9293,0.8062,0.4355,1.226,0.6922,0.6946,0.958,0.5448,0.6946,0.5939,ExKMC,triangle2_y.zip
12,12,IMM,1000.0,100,0.0106935501098632,0.3131,1684.7676,1.0078,0.7886,0.3712,1.2285,0.6596,0.6627,0.9599,0.506,0.6627,0.5421,ExKMC,triangle2_y.zip
12,12,IMM,1000.0,20,0.5898928642272949,0.3131,1684.7676,1.0078,0.7886,0.3712,1.2285,0.6596,0.6627,0.9599,0.506,0.6627,0.5421,ExKMC,triangle2_y.zip
12,12,IMM,100.0,100,0.2311453819274902,0.3173,1834.3399,0.9934,0.7876,0.3671,1.2261,0.658,0.6611,0.958,0.5047,0.6611,0.5389,ExKMC,triangle2_y.zip
12,12,IMM,100.0,20,0.6402618885040283,0.3131,1684.7676,1.0078,0.7886,0.3712,1.2285,0.6596,0.6627,0.9599,0.506,0.6627,0.5421,ExKMC,triangle2_y.zip
