max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,42,cos,jaccard,4.129171133041382,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,10,30,50,20,20,0.1,42,cos,jaccard,4.134245157241821,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,10,30,5,20,20,0.0,42,cos,jaccard,4.116769790649414,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,10,30,5,20,20,0.1,42,cos,jaccard,4.292231559753418,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,10,3,50,20,20,0.0,42,cos,jaccard,4.211621284484863,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,10,3,50,20,20,0.1,42,cos,jaccard,4.212954759597778,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,10,3,5,20,20,0.0,42,cos,jaccard,4.136456251144409,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,10,3,5,20,20,0.1,42,cos,jaccard,4.168599843978882,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,12,30,50,20,20,0.0,42,cos,jaccard,4.217615127563477,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,12,30,50,20,20,0.1,42,cos,jaccard,4.368518590927124,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,12,30,5,20,20,0.0,42,cos,jaccard,4.169278144836426,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,12,30,5,20,20,0.1,42,cos,jaccard,4.243548631668091,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,12,3,50,20,20,0.0,42,cos,jaccard,4.094273090362549,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,12,3,50,20,20,0.1,42,cos,jaccard,4.232957363128662,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,12,3,5,20,20,0.0,42,cos,jaccard,4.282207012176514,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,12,3,5,20,20,0.1,42,cos,jaccard,4.178589344024658,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,2,30,50,20,20,0.0,42,cos,jaccard,1.7912166118621826,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,2,30,50,20,20,0.1,42,cos,jaccard,1.7778642177581787,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,2,30,5,20,20,0.0,42,cos,jaccard,1.7829604148864746,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,2,30,5,20,20,0.1,42,cos,jaccard,1.770998239517212,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,2,3,50,20,20,0.0,42,cos,jaccard,1.7680449485778809,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,2,3,50,20,20,0.1,42,cos,jaccard,1.8120908737182615,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,2,3,5,20,20,0.0,42,cos,jaccard,1.8065385818481443,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,2,3,5,20,20,0.1,42,cos,jaccard,1.853398561477661,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,4,30,50,20,20,0.0,42,cos,jaccard,4.157392501831055,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,4,30,50,20,20,0.1,42,cos,jaccard,4.188565015792847,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,4,30,5,20,20,0.0,42,cos,jaccard,4.114091634750366,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,4,30,5,20,20,0.1,42,cos,jaccard,4.177443504333496,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,4,3,50,20,20,0.0,42,cos,jaccard,4.199404239654541,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,4,3,50,20,20,0.1,42,cos,jaccard,4.274311780929565,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,4,3,5,20,20,0.0,42,cos,jaccard,4.164687395095825,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,4,3,5,20,20,0.1,42,cos,jaccard,4.088070154190064,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,6,30,50,20,20,0.0,42,cos,jaccard,4.211350917816162,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,6,30,50,20,20,0.1,42,cos,jaccard,4.209399938583374,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,6,30,5,20,20,0.0,42,cos,jaccard,4.229399681091309,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,6,30,5,20,20,0.1,42,cos,jaccard,4.2330002784729,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,6,3,50,20,20,0.0,42,cos,jaccard,4.166609525680542,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,6,3,50,20,20,0.1,42,cos,jaccard,4.361953258514404,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,6,3,5,20,20,0.0,42,cos,jaccard,4.128239154815674,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,6,3,5,20,20,0.1,42,cos,jaccard,4.1993560791015625,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,8,30,50,20,20,0.0,42,cos,jaccard,4.186060190200806,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,8,30,50,20,20,0.1,42,cos,jaccard,4.189921855926514,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,8,30,5,20,20,0.0,42,cos,jaccard,4.124163627624512,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,8,30,5,20,20,0.1,42,cos,jaccard,4.1506431102752686,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,8,3,50,20,20,0.0,42,cos,jaccard,4.231709241867065,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,8,3,50,20,20,0.1,42,cos,jaccard,4.161686420440674,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
2,8,3,5,20,20,0.0,42,cos,jaccard,4.155518531799316,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
2,8,3,5,20,20,0.1,42,cos,jaccard,4.186138391494751,0.0119,138.4452,9.79,0.4766,-0.0203,0.0057,0.0083,0.0088,0.0138,0.0065,0.0088,0.5884,CenterParTree2,churn_y.zip
3,10,30,50,20,20,0.0,42,cos,jaccard,4.15877366065979,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
3,10,30,50,20,20,0.1,42,cos,jaccard,6.313141584396362,-0.0105,69.6673,20.1109,0.4272,-0.0034,0.0058,0.0064,0.0071,0.0141,0.0048,0.0071,0.5181,CenterParTree2,churn_y.zip
3,10,30,5,20,20,0.0,42,cos,jaccard,4.203102111816406,0.0966,270.3679,3.0706,0.5318,-0.0409,0.0057,0.0111,0.0114,0.0138,0.0097,0.0114,0.6579,CenterParTree2,churn_y.zip
3,10,30,5,20,20,0.1,42,cos,jaccard,6.299606561660767,-0.0105,69.6673,20.1109,0.4272,-0.0034,0.0058,0.0064,0.0071,0.0141,0.0048,0.0071,0.5181,CenterParTree2,churn_y.zip
