eps,min_samples,metric,algorithm,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.25,5,correlation,auto,4,0.0100848674774169,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,,,skl_DBSCAN,zelnik5_y.zip
0.25,5,correlation,auto,4,0.0139932632446289,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.25,5,correlation,auto,4,0.0109415054321289,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.25,5,correlation,auto,4,0.007303237915039,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.25,5,cosine,auto,4,0.0072910785675048,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,,,skl_DBSCAN,zelnik5_y.zip
0.25,5,cosine,auto,4,0.0073459148406982,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.25,5,cosine,auto,4,0.0073254108428955,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.25,5,cosine,auto,4,0.0073726177215576,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.25,5,euclidean,auto,4,0.0054523944854736,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_DBSCAN,zelnik5_y.zip
0.25,5,euclidean,auto,4,0.0040779113769531,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.25,5,euclidean,auto,4,0.0042648315429687,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.25,5,euclidean,auto,4,0.004112958908081,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,10,correlation,auto,4,0.0077860355377197,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,,,skl_DBSCAN,zelnik5_y.zip
0.5,10,correlation,auto,4,0.0117042064666748,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,10,correlation,auto,4,0.0106532573699951,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,10,correlation,auto,4,0.0073714256286621,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,10,cosine,auto,4,0.0073800086975097,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,,,skl_DBSCAN,zelnik5_y.zip
0.5,10,cosine,auto,4,0.0096511840820312,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,10,cosine,auto,4,0.0113523006439208,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,10,cosine,auto,4,0.0075354576110839,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,10,euclidean,auto,4,0.0067684650421142,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,,,skl_DBSCAN,zelnik5_y.zip
0.5,10,euclidean,auto,4,0.0043542385101318,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,10,euclidean,auto,4,0.0045211315155029,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,10,euclidean,auto,4,0.0068202018737792,0.345,177.4906,1.5373,1.0,1.0,1.3814,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,2,correlation,auto,4,0.0068390369415283,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,,,skl_DBSCAN,zelnik5_y.zip
0.5,2,correlation,auto,4,0.0111966133117675,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,2,correlation,auto,4,0.0079262256622314,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,2,correlation,auto,4,0.007458209991455,0.3544,258.185,1.2335,0.6271,0.2537,0.3342,0.3204,0.3223,0.242,0.4825,0.3223,0.5331,inf,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,2,cosine,auto,4,0.00752854347229,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,,,skl_DBSCAN,zelnik5_y.zip
0.5,2,cosine,auto,4,0.0075240135192871,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,1000.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,2,cosine,auto,4,0.0079450607299804,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,100.0,20.0,skl_DBSCAN,zelnik5_y.zip
0.5,2,cosine,auto,4,0.0076587200164794,0.0,0.0,0.0,0.2511,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5011,inf,20.0,skl_DBSCAN,zelnik5_y.zip
