max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,42,cos,jaccard,1.0704326629638672,-0.0833,17.1066,1.854,0.5004,-0.0465,0.0439,0.084,0.0866,0.0672,0.1218,0.0866,0.6365,CenterParTree2,ionosphere_y.zip
2,10,30,50,20,20,0.1,42,cos,jaccard,1.1005854606628418,-0.1026,11.1882,5.1629,0.5405,0.0832,0.0909,0.1156,0.1189,0.1393,0.1037,0.1189,0.5514,CenterParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.0,42,cos,jaccard,1.3734281063079834,-0.1688,8.7631,2.4952,0.4942,-0.0582,0.0457,0.0786,0.0836,0.07,0.1036,0.0836,0.6293,CenterParTree2,ionosphere_y.zip
2,10,30,5,20,20,0.1,42,cos,jaccard,1.4632227420806885,-0.1855,7.5977,4.7166,0.5343,0.0718,0.0927,0.1104,0.1152,0.1421,0.0969,0.1152,0.5425,CenterParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.0,42,cos,jaccard,1.0648624897003174,-0.0833,17.1066,1.854,0.5004,-0.0465,0.0439,0.084,0.0866,0.0672,0.1218,0.0866,0.6365,CenterParTree2,ionosphere_y.zip
2,10,3,50,20,20,0.1,42,cos,jaccard,1.0672507286071775,-0.1026,11.1882,5.1629,0.5405,0.0832,0.0909,0.1156,0.1189,0.1393,0.1037,0.1189,0.5514,CenterParTree2,ionosphere_y.zip
2,10,3,5,20,20,0.0,42,cos,jaccard,1.3738350868225098,-0.1688,8.7631,2.4952,0.4942,-0.0582,0.0457,0.0786,0.0836,0.07,0.1036,0.0836,0.6293,CenterParTree2,ionosphere_y.zip
2,10,3,5,20,20,0.1,42,cos,jaccard,1.475428819656372,-0.1855,7.5977,4.7166,0.5343,0.0718,0.0927,0.1104,0.1152,0.1421,0.0969,0.1152,0.5425,CenterParTree2,ionosphere_y.zip
2,12,30,50,20,20,0.0,42,cos,jaccard,1.071317195892334,-0.0833,17.1066,1.854,0.5004,-0.0465,0.0439,0.084,0.0866,0.0672,0.1218,0.0866,0.6365,CenterParTree2,ionosphere_y.zip
2,12,30,50,20,20,0.1,42,cos,jaccard,1.088245153427124,-0.1026,11.1882,5.1629,0.5405,0.0832,0.0909,0.1156,0.1189,0.1393,0.1037,0.1189,0.5514,CenterParTree2,ionosphere_y.zip
2,12,30,5,20,20,0.0,42,cos,jaccard,1.406855583190918,-0.1688,8.7631,2.4952,0.4942,-0.0582,0.0457,0.0786,0.0836,0.07,0.1036,0.0836,0.6293,CenterParTree2,ionosphere_y.zip
2,12,30,5,20,20,0.1,42,cos,jaccard,1.4411675930023191,-0.1855,7.5977,4.7166,0.5343,0.0718,0.0927,0.1104,0.1152,0.1421,0.0969,0.1152,0.5425,CenterParTree2,ionosphere_y.zip
