max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,1000.0,100.0,0.0,1.5002079010009766,0.4055,1187.8119,0.8297,0.871,0.5375,1.4975,0.7557,0.7602,0.8836,0.6671,0.7602,0.6399,VarianceParTree,aggregation_y.zip
10,10,30,50,1000.0,100.0,0.1,1.5910747051239014,0.4055,1187.8119,0.8297,0.871,0.5375,1.4975,0.7557,0.7602,0.8836,0.6671,0.7602,0.6399,VarianceParTree,aggregation_y.zip
10,10,30,50,1000.0,100.0,0.2,1.653498649597168,0.4055,1187.8119,0.8297,0.871,0.5375,1.4975,0.7557,0.7602,0.8836,0.6671,0.7602,0.6399,VarianceParTree,aggregation_y.zip
10,10,30,50,1000.0,20.0,0.0,1.5195112228393557,0.4055,1187.8119,0.8297,0.871,0.5375,1.4975,0.7557,0.7602,0.8836,0.6671,0.7602,0.6399,VarianceParTree,aggregation_y.zip
10,10,30,50,1000.0,20.0,0.1,1.6563503742218018,0.4055,1187.8119,0.8297,0.871,0.5375,1.4975,0.7557,0.7602,0.8836,0.6671,0.7602,0.6399,VarianceParTree,aggregation_y.zip
10,10,30,50,1000.0,20.0,0.2,1.6877717971801758,0.4055,1187.8119,0.8297,0.871,0.5375,1.4975,0.7557,0.7602,0.8836,0.6671,0.7602,0.6399,VarianceParTree,aggregation_y.zip
10,10,30,50,1000.0,inf,0.0,2.050081968307495,-0.3434,6.0095,5.3213,0.2833,0.0185,0.0827,0.0517,0.083,0.0488,0.2773,0.083,0.4582,VarianceParTree,aggregation_y.zip
10,10,30,50,1000.0,inf,0.1,2.1638479232788086,-0.3434,6.0095,5.3213,0.2833,0.0185,0.0827,0.0517,0.083,0.0488,0.2773,0.083,0.4582,VarianceParTree,aggregation_y.zip
10,10,30,50,1000.0,inf,0.2,2.175355195999145,-0.3434,6.0095,5.3213,0.2833,0.0185,0.0827,0.0517,0.083,0.0488,0.2773,0.083,0.4582,VarianceParTree,aggregation_y.zip
10,10,30,50,100.0,20.0,0.0,0.4514341354370117,0.4075,1192.5194,0.8307,0.8692,0.5302,1.4945,0.7534,0.7579,0.8818,0.6645,0.7579,0.6338,VarianceParTree,aggregation_y.zip
