max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,42,gini,mape,10.88403344154358,-0.0802,87.5449,6.2935,0.5139,0.0256,0.0637,0.0934,0.0936,0.0926,0.0946,0.0936,0.5673,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,50,20,20,0.0,42,gini,r2,10.79115104675293,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,50,20,20,0.0,42,me,mape,10.909262657165527,-0.0686,83.4816,6.176,0.5138,0.0255,0.0622,0.0911,0.0913,0.0904,0.0922,0.0913,0.5671,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,50,20,20,0.0,42,me,r2,10.915164709091188,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,50,20,20,0.1,42,gini,mape,10.828991651535034,-0.0994,58.9188,12.6091,0.5105,0.0191,0.0642,0.0877,0.088,0.0933,0.0832,0.088,0.5589,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,50,20,20,0.1,42,gini,r2,10.875990152359009,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,50,20,20,0.1,42,me,mape,10.90220332145691,-0.0989,56.2091,12.7456,0.5104,0.019,0.0627,0.0856,0.0859,0.0911,0.0812,0.0859,0.5586,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,50,20,20,0.1,42,me,r2,10.872578382492064,-0.0994,58.9188,12.6091,0.5105,0.0191,0.0642,0.0877,0.088,0.0933,0.0832,0.088,0.5589,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.0,42,gini,mape,10.953269243240356,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.0,42,gini,r2,10.88349747657776,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.0,42,me,mape,10.985143184661863,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.0,42,me,r2,11.182081699371338,-0.0686,83.4816,6.176,0.5138,0.0255,0.0622,0.0911,0.0913,0.0904,0.0922,0.0913,0.5671,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.1,42,gini,mape,10.893901348114014,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.1,42,gini,r2,10.923894882202148,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.1,42,me,mape,10.917065382003784,-0.0989,56.2091,12.7456,0.5104,0.019,0.0627,0.0856,0.0859,0.0911,0.0812,0.0859,0.5586,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.1,42,me,r2,10.888423919677734,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.0,42,gini,mape,10.81499457359314,-0.0802,87.5449,6.2935,0.5139,0.0256,0.0637,0.0934,0.0936,0.0926,0.0946,0.0936,0.5673,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.0,42,gini,r2,10.767502546310425,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.0,42,me,mape,10.86518096923828,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.0,42,me,r2,10.901986598968506,-0.0802,87.5449,6.2935,0.5139,0.0256,0.0637,0.0934,0.0936,0.0926,0.0946,0.0936,0.5673,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.1,42,gini,mape,10.702846050262451,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.1,42,gini,r2,10.839096307754517,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.1,42,me,mape,10.81282639503479,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.1,42,me,r2,10.783000469207764,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.0,42,gini,mape,10.803075790405272,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.0,42,gini,r2,10.815982580184937,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.0,42,me,mape,10.871016263961792,-0.0802,87.5449,6.2935,0.5139,0.0256,0.0637,0.0934,0.0936,0.0926,0.0946,0.0936,0.5673,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.0,42,me,r2,10.928144931793211,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.1,42,gini,mape,10.949438095092772,-0.0994,58.9188,12.6091,0.5105,0.0191,0.0642,0.0877,0.088,0.0933,0.0832,0.088,0.5589,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.1,42,gini,r2,10.86509895324707,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.1,42,me,mape,10.913602113723757,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.1,42,me,r2,10.741255283355711,-0.1068,58.4267,12.3129,0.5108,0.0198,0.064,0.0871,0.0873,0.0929,0.0824,0.0873,0.5579,ImpurityParTree2,compas-scores-two-years_y.zip
2,12,30,50,20,20,0.0,42,gini,mape,10.82241177558899,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,12,30,50,20,20,0.0,42,gini,r2,10.905539512634276,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
2,12,30,50,20,20,0.0,42,me,mape,10.864951848983765,-0.0686,83.4816,6.176,0.5138,0.0255,0.0622,0.0911,0.0913,0.0904,0.0922,0.0913,0.5671,ImpurityParTree2,compas-scores-two-years_y.zip
2,12,30,50,20,20,0.0,42,me,r2,10.993974924087524,-0.0818,86.807,5.5756,0.5142,0.0263,0.0635,0.0927,0.0929,0.0923,0.0935,0.0929,0.5664,ImpurityParTree2,compas-scores-two-years_y.zip
