max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,42,cos,jaccard,0.8883233070373535,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
2,10,30,50,20,20,0.1,42,cos,jaccard,0.916450023651123,0.0304,34.3826,4.2606,0.4606,-0.0122,0.0188,0.0182,0.0197,0.0308,0.0145,0.0197,0.4043,CenterParTree2,german_credit_y.zip
2,10,30,5,20,20,0.0,42,cos,jaccard,0.8782727718353271,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
2,10,30,5,20,20,0.1,42,cos,jaccard,0.8873777389526367,0.0304,34.3826,4.2606,0.4606,-0.0122,0.0188,0.0182,0.0197,0.0308,0.0145,0.0197,0.4043,CenterParTree2,german_credit_y.zip
2,10,3,50,20,20,0.0,42,cos,jaccard,0.8841509819030762,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
2,10,3,50,20,20,0.1,42,cos,jaccard,0.8817930221557617,0.0304,34.3826,4.2606,0.4606,-0.0122,0.0188,0.0182,0.0197,0.0308,0.0145,0.0197,0.4043,CenterParTree2,german_credit_y.zip
2,10,3,5,20,20,0.0,42,cos,jaccard,0.9084017276763916,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
2,10,3,5,20,20,0.1,42,cos,jaccard,0.8677186965942383,0.0304,34.3826,4.2606,0.4606,-0.0122,0.0188,0.0182,0.0197,0.0308,0.0145,0.0197,0.4043,CenterParTree2,german_credit_y.zip
2,12,30,50,20,20,0.0,42,cos,jaccard,0.9129340648651124,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
2,12,30,50,20,20,0.1,42,cos,jaccard,0.895301342010498,0.0304,34.3826,4.2606,0.4606,-0.0122,0.0188,0.0182,0.0197,0.0308,0.0145,0.0197,0.4043,CenterParTree2,german_credit_y.zip
2,12,30,5,20,20,0.0,42,cos,jaccard,0.913977861404419,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
2,12,30,5,20,20,0.1,42,cos,jaccard,0.9109928607940674,0.0304,34.3826,4.2606,0.4606,-0.0122,0.0188,0.0182,0.0197,0.0308,0.0145,0.0197,0.4043,CenterParTree2,german_credit_y.zip
2,12,3,50,20,20,0.0,42,cos,jaccard,0.885688304901123,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
2,12,3,50,20,20,0.1,42,cos,jaccard,0.9044904708862304,0.0304,34.3826,4.2606,0.4606,-0.0122,0.0188,0.0182,0.0197,0.0308,0.0145,0.0197,0.4043,CenterParTree2,german_credit_y.zip
2,12,3,5,20,20,0.0,42,cos,jaccard,0.905552625656128,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
2,12,3,5,20,20,0.1,42,cos,jaccard,0.911562204360962,0.0304,34.3826,4.2606,0.4606,-0.0122,0.0188,0.0182,0.0197,0.0308,0.0145,0.0197,0.4043,CenterParTree2,german_credit_y.zip
2,2,30,50,20,20,0.0,42,cos,jaccard,0.3378341197967529,0.0508,49.3957,3.9931,0.4996,-0.0287,0.0177,0.0283,0.0291,0.029,0.0292,0.0291,0.5704,CenterParTree2,german_credit_y.zip
2,2,30,50,20,20,0.1,42,cos,jaccard,0.3349292278289795,0.0508,49.3957,3.9931,0.4996,-0.0287,0.0177,0.0283,0.0291,0.029,0.0292,0.0291,0.5704,CenterParTree2,german_credit_y.zip
2,2,30,5,20,20,0.0,42,cos,jaccard,0.3418858051300049,0.0508,49.3957,3.9931,0.4996,-0.0287,0.0177,0.0283,0.0291,0.029,0.0292,0.0291,0.5704,CenterParTree2,german_credit_y.zip
2,2,30,5,20,20,0.1,42,cos,jaccard,0.3446602821350097,0.0508,49.3957,3.9931,0.4996,-0.0287,0.0177,0.0283,0.0291,0.029,0.0292,0.0291,0.5704,CenterParTree2,german_credit_y.zip
2,2,3,50,20,20,0.0,42,cos,jaccard,0.3500316143035888,0.0508,49.3957,3.9931,0.4996,-0.0287,0.0177,0.0283,0.0291,0.029,0.0292,0.0291,0.5704,CenterParTree2,german_credit_y.zip
2,2,3,50,20,20,0.1,42,cos,jaccard,0.3380520343780517,0.0508,49.3957,3.9931,0.4996,-0.0287,0.0177,0.0283,0.0291,0.029,0.0292,0.0291,0.5704,CenterParTree2,german_credit_y.zip
2,2,3,5,20,20,0.0,42,cos,jaccard,0.3548479080200195,0.0508,49.3957,3.9931,0.4996,-0.0287,0.0177,0.0283,0.0291,0.029,0.0292,0.0291,0.5704,CenterParTree2,german_credit_y.zip
2,2,3,5,20,20,0.1,42,cos,jaccard,0.3761541843414306,0.0508,49.3957,3.9931,0.4996,-0.0287,0.0177,0.0283,0.0291,0.029,0.0292,0.0291,0.5704,CenterParTree2,german_credit_y.zip
2,4,30,50,20,20,0.0,42,cos,jaccard,0.9630346298217772,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
2,4,30,50,20,20,0.1,42,cos,jaccard,0.8937516212463379,0.0304,34.3826,4.2606,0.4606,-0.0122,0.0188,0.0182,0.0197,0.0308,0.0145,0.0197,0.4043,CenterParTree2,german_credit_y.zip
2,4,30,5,20,20,0.0,42,cos,jaccard,0.951719045639038,0.0399,43.2717,4.2522,0.4791,0.01,0.0186,0.0207,0.0219,0.0305,0.017,0.0219,0.4469,CenterParTree2,german_credit_y.zip
