number_clusters,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,0.3068385124206543,0.4847,795.3175,0.7441,0.9351,0.8494,1.0812,0.8977,0.8981,0.8195,0.9933,0.8981,0.9005,pyc_agglomerativeClust,2d-4c-no9_y.zip
