max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,4,30,50,1000.0,100.0,0.0,42,entropy,mape,1.919919729232788,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.0,42,entropy,r2,0.7476084232330322,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.0,42,gini,mape,1.9247715473175049,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.0,42,gini,r2,0.7628500461578369,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.0,42,me,mape,1.8999063968658447,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.0,42,me,r2,0.7551229000091553,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.1,42,entropy,mape,1.890469074249268,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.1,42,entropy,r2,2.2955496311187744,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.1,42,gini,mape,1.92620062828064,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.1,42,gini,r2,2.1638343334198,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.1,42,me,mape,1.7661783695220947,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.1,42,me,r2,2.304271936416626,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.2,42,entropy,mape,1.7654118537902832,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.2,42,entropy,r2,2.293344736099243,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.2,42,gini,mape,1.9128170013427732,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.2,42,gini,r2,2.2692739963531494,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.2,42,me,mape,1.9231140613555908,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,100.0,0.2,42,me,r2,2.243987560272217,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.0,42,entropy,mape,1.9126269817352293,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.0,42,entropy,r2,0.7411601543426514,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.0,42,gini,mape,1.9270927906036377,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.0,42,gini,r2,0.7397308349609375,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.0,42,me,mape,1.9022109508514404,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.0,42,me,r2,0.7428183555603027,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.1,42,entropy,mape,1.897592306137085,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.1,42,entropy,r2,2.1959986686706543,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.1,42,gini,mape,1.867006540298462,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.1,42,gini,r2,2.2543578147888184,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.1,42,me,mape,1.9376153945922847,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.1,42,me,r2,2.323364019393921,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.2,42,entropy,mape,1.8975396156311035,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.2,42,entropy,r2,2.2853689193725586,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.2,42,gini,mape,1.798346996307373,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.2,42,gini,r2,2.3176910877227783,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.2,42,me,mape,1.888845443725586,0.3937,848.5512,1.1619,0.8513,0.6629,0.8505,0.716,0.7169,0.6887,0.7476,0.7169,0.7737,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,20.0,0.2,42,me,r2,2.3116254806518555,0.262,3.3676,1.757,0.3259,0.0037,0.0066,0.0054,0.0105,0.0053,0.2664,0.0105,0.5671,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.0,42,entropy,mape,0.4980857372283935,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.0,42,entropy,r2,0.3871638774871826,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.0,42,gini,mape,0.3823261260986328,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.0,42,gini,r2,0.38368821144104,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.0,42,me,mape,0.389902114868164,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.0,42,me,r2,0.3889510631561279,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.1,42,entropy,mape,0.3837707042694092,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.1,42,entropy,r2,0.3779168128967285,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.1,42,gini,mape,0.5016429424285889,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.1,42,gini,r2,0.3796286582946777,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.1,42,me,mape,0.5037939548492432,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.1,42,me,r2,0.38848876953125,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.2,42,entropy,mape,0.5003926753997803,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.2,42,entropy,r2,0.3788709640502929,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.2,42,gini,mape,0.4160833358764648,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.2,42,gini,r2,0.3922030925750732,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.2,42,me,mape,0.3907420635223388,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,1000.0,inf,0.2,42,me,r2,0.3922543525695801,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,100.0,100.0,0.0,42,entropy,mape,0.0575754642486572,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,100.0,100.0,0.0,42,entropy,r2,0.0567343235015869,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,100.0,100.0,0.0,42,gini,mape,0.0600342750549316,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,100.0,100.0,0.0,42,gini,r2,0.0587959289550781,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
10,4,30,50,100.0,100.0,0.0,42,me,mape,0.0584447383880615,0.0,0.0,0.0,0.3211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5667,ImpurityParTree2,2d-4c_y.zip
