n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,0.01,1000.0,100,2.91975998878479,0.5452,42974.6119,0.6635,0.7891,0.4151,1.235,0.7071,0.7089,1.0,0.5491,0.7089,0.5859,ShallowTree,2d-4c_y.zip
10,0.01,1000.0,20,2.316093683242798,0.5452,42974.6119,0.6635,0.7891,0.4151,1.235,0.7071,0.7089,1.0,0.5491,0.7089,0.5859,ShallowTree,2d-4c_y.zip
10,0.01,100.0,100,0.3981781005859375,0.5423,42079.4803,0.7213,0.7907,0.4203,1.235,0.7083,0.7101,1.0,0.5505,0.7101,0.59,ShallowTree,2d-4c_y.zip
10,0.01,100.0,20,1.9838714599609373,0.5452,42974.6119,0.6635,0.7891,0.4151,1.235,0.7071,0.7089,1.0,0.5491,0.7089,0.5859,ShallowTree,2d-4c_y.zip
10,0.01,inf,100,2.6325671672821045,0.5452,42974.6119,0.6635,0.7891,0.4151,1.235,0.7071,0.7089,1.0,0.5491,0.7089,0.5859,ShallowTree,2d-4c_y.zip
10,0.01,inf,20,3.297076940536499,0.5452,42974.6119,0.6635,0.7891,0.4151,1.235,0.7071,0.7089,1.0,0.5491,0.7089,0.5859,ShallowTree,2d-4c_y.zip
10,0.03,1000.0,100,1.573615312576294,0.5452,42974.6119,0.6635,0.7891,0.4151,1.235,0.7071,0.7089,1.0,0.5491,0.7089,0.5859,ShallowTree,2d-4c_y.zip
10,0.03,1000.0,20,1.8422749042510984,0.5452,42974.6119,0.6635,0.7891,0.4151,1.235,0.7071,0.7089,1.0,0.5491,0.7089,0.5859,ShallowTree,2d-4c_y.zip
10,0.03,100.0,100,0.8971836566925049,0.5423,42079.4803,0.7213,0.7907,0.4203,1.235,0.7083,0.7101,1.0,0.5505,0.7101,0.59,ShallowTree,2d-4c_y.zip
10,0.03,100.0,20,1.2638647556304932,0.5452,42974.6119,0.6635,0.7891,0.4151,1.235,0.7071,0.7089,1.0,0.5491,0.7089,0.5859,ShallowTree,2d-4c_y.zip
