n_clusters,metric,linkage,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,euclidean,single,1000.0,20,0.1375503540039062,0.0811,3.344,0.6027,0.7512,0.011,0.0028,0.0064,0.0126,0.0068,0.0869,0.0126,0.8657,skl_agglomerativeClust,churnONEHOT_y.zip
12,euclidean,single,100.0,20,0.1385567188262939,0.0811,3.344,0.6027,0.7512,0.011,0.0028,0.0064,0.0126,0.0068,0.0869,0.0126,0.8657,skl_agglomerativeClust,churnONEHOT_y.zip
12,euclidean,single,inf,20,0.1387288570404052,0.0811,3.344,0.6027,0.7512,0.011,0.0028,0.0064,0.0126,0.0068,0.0869,0.0126,0.8657,skl_agglomerativeClust,churnONEHOT_y.zip
12,euclidean,ward,1000.0,20,0.2431724071502685,0.0219,97.6258,2.7855,0.2994,0.002,0.021,0.0139,0.015,0.0508,0.0088,0.015,0.2758,skl_agglomerativeClust,churnONEHOT_y.zip
12,euclidean,ward,100.0,20,0.2417604923248291,0.0219,97.6258,2.7855,0.2994,0.002,0.021,0.0139,0.015,0.0508,0.0088,0.015,0.2758,skl_agglomerativeClust,churnONEHOT_y.zip
12,euclidean,ward,inf,20,0.2457094192504882,0.0219,97.6258,2.7855,0.2994,0.002,0.021,0.0139,0.015,0.0508,0.0088,0.015,0.2758,skl_agglomerativeClust,churnONEHOT_y.zip
2,correlation,average,1000.0,20,0.2095043659210205,0.0637,158.678,3.4725,0.5949,0.0033,0.0,-0.0003,0.0,0.0,0.0,0.0,0.719,skl_agglomerativeClust,churnONEHOT_y.zip
2,correlation,average,100.0,20,0.2095930576324463,0.0637,158.678,3.4725,0.5949,0.0033,0.0,-0.0003,0.0,0.0,0.0,0.0,0.719,skl_agglomerativeClust,churnONEHOT_y.zip
2,correlation,average,inf,20,0.2155618667602539,0.0637,158.678,3.4725,0.5949,0.0033,0.0,-0.0003,0.0,0.0,0.0,0.0,0.719,skl_agglomerativeClust,churnONEHOT_y.zip
2,correlation,complete,1000.0,20,0.2006468772888183,0.0254,96.6164,5.3681,0.5325,0.0123,0.0006,0.0009,0.0012,0.0016,0.001,0.0012,0.6493,skl_agglomerativeClust,churnONEHOT_y.zip
2,correlation,complete,100.0,20,0.2015714645385742,0.0254,96.6164,5.3681,0.5325,0.0123,0.0006,0.0009,0.0012,0.0016,0.001,0.0012,0.6493,skl_agglomerativeClust,churnONEHOT_y.zip
2,correlation,complete,inf,20,0.2006227970123291,0.0254,96.6164,5.3681,0.5325,0.0123,0.0006,0.0009,0.0012,0.0016,0.001,0.0012,0.6493,skl_agglomerativeClust,churnONEHOT_y.zip
2,correlation,single,1000.0,20,0.0965352058410644,0.0699,1.3139,0.85,0.7517,-0.0005,0.0,-0.0004,0.0002,0.0001,0.0172,0.0002,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
2,correlation,single,100.0,20,0.0958943367004394,0.0699,1.3139,0.85,0.7517,-0.0005,0.0,-0.0004,0.0002,0.0001,0.0172,0.0002,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
2,correlation,single,inf,20,0.0965728759765625,0.0699,1.3139,0.85,0.7517,-0.0005,0.0,-0.0004,0.0002,0.0001,0.0172,0.0002,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
2,cosine,average,1000.0,20,0.2087581157684326,0.0722,182.7065,3.4134,0.5714,-0.0164,0.0005,0.0007,0.001,0.0012,0.0009,0.001,0.6972,skl_agglomerativeClust,churnONEHOT_y.zip
2,cosine,average,100.0,20,0.2092087268829345,0.0722,182.7065,3.4134,0.5714,-0.0164,0.0005,0.0007,0.001,0.0012,0.0009,0.001,0.6972,skl_agglomerativeClust,churnONEHOT_y.zip
2,cosine,average,inf,20,0.2085235118865966,0.0722,182.7065,3.4134,0.5714,-0.0164,0.0005,0.0007,0.001,0.0012,0.0009,0.001,0.6972,skl_agglomerativeClust,churnONEHOT_y.zip
2,cosine,complete,1000.0,20,0.2031009197235107,0.0313,108.486,5.15,0.5206,-0.0002,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6378,skl_agglomerativeClust,churnONEHOT_y.zip
2,cosine,complete,100.0,20,0.2014000415802002,0.0313,108.486,5.15,0.5206,-0.0002,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6378,skl_agglomerativeClust,churnONEHOT_y.zip
2,cosine,complete,inf,20,0.2015609741210937,0.0313,108.486,5.15,0.5206,-0.0002,0.0,-0.0003,0.0,0.0,0.0,0.0,0.6378,skl_agglomerativeClust,churnONEHOT_y.zip
2,cosine,single,1000.0,20,0.0963239669799804,0.1493,1.7634,0.7337,0.7517,-0.0005,0.0,-0.0004,0.0002,0.0001,0.0172,0.0002,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
2,cosine,single,100.0,20,0.0962998867034912,0.1493,1.7634,0.7337,0.7517,-0.0005,0.0,-0.0004,0.0002,0.0001,0.0172,0.0002,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
2,cosine,single,inf,20,0.0964434146881103,0.1493,1.7634,0.7337,0.7517,-0.0005,0.0,-0.0004,0.0002,0.0001,0.0172,0.0002,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,average,1000.0,20,0.2534987926483154,0.363,3.9097,0.4928,0.7517,-0.0005,0.0,-0.0004,0.0002,0.0001,0.0172,0.0002,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,average,100.0,20,0.2539055347442627,0.363,3.9097,0.4928,0.7517,-0.0005,0.0,-0.0004,0.0002,0.0001,0.0172,0.0002,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,average,inf,20,0.2526359558105469,0.363,3.9097,0.4928,0.7517,-0.0005,0.0,-0.0004,0.0002,0.0001,0.0172,0.0002,0.8669,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,complete,1000.0,20,0.2402751445770263,0.0329,114.3077,5.1909,0.5135,0.0135,0.0023,0.004,0.0042,0.0056,0.0034,0.0042,0.6269,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,complete,100.0,20,0.2379815578460693,0.0329,114.3077,5.1909,0.5135,0.0135,0.0023,0.004,0.0042,0.0056,0.0034,0.0042,0.6269,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,complete,inf,20,0.2461481094360351,0.0329,114.3077,5.1909,0.5135,0.0135,0.0023,0.004,0.0042,0.0056,0.0034,0.0042,0.6269,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,single,1000.0,20,0.1378920078277588,0.3433,6.8179,0.7721,0.7521,0.0024,0.0002,0.0003,0.001,0.0005,0.0417,0.001,0.8671,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,single,100.0,20,0.1379530429840088,0.3433,6.8179,0.7721,0.7521,0.0024,0.0002,0.0003,0.001,0.0005,0.0417,0.001,0.8671,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,single,inf,20,0.1381275653839111,0.3433,6.8179,0.7721,0.7521,0.0024,0.0002,0.0003,0.001,0.0005,0.0417,0.001,0.8671,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,ward,1000.0,20,0.2446768283843994,0.0438,149.5988,4.5927,0.5003,0.0002,0.0,-0.0002,0.0001,0.0001,0.0,0.0001,0.6136,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,ward,100.0,20,0.2509257793426513,0.0438,149.5988,4.5927,0.5003,0.0002,0.0,-0.0002,0.0001,0.0001,0.0,0.0001,0.6136,skl_agglomerativeClust,churnONEHOT_y.zip
2,euclidean,ward,inf,20,0.2432887554168701,0.0438,149.5988,4.5927,0.5003,0.0002,0.0,-0.0002,0.0001,0.0001,0.0,0.0001,0.6136,skl_agglomerativeClust,churnONEHOT_y.zip
4,correlation,average,1000.0,20,0.2159876823425293,0.0444,143.2304,3.5528,0.381,-0.0114,0.0072,0.0077,0.0082,0.0173,0.0054,0.0082,0.4495,skl_agglomerativeClust,churnONEHOT_y.zip
4,correlation,average,100.0,20,0.2107617855072021,0.0444,143.2304,3.5528,0.381,-0.0114,0.0072,0.0077,0.0082,0.0173,0.0054,0.0082,0.4495,skl_agglomerativeClust,churnONEHOT_y.zip
4,correlation,average,inf,20,0.2110202312469482,0.0444,143.2304,3.5528,0.381,-0.0114,0.0072,0.0077,0.0082,0.0173,0.0054,0.0082,0.4495,skl_agglomerativeClust,churnONEHOT_y.zip
4,correlation,complete,1000.0,20,0.2026135921478271,0.0037,82.7612,4.722,0.3998,0.0071,0.0041,0.0043,0.0048,0.0099,0.0032,0.0048,0.4739,skl_agglomerativeClust,churnONEHOT_y.zip
4,correlation,complete,100.0,20,0.2020385265350341,0.0037,82.7612,4.722,0.3998,0.0071,0.0041,0.0043,0.0048,0.0099,0.0032,0.0048,0.4739,skl_agglomerativeClust,churnONEHOT_y.zip
4,correlation,complete,inf,20,0.201348066329956,0.0037,82.7612,4.722,0.3998,0.0071,0.0041,0.0043,0.0048,0.0099,0.0032,0.0048,0.4739,skl_agglomerativeClust,churnONEHOT_y.zip
