n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,0.01,1000.0,100,3.556604385375977,0.4837,6086.4434,0.725,0.9409,0.6343,2.0131,0.8108,0.8118,0.7436,0.8936,0.8118,0.6853,ShallowTree,s-set2_y.zip
10,0.01,1000.0,20,3.779838562011719,0.4837,6086.4434,0.725,0.9409,0.6343,2.0131,0.8108,0.8118,0.7436,0.8936,0.8118,0.6853,ShallowTree,s-set2_y.zip
10,0.01,100.0,100,4.895842790603638,0.4836,6212.4356,0.6731,0.9418,0.639,2.0216,0.814,0.8149,0.7468,0.8967,0.8149,0.6894,ShallowTree,s-set2_y.zip
10,0.01,100.0,20,3.642319679260254,0.4837,6086.4434,0.725,0.9409,0.6343,2.0131,0.8108,0.8118,0.7436,0.8936,0.8118,0.6853,ShallowTree,s-set2_y.zip
10,0.01,inf,100,3.377764940261841,0.4837,6086.4434,0.725,0.9409,0.6343,2.0131,0.8108,0.8118,0.7436,0.8936,0.8118,0.6853,ShallowTree,s-set2_y.zip
10,0.01,inf,20,3.6671974658966064,0.4837,6086.4434,0.725,0.9409,0.6343,2.0131,0.8108,0.8118,0.7436,0.8936,0.8118,0.6853,ShallowTree,s-set2_y.zip
10,0.03,1000.0,100,3.457149744033813,0.4911,6300.7073,0.7209,0.943,0.6446,2.0308,0.8168,0.8178,0.7502,0.8987,0.8178,0.6939,ShallowTree,s-set2_y.zip
10,0.03,1000.0,20,2.31838059425354,0.4911,6300.7073,0.7209,0.943,0.6446,2.0308,0.8168,0.8178,0.7502,0.8987,0.8178,0.6939,ShallowTree,s-set2_y.zip
10,0.03,100.0,100,3.087216854095459,0.4834,6181.8881,0.6722,0.9407,0.6329,2.01,0.8096,0.8105,0.7425,0.8923,0.8105,0.6839,ShallowTree,s-set2_y.zip
10,0.03,100.0,20,3.850240230560303,0.4911,6300.7073,0.7209,0.943,0.6446,2.0308,0.8168,0.8178,0.7502,0.8987,0.8178,0.6939,ShallowTree,s-set2_y.zip
10,0.03,inf,100,2.9803316593170166,0.4911,6300.7073,0.7209,0.943,0.6446,2.0308,0.8168,0.8178,0.7502,0.8987,0.8178,0.6939,ShallowTree,s-set2_y.zip
10,0.03,inf,20,3.2447669506073,0.4911,6300.7073,0.7209,0.943,0.6446,2.0308,0.8168,0.8178,0.7502,0.8987,0.8178,0.6939,ShallowTree,s-set2_y.zip
10,0.05,1000.0,100,2.989955186843872,0.4911,6300.7073,0.7209,0.943,0.6446,2.0308,0.8168,0.8178,0.7502,0.8987,0.8178,0.6939,ShallowTree,s-set2_y.zip
10,0.05,1000.0,20,3.873493671417236,0.4911,6300.7073,0.7209,0.943,0.6446,2.0308,0.8168,0.8178,0.7502,0.8987,0.8178,0.6939,ShallowTree,s-set2_y.zip
