max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,11.63072419166565,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,10,30,50,20,20,0.1,11.634077787399292,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.0,11.704031467437744,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,10,30,5,20,20,0.1,11.65890908241272,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.0,11.627298593521118,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,10,3,50,20,20,0.1,11.656936168670654,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.0,11.662622451782228,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,10,3,5,20,20,0.1,11.629487991333008,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,12,30,50,20,20,0.0,11.60482621192932,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,12,30,50,20,20,0.1,11.65634560585022,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,12,30,5,20,20,0.0,11.694247007369995,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,12,30,5,20,20,0.1,11.644500017166138,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,12,3,50,20,20,0.0,11.70086431503296,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,12,3,50,20,20,0.1,11.645612716674805,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,12,3,5,20,20,0.0,11.537464380264282,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,12,3,5,20,20,0.1,11.556029081344604,0.2072,1684.7674,1.5119,0.5151,0.0289,0.0926,0.1209,0.1211,0.1346,0.11,0.1211,0.5505,VarianceParTree,compas-scores-two-years_y.zip
2,2,30,50,20,20,0.0,4.683287382125855,0.2517,2825.6878,0.9326,0.5002,-0.0027,0.0008,0.0011,0.0013,0.0011,0.0015,0.0013,0.5779,VarianceParTree,compas-scores-two-years_y.zip
2,2,30,50,20,20,0.1,4.762098550796509,0.2517,2825.6878,0.9326,0.5002,-0.0027,0.0008,0.0011,0.0013,0.0011,0.0015,0.0013,0.5779,VarianceParTree,compas-scores-two-years_y.zip
2,2,30,5,20,20,0.0,4.739658117294312,0.2517,2825.6878,0.9326,0.5002,-0.0027,0.0008,0.0011,0.0013,0.0011,0.0015,0.0013,0.5779,VarianceParTree,compas-scores-two-years_y.zip
2,2,30,5,20,20,0.1,4.7185564041137695,0.2517,2825.6878,0.9326,0.5002,-0.0027,0.0008,0.0011,0.0013,0.0011,0.0015,0.0013,0.5779,VarianceParTree,compas-scores-two-years_y.zip
2,2,3,50,20,20,0.0,4.755636692047119,0.2517,2825.6878,0.9326,0.5002,-0.0027,0.0008,0.0011,0.0013,0.0011,0.0015,0.0013,0.5779,VarianceParTree,compas-scores-two-years_y.zip
2,2,3,50,20,20,0.1,4.765913963317871,0.2517,2825.6878,0.9326,0.5002,-0.0027,0.0008,0.0011,0.0013,0.0011,0.0015,0.0013,0.5779,VarianceParTree,compas-scores-two-years_y.zip
