n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
8,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,1.0295424461364746,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,1.1876835823059082,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.3359665870666504,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,1.0172264575958252,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.9623520374298096,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,1.222069263458252,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.930272340774536,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,1.0244982242584229,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,1.0660905838012695,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,1.0295424461364746,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,1.1876835823059082,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.3359665870666504,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,1.0172264575958252,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.9623520374298096,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,1.222069263458252,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.930272340774536,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,1.0244982242584229,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,1.0660905838012695,0.127,674.6922,2.0217,0.6157,0.2363,0.423,0.3297,0.33,0.6146,0.2255,0.33,0.4947,skl_kmeans,compas-scores-two-yearsONEHOT_y.zip-8_k
