max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,3,5,1000,20,0.0,42,cos,jaccard,260.6826455593109,-0.0333,710.6596,5.7579,0.5859,0.2015,0.0742,0.0811,0.0812,0.1345,0.0582,0.0812,0.6227,CenterParTree2,adultONEHOT_y.zip
10,10,3,5,1000,20,0.1,42,cos,jaccard,261.00255393981934,-0.0333,710.6596,5.7579,0.5859,0.2015,0.0742,0.0811,0.0812,0.1345,0.0582,0.0812,0.6227,CenterParTree2,adultONEHOT_y.zip
10,10,3,5,1000,20,0.2,42,cos,jaccard,260.8916985988617,-0.0333,710.6596,5.7579,0.5859,0.2015,0.0742,0.0811,0.0812,0.1345,0.0582,0.0812,0.6227,CenterParTree2,adultONEHOT_y.zip
10,10,3,5,100,20,0.0,42,cos,jaccard,87.82896089553833,0.0672,1694.3218,4.3387,0.4539,0.0687,0.0773,0.0619,0.062,0.14,0.0398,0.062,0.3962,CenterParTree2,adultONEHOT_y.zip
10,10,3,5,100,20,0.1,42,cos,jaccard,86.29999995231628,0.0362,1504.3381,4.4739,0.4536,0.0654,0.0842,0.0679,0.068,0.1525,0.0437,0.068,0.3985,CenterParTree2,adultONEHOT_y.zip
10,10,3,5,100,20,0.2,42,cos,jaccard,87.35128164291382,0.0411,1470.4165,4.5092,0.4905,0.0922,0.0945,0.0847,0.0848,0.1712,0.0564,0.0848,0.4777,CenterParTree2,adultONEHOT_y.zip
10,2,3,5,1000,20,0.0,42,cos,jaccard,41.319212436676025,0.2109,1546.218,2.4584,0.6556,0.1531,0.0298,0.0709,0.071,0.0539,0.1038,0.071,0.7756,CenterParTree2,adultONEHOT_y.zip
10,2,3,5,1000,20,0.1,42,cos,jaccard,40.824841260910034,0.2109,1546.218,2.4584,0.6556,0.1531,0.0298,0.0709,0.071,0.0539,0.1038,0.071,0.7756,CenterParTree2,adultONEHOT_y.zip
10,2,3,5,1000,20,0.2,42,cos,jaccard,41.05959177017212,0.2109,1546.218,2.4584,0.6556,0.1531,0.0298,0.0709,0.071,0.0539,0.1038,0.071,0.7756,CenterParTree2,adultONEHOT_y.zip
10,2,3,5,100,20,0.0,42,cos,jaccard,14.163159132003784,0.0938,1489.9632,2.7544,0.6068,0.1055,0.0148,0.0296,0.0297,0.0268,0.0331,0.0297,0.7124,CenterParTree2,adultONEHOT_y.zip
