max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,n_components,oblique_splits,max_oblique_features,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,42,1,False,0,0.0815546512603759,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.0,42,1,False,1,0.1226246356964111,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.0,42,1,False,2,0.1102435588836669,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.0,42,2,False,0,0.0860538482666015,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.0,42,2,False,1,0.0866801738739013,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.0,42,2,False,2,0.1138198375701904,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.1,42,1,False,0,0.095665693283081,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.1,42,1,False,1,0.0841004848480224,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.1,42,1,False,2,0.134131908416748,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.1,42,2,False,0,0.1177053451538086,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.1,42,2,False,1,0.1112864017486572,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,50,20,20,0.1,42,2,False,2,0.1116278171539306,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.0,42,1,False,0,0.1228525638580322,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.0,42,1,False,1,0.0825445652008056,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.0,42,1,False,2,0.0832664966583252,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.0,42,2,False,0,0.1069476604461669,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.0,42,2,False,1,0.1120722293853759,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.0,42,2,False,2,0.1121172904968261,0.5667,241.4595,0.6305,0.7637,0.5399,0.5738,0.6538,0.6565,0.5223,0.8835,0.6565,0.7505,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.1,42,1,False,0,0.1554675102233886,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.1,42,1,False,1,0.1126155853271484,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.1,42,1,False,2,0.100980520248413,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.1,42,2,False,0,0.1136369705200195,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.1,42,2,False,1,0.0858125686645507,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,30,5,20,20,0.1,42,2,False,2,0.0863592624664306,0.3597,179.3212,0.9906,0.8639,0.6962,0.7692,0.7062,0.7099,0.7002,0.72,0.7099,0.7993,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.0,42,1,False,0,0.0839061737060546,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.0,42,1,False,1,0.1271495819091797,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.0,42,1,False,2,0.1577975749969482,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.0,42,2,False,0,0.1104698181152343,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.0,42,2,False,1,0.1130635738372802,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.0,42,2,False,2,0.1112315654754638,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.1,42,1,False,0,0.1544728279113769,0.3157,142.4567,0.9145,0.8773,0.7234,0.8461,0.7491,0.7541,0.7701,0.7388,0.7541,0.8152,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.1,42,1,False,1,0.1542201042175293,0.3157,142.4567,0.9145,0.8773,0.7234,0.8461,0.7491,0.7541,0.7701,0.7388,0.7541,0.8152,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.1,42,1,False,2,0.1540102958679199,0.3157,142.4567,0.9145,0.8773,0.7234,0.8461,0.7491,0.7541,0.7701,0.7388,0.7541,0.8152,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.1,42,2,False,0,0.1112253665924072,0.3068,112.2522,0.7677,0.778,0.5515,0.6736,0.681,0.6887,0.6132,0.7854,0.6887,0.7412,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.1,42,2,False,1,0.1114888191223144,0.3068,112.2522,0.7677,0.778,0.5515,0.6736,0.681,0.6887,0.6132,0.7854,0.6887,0.7412,PrincipalParTree,iris_y.zip
2,10,3,50,20,20,0.1,42,2,False,2,0.1112754344940185,0.3068,112.2522,0.7677,0.778,0.5515,0.6736,0.681,0.6887,0.6132,0.7854,0.6887,0.7412,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.0,42,1,False,0,0.1545488834381103,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.0,42,1,False,1,0.1539936065673828,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.0,42,1,False,2,0.1538219451904297,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.0,42,2,False,0,0.1108734607696533,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.0,42,2,False,1,0.1116604804992675,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.0,42,2,False,2,0.1107034683227539,0.3785,140.2067,0.5834,0.7771,0.5621,0.6507,0.7082,0.7131,0.5923,0.8958,0.7131,0.76,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.1,42,1,False,0,0.0923633575439453,0.3157,142.4567,0.9145,0.8773,0.7234,0.8461,0.7491,0.7541,0.7701,0.7388,0.7541,0.8152,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.1,42,1,False,1,0.0829389095306396,0.3157,142.4567,0.9145,0.8773,0.7234,0.8461,0.7491,0.7541,0.7701,0.7388,0.7541,0.8152,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.1,42,1,False,2,0.1377346515655517,0.3157,142.4567,0.9145,0.8773,0.7234,0.8461,0.7491,0.7541,0.7701,0.7388,0.7541,0.8152,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.1,42,2,False,0,0.1171085834503173,0.3068,112.2522,0.7677,0.778,0.5515,0.6736,0.681,0.6887,0.6132,0.7854,0.6887,0.7412,PrincipalParTree,iris_y.zip
2,10,3,5,20,20,0.1,42,2,False,1,0.1136088371276855,0.3068,112.2522,0.7677,0.778,0.5515,0.6736,0.681,0.6887,0.6132,0.7854,0.6887,0.7412,PrincipalParTree,iris_y.zip
