n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,3.621929407119751,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,3.437213897705078,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,3.9629156589508057,0.1652,1376.4961,1.8111,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,3.227895498275757,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,3.480995178222656,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,3.585448980331421,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,3.833125114440918,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,3.95681095123291,0.1652,1376.6128,1.8116,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,3.661427974700928,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,3.5032548904418945,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,3.5465447902679443,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,3.582270622253418,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,4.045896291732788,0.1652,1376.4961,1.8111,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,3.710533142089844,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,3.749188184738159,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,3.7178006172180176,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,3.3689186573028564,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,3.698056221008301,0.1652,1376.6128,1.8116,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,3.640567779541016,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,3.682788848876953,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,3.589953899383545,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,3.5671839714050293,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,3.854355812072754,0.1652,1376.4961,1.8111,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,3.8361432552337646,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,3.46211314201355,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,3.3154046535491943,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,3.581800699234009,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,3.6935317516326895,0.1652,1376.6128,1.8116,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,100,3.623390436172485,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,3.713222742080689,0.1667,1380.5673,1.7962,skl_bis_kmeans,wine.zip-4_k
