max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,15,30,50,1000.0,100.0,0.0,42,entropy,mape,10.192384958267212,0.1204,832.6808,1.2703,0.6432,0.1382,1.1067,0.5382,0.5404,0.4089,0.7967,0.5404,0.3385,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.0,42,entropy,r2,1.1491529941558838,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.0,42,gini,mape,10.184401750564575,0.1204,832.6808,1.2703,0.6432,0.1382,1.1067,0.5382,0.5404,0.4089,0.7967,0.5404,0.3385,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.0,42,gini,r2,1.127983570098877,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.0,42,me,mape,10.110088586807253,0.1204,832.6808,1.2703,0.6432,0.1382,1.1067,0.5382,0.5404,0.4089,0.7967,0.5404,0.3385,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.0,42,me,r2,1.1610400676727295,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2581,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.1,42,entropy,mape,10.778325080871582,0.3433,1741.7653,2.3733,0.9497,0.6338,2.0964,0.7908,0.7924,0.7745,0.8111,0.7924,0.6639,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.1,42,entropy,r2,11.02089238166809,0.0529,1.9283,0.6829,0.0701,-0.0,0.0054,-0.0,0.0039,0.002,0.2818,0.0039,0.2576,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.1,42,gini,mape,10.865805864334106,0.3433,1741.7653,2.3733,0.9497,0.6338,2.0964,0.7908,0.7924,0.7745,0.8111,0.7924,0.6639,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.1,42,gini,r2,11.072753190994264,0.0529,1.9283,0.6829,0.0701,-0.0,0.0054,-0.0,0.0039,0.002,0.2818,0.0039,0.2576,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.1,42,me,mape,10.845351934432983,0.3433,1741.7653,2.3733,0.9497,0.6338,2.0964,0.7908,0.7924,0.7745,0.8111,0.7924,0.6639,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.1,42,me,r2,11.108600854873655,0.0529,1.9283,0.6829,0.0701,-0.0,0.0054,-0.0,0.0039,0.002,0.2818,0.0039,0.2576,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.2,42,entropy,mape,10.768784999847412,0.3433,1741.7653,2.3733,0.9497,0.6338,2.0964,0.7908,0.7924,0.7745,0.8111,0.7924,0.6639,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.2,42,entropy,r2,11.075518608093262,0.0529,1.9283,0.6829,0.0701,-0.0,0.0054,-0.0,0.0039,0.002,0.2818,0.0039,0.2576,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.2,42,gini,mape,10.772413730621338,0.3433,1741.7653,2.3733,0.9497,0.6338,2.0964,0.7908,0.7924,0.7745,0.8111,0.7924,0.6639,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.2,42,gini,r2,10.97223949432373,0.0529,1.9283,0.6829,0.0701,-0.0,0.0054,-0.0,0.0039,0.002,0.2818,0.0039,0.2576,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.2,42,me,mape,10.819831371307371,0.3433,1741.7653,2.3733,0.9497,0.6338,2.0964,0.7908,0.7924,0.7745,0.8111,0.7924,0.6639,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,100.0,0.2,42,me,r2,11.051774740219116,0.0529,1.9283,0.6829,0.0701,-0.0,0.0054,-0.0,0.0039,0.002,0.2818,0.0039,0.2576,ImpurityParTree2,s-set1_y.zip
10,15,30,50,1000.0,20.0,0.0,42,entropy,mape,10.219108819961548,0.1204,832.6808,1.2703,0.6432,0.1382,1.1067,0.5382,0.5404,0.4089,0.7967,0.5404,0.3385,ImpurityParTree2,s-set1_y.zip
