n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0454955101013183,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.0626649856567382,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0650615692138671,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.0592811107635498,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.0768861770629882,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.1173236370086669,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.0843222141265869,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.0631725788116455,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.1003978252410888,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.0454955101013183,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.0626649856567382,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,0.0650615692138671,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.0592811107635498,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,0.0768861770629882,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.1173236370086669,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.0843222141265869,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.0631725788116455,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.1003978252410888,0.1841,193.5202,1.4134,0.4538,0.0105,0.0221,0.0165,0.0185,0.0361,0.0125,0.0185,0.3263,skl_kmeans,german_creditONEHOT_y.zip-6_k
