n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,8.56362795829773,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,8.360633134841919,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,8.768642902374268,0.2006,13589.241,1.6789,0.4052,-0.0107,0.0255,0.0206,0.0206,0.0462,0.0133,0.0206,0.3195,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,8.255573749542236,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,8.172743082046509,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,8.748404741287231,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,8.143683671951294,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,8.626771926879883,0.2006,13589.241,1.6789,0.4052,-0.0107,0.0255,0.0206,0.0206,0.0462,0.0133,0.0206,0.3195,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,8.560465812683105,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,8.871258735656738,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,8.255485773086548,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,8.240962505340576,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,8.083778142929077,0.2006,13589.241,1.6789,0.4052,-0.0107,0.0255,0.0206,0.0206,0.0462,0.0133,0.0206,0.3195,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,8.226783514022827,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,8.173928260803223,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,8.173342227935791,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,8.522537231445312,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,8.698949575424194,0.2006,13589.241,1.6789,0.4052,-0.0107,0.0255,0.0206,0.0206,0.0462,0.0133,0.0206,0.3195,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,8.528861999511719,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,8.300379991531372,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,8.505981922149658,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,8.929216861724854,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,8.91079568862915,0.2006,13589.241,1.6789,0.4052,-0.0107,0.0255,0.0206,0.0206,0.0462,0.0133,0.0206,0.3195,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,8.328881025314331,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,8.550707340240479,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,10.379730463027954,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,8.484267234802246,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,8.975034236907959,0.2006,13589.241,1.6789,0.4052,-0.0107,0.0255,0.0206,0.0206,0.0462,0.0133,0.0206,0.3195,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,100,8.47533369064331,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,8.559814691543579,0.2015,13603.4022,1.6741,0.4053,-0.0108,0.0258,0.0208,0.0209,0.0468,0.0135,0.0209,0.3199,skl_bis_kmeans,adult_y.zip-8_k
