eps,min_samples,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
0.75,2,euclidean,auto,4,1000.0,20,0.1021523475646972,-0.2847,359.9761,1.3289,skl_DBSCAN,fico.zip
0.75,2,euclidean,auto,4,100.0,100,0.0872752666473388,-0.2902,316.9977,1.323,skl_DBSCAN,fico.zip
0.75,2,euclidean,auto,4,100.0,20,0.1014060974121093,-0.2847,359.9761,1.3289,skl_DBSCAN,fico.zip
0.75,2,euclidean,auto,4,20.0,20,0.0951988697052002,-0.2976,185.4696,1.3488,skl_DBSCAN,fico.zip
0.75,2,euclidean,auto,4,inf,100,0.1783661842346191,-0.2847,359.9761,1.3289,skl_DBSCAN,fico.zip
0.75,2,euclidean,auto,4,inf,20,0.117227554321289,-0.2847,359.9761,1.3289,skl_DBSCAN,fico.zip
0.75,5,correlation,auto,4,1000.0,100,1.2028357982635498,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,correlation,auto,4,1000.0,20,1.2207415103912354,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,correlation,auto,4,100.0,100,1.1865828037261963,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,correlation,auto,4,100.0,20,1.1907968521118164,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,correlation,auto,4,20.0,20,1.2288682460784912,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,correlation,auto,4,inf,100,1.1900568008422852,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,correlation,auto,4,inf,20,1.2021186351776123,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,cosine,auto,4,1000.0,100,1.338059902191162,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,cosine,auto,4,1000.0,20,1.364011526107788,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,cosine,auto,4,100.0,100,1.3269309997558594,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,cosine,auto,4,100.0,20,1.3393957614898682,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,cosine,auto,4,20.0,20,1.3066985607147217,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,cosine,auto,4,inf,100,1.3425962924957275,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,cosine,auto,4,inf,20,1.35575270652771,0.0,0.0,0.0,skl_DBSCAN,fico.zip
0.75,5,euclidean,auto,4,1000.0,100,0.1052143573760986,0.3336,2621.6752,0.4419,skl_DBSCAN,fico.zip
0.75,5,euclidean,auto,4,1000.0,20,0.1049244403839111,0.3336,2621.6752,0.4419,skl_DBSCAN,fico.zip
0.75,5,euclidean,auto,4,100.0,100,0.0869991779327392,0.3319,2623.3631,0.4469,skl_DBSCAN,fico.zip
0.75,5,euclidean,auto,4,100.0,20,0.1032028198242187,0.3336,2621.6752,0.4419,skl_DBSCAN,fico.zip
0.75,5,euclidean,auto,4,20.0,20,0.0950477123260498,0.3309,2623.3162,0.449,skl_DBSCAN,fico.zip
0.75,5,euclidean,auto,4,inf,100,0.1034412384033203,0.3336,2621.6752,0.4419,skl_DBSCAN,fico.zip
0.75,5,euclidean,auto,4,inf,20,0.091914415359497,0.3336,2621.6752,0.4419,skl_DBSCAN,fico.zip
1.0,10,correlation,auto,4,1000.0,100,1.4759695529937744,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,correlation,auto,4,1000.0,20,1.4920258522033691,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,correlation,auto,4,100.0,100,1.4712965488433838,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,correlation,auto,4,100.0,20,1.4717702865600586,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,correlation,auto,4,20.0,20,1.5336697101593018,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,correlation,auto,4,inf,100,1.4773688316345217,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,correlation,auto,4,inf,20,1.4839792251586914,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,cosine,auto,4,1000.0,100,1.5918145179748535,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,cosine,auto,4,1000.0,20,1.6483027935028076,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,cosine,auto,4,100.0,100,1.59987473487854,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,cosine,auto,4,100.0,20,1.6110808849334717,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,cosine,auto,4,20.0,20,1.7356271743774414,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,cosine,auto,4,inf,100,1.5864923000335691,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,cosine,auto,4,inf,20,1.5933587551116943,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,10,euclidean,auto,4,1000.0,100,0.1854870319366455,0.6629,3919.5693,0.2586,skl_DBSCAN,fico.zip
1.0,10,euclidean,auto,4,1000.0,20,0.0871853828430175,0.6629,3919.5693,0.2586,skl_DBSCAN,fico.zip
1.0,10,euclidean,auto,4,100.0,100,0.0870859622955322,0.6629,3919.5693,0.2586,skl_DBSCAN,fico.zip
1.0,10,euclidean,auto,4,100.0,20,0.2074670791625976,0.6629,3919.5693,0.2586,skl_DBSCAN,fico.zip
1.0,10,euclidean,auto,4,20.0,20,0.0949804782867431,0.6629,3919.5693,0.2586,skl_DBSCAN,fico.zip
1.0,10,euclidean,auto,4,inf,100,0.1201908588409423,0.6629,3919.5693,0.2586,skl_DBSCAN,fico.zip
1.0,10,euclidean,auto,4,inf,20,0.0922386646270752,0.6629,3919.5693,0.2586,skl_DBSCAN,fico.zip
1.0,2,correlation,auto,4,1000.0,100,1.4766454696655271,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,correlation,auto,4,1000.0,20,1.4644379615783691,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,correlation,auto,4,100.0,100,1.4748473167419434,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,correlation,auto,4,100.0,20,1.4687438011169434,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,correlation,auto,4,20.0,20,1.5225470066070557,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,correlation,auto,4,inf,100,1.4702248573303225,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,correlation,auto,4,inf,20,1.490633249282837,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,cosine,auto,4,1000.0,100,1.6197729110717771,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,cosine,auto,4,1000.0,20,1.6068978309631348,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,cosine,auto,4,100.0,100,1.5918636322021484,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,cosine,auto,4,100.0,20,1.6076490879058838,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,cosine,auto,4,20.0,20,1.6887774467468262,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,cosine,auto,4,inf,100,1.5925326347351074,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,cosine,auto,4,inf,20,1.6761474609375,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,2,euclidean,auto,4,1000.0,100,0.1059470176696777,-0.3672,41.4889,1.4498,skl_DBSCAN,fico.zip
1.0,2,euclidean,auto,4,1000.0,20,0.1576275825500488,-0.3672,41.4889,1.4498,skl_DBSCAN,fico.zip
1.0,2,euclidean,auto,4,100.0,100,0.0877027511596679,-0.362,40.7991,1.4919,skl_DBSCAN,fico.zip
1.0,2,euclidean,auto,4,100.0,20,0.1726555824279785,-0.3672,41.4889,1.4498,skl_DBSCAN,fico.zip
1.0,2,euclidean,auto,4,20.0,20,0.0955302715301513,-0.3663,37.4702,1.5379,skl_DBSCAN,fico.zip
1.0,2,euclidean,auto,4,inf,100,0.1072242259979248,-0.3672,41.4889,1.4498,skl_DBSCAN,fico.zip
1.0,2,euclidean,auto,4,inf,20,0.1133539676666259,-0.3672,41.4889,1.4498,skl_DBSCAN,fico.zip
1.0,5,correlation,auto,4,1000.0,100,1.4638142585754397,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,correlation,auto,4,1000.0,20,1.4758667945861816,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,correlation,auto,4,100.0,100,1.471036434173584,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,correlation,auto,4,100.0,20,1.474135398864746,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,correlation,auto,4,20.0,20,1.5514142513275146,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,correlation,auto,4,inf,100,1.48891282081604,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,correlation,auto,4,inf,20,1.4787359237670898,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,cosine,auto,4,1000.0,100,1.606125831604004,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,cosine,auto,4,1000.0,20,1.6234028339385986,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,cosine,auto,4,100.0,100,1.580960035324097,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,cosine,auto,4,100.0,20,1.6117045879364014,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,cosine,auto,4,20.0,20,1.6118576526641846,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,cosine,auto,4,inf,100,1.606567144393921,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,cosine,auto,4,inf,20,1.5855712890625,0.0,0.0,0.0,skl_DBSCAN,fico.zip
1.0,5,euclidean,auto,4,1000.0,100,0.1949522495269775,-0.255,611.163,1.5614,skl_DBSCAN,fico.zip
1.0,5,euclidean,auto,4,1000.0,20,0.0872766971588134,-0.255,611.163,1.5614,skl_DBSCAN,fico.zip
1.0,5,euclidean,auto,4,100.0,100,0.0873856544494628,-0.2203,881.1531,1.4895,skl_DBSCAN,fico.zip
1.0,5,euclidean,auto,4,100.0,20,0.1046407222747802,-0.255,611.163,1.5614,skl_DBSCAN,fico.zip
1.0,5,euclidean,auto,4,20.0,20,0.0952439308166503,-0.2535,441.7775,1.7118,skl_DBSCAN,fico.zip
1.0,5,euclidean,auto,4,inf,100,0.0875999927520752,-0.255,611.163,1.5614,skl_DBSCAN,fico.zip
1.0,5,euclidean,auto,4,inf,20,0.1007349491119384,-0.255,611.163,1.5614,skl_DBSCAN,fico.zip
