n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.8932795524597168,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.7643594741821289,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.961728811264038,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.1905484199523926,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.9831290245056152,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.0315251350402832,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.136831760406494,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.9990730285644532,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.0492401123046875,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.1430823802947998,0.0016,784.8382,2.6833,kmeans+dt,ficoONEHOT.zip-4_True_k
