n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,cosine,single,0.0247254371643066,-0.0382,156.2328,2.2494,0.8964,0.7829,0.5349,0.7105,0.7122,0.8371,0.6197,0.7122,0.9182,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,average,0.0424327850341796,0.4077,2391.6362,0.7569,0.4505,0.1202,0.639,0.4402,0.4419,1.0,0.2836,0.4419,0.4089,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,average,0.0446343421936035,0.4077,2391.6362,0.7569,0.4505,0.1202,0.639,0.4402,0.4419,1.0,0.2836,0.4419,0.4089,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,average,0.0450422763824462,0.4077,2391.6362,0.7569,0.4505,0.1202,0.639,0.4402,0.4419,1.0,0.2836,0.4419,0.4089,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,average,0.0445427894592285,0.4077,2391.6362,0.7569,0.4505,0.1202,0.639,0.4402,0.4419,1.0,0.2836,0.4419,0.4089,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,complete,0.0406854152679443,0.4116,2393.3498,0.793,0.4456,0.1146,0.639,0.437,0.4388,1.0,0.281,0.4388,0.3998,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,complete,0.0432753562927246,0.4116,2393.3498,0.793,0.4456,0.1146,0.639,0.437,0.4388,1.0,0.281,0.4388,0.3998,1000.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,complete,0.0431232452392578,0.4116,2393.3498,0.793,0.4456,0.1146,0.639,0.437,0.4388,1.0,0.281,0.4388,0.3998,100.0,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,complete,0.0432424545288085,0.4116,2393.3498,0.793,0.4456,0.1146,0.639,0.437,0.4388,1.0,0.281,0.4388,0.3998,inf,20.0,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
10,euclidean,single,0.0261867046356201,-0.16,183.1362,0.8367,0.957,0.9071,0.639,0.8912,0.8918,1.0,0.8048,0.8918,0.9669,,,skl_agglomerativeClust,cure-t0-2000n-2D_y.zip
