max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,n_components,oblique_splits,max_oblique_features,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,7,30,50,1000.0,100,0.0,42,1,False,0,0.0410928726196289,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.0,42,1,False,1,0.041154146194458,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.0,42,1,False,2,0.0407273769378662,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.0,42,1,False,5,0.0407125949859619,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.0,42,2,False,0,0.0532135963439941,0.4229,4418.3157,0.87,0.8449,0.5149,1.273,0.7093,0.71,0.7591,0.6669,0.71,0.6209,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.0,42,2,False,1,0.0530827045440673,0.4229,4418.3157,0.87,0.8449,0.5149,1.273,0.7093,0.71,0.7591,0.6669,0.71,0.6209,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.0,42,2,False,2,0.0532031059265136,0.4229,4418.3157,0.87,0.8449,0.5149,1.273,0.7093,0.71,0.7591,0.6669,0.71,0.6209,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.0,42,2,False,5,0.0532407760620117,0.4229,4418.3157,0.87,0.8449,0.5149,1.273,0.7093,0.71,0.7591,0.6669,0.71,0.6209,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.1,42,1,False,0,0.0406813621520996,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.1,42,1,False,1,0.0407581329345703,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.1,42,1,False,2,0.0407764911651611,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.1,42,1,False,5,0.0406553745269775,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.1,42,2,False,0,0.0536515712738037,0.4229,4418.3157,0.87,0.8449,0.5149,1.273,0.7093,0.71,0.7591,0.6669,0.71,0.6209,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.1,42,2,False,1,0.05308198928833,0.4229,4418.3157,0.87,0.8449,0.5149,1.273,0.7093,0.71,0.7591,0.6669,0.71,0.6209,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.1,42,2,False,2,0.0537679195404052,0.4229,4418.3157,0.87,0.8449,0.5149,1.273,0.7093,0.71,0.7591,0.6669,0.71,0.6209,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.1,42,2,False,5,0.053004503250122,0.4229,4418.3157,0.87,0.8449,0.5149,1.273,0.7093,0.71,0.7591,0.6669,0.71,0.6209,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.2,42,1,False,0,0.0409395694732666,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.2,42,1,False,1,0.0409464836120605,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.2,42,1,False,2,0.0409193038940429,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.2,42,1,False,5,0.0411121845245361,0.4236,4419.0345,0.8688,0.8446,0.5139,1.2699,0.7076,0.7083,0.7573,0.6652,0.7083,0.6201,PrincipalParTree,cure-t2-4k_y.zip
10,7,30,50,1000.0,100,0.2,42,2,False,0,0.0541474819183349,0.4229,4418.3157,0.87,0.8449,0.5149,1.273,0.7093,0.71,0.7591,0.6669,0.71,0.6209,PrincipalParTree,cure-t2-4k_y.zip
