n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,0.9687156677246094,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,0.7753028869628906,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,0.6796622276306152,0.0819,60.462,2.3298,0.4404,0.0111,0.0452,0.0259,0.0294,0.074,0.0183,0.0294,0.2372,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,0.7617123126983643,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,1.21130633354187,0.086,60.4912,2.3535,0.4388,0.008,0.0375,0.0209,0.0244,0.0613,0.0153,0.0244,0.2349,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,0.6301214694976807,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.03704833984375,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,0.7832331657409668,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,0.7483794689178467,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,0.9959821701049804,0.0819,60.462,2.3298,0.4404,0.0111,0.0452,0.0259,0.0294,0.074,0.0183,0.0294,0.2372,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,1.0630812644958496,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,1.112295150756836,0.086,60.4912,2.3535,0.4388,0.008,0.0375,0.0209,0.0244,0.0613,0.0153,0.0244,0.2349,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,0.6789765357971191,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,0.7365360260009766,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,0.715792179107666,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,0.8349151611328125,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,0.8505458831787109,0.0819,60.462,2.3298,0.4404,0.0111,0.0452,0.0259,0.0294,0.074,0.0183,0.0294,0.2372,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,1.1399285793304443,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,0.6796624660491943,0.086,60.4912,2.3535,0.4388,0.008,0.0375,0.0209,0.0244,0.0613,0.0153,0.0244,0.2349,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,0.7780013084411621,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,0.939814567565918,0.0823,60.4911,2.3356,0.4393,0.0087,0.036,0.02,0.0236,0.059,0.0147,0.0236,0.2365,skl_kmeans,german_credit_y.zip-12_k
