amount_initial_centers,kmax,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
4,10,0.0038018226623535,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,pyc_xmeans,tetra_y.zip
4,14,0.0037565231323242,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,pyc_xmeans,tetra_y.zip
4,14,0.0040106773376464,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,pyc_xmeans,tetra_y.zip
4,14,0.0037970542907714,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,pyc_xmeans,tetra_y.zip
4,14,0.0048792362213134,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,pyc_xmeans,tetra_y.zip
4,18,0.0037360191345214,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,pyc_xmeans,tetra_y.zip
4,18,0.0037367343902587,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,pyc_xmeans,tetra_y.zip
4,18,0.003666877746582,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,pyc_xmeans,tetra_y.zip
4,18,0.0100383758544921,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,pyc_xmeans,tetra_y.zip
4,2,0.0029036998748779,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,pyc_xmeans,tetra_y.zip
4,22,0.0036211013793945,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,pyc_xmeans,tetra_y.zip
4,22,0.0037081241607666,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,pyc_xmeans,tetra_y.zip
4,22,0.0039396286010742,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,pyc_xmeans,tetra_y.zip
4,22,0.0036020278930664,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,pyc_xmeans,tetra_y.zip
4,2,0.002786636352539,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,pyc_xmeans,tetra_y.zip
4,2,0.0027697086334228,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,pyc_xmeans,tetra_y.zip
4,2,0.00278902053833,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,pyc_xmeans,tetra_y.zip
4,4,0.0038301944732666,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,pyc_xmeans,tetra_y.zip
4,6,0.0049967765808105,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,,,pyc_xmeans,tetra_y.zip
4,6,0.0063147544860839,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,1000.0,20.0,pyc_xmeans,tetra_y.zip
4,6,0.0040509700775146,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,100.0,20.0,pyc_xmeans,tetra_y.zip
4,6,0.0073130130767822,0.5058,418.4532,0.664,1.0,1.0,1.3863,1.0,1.0,1.0,1.0,1.0,1.0,inf,20.0,pyc_xmeans,tetra_y.zip
6,10,0.0043420791625976,0.339,300.4247,1.1713,0.9226,0.7722,1.2964,0.8276,0.8297,0.9351,0.7457,0.8297,0.8299,,,pyc_xmeans,tetra_y.zip
6,10,0.0043473243713378,0.3467,300.7204,1.2794,0.9342,0.8072,1.3623,0.8714,0.8729,0.9827,0.7852,0.8729,0.8573,1000.0,20.0,pyc_xmeans,tetra_y.zip
6,10,0.0047426223754882,0.3201,295.1438,1.2063,0.9195,0.7626,1.2843,0.819,0.8212,0.9265,0.7375,0.8212,0.8224,100.0,20.0,pyc_xmeans,tetra_y.zip
6,10,0.0043158531188964,0.3609,300.0733,1.2723,0.9392,0.8224,1.3863,0.8896,0.891,1.0,0.8034,0.891,0.8688,inf,20.0,pyc_xmeans,tetra_y.zip
6,14,0.0046885013580322,0.352,297.3984,1.3199,0.9374,0.8169,1.3863,0.8876,0.889,1.0,0.8002,0.889,0.8648,,,pyc_xmeans,tetra_y.zip
6,14,0.0044875144958496,0.3425,299.5378,1.1816,0.9217,0.7693,1.3042,0.8317,0.8337,0.9408,0.7485,0.8337,0.8277,1000.0,20.0,pyc_xmeans,tetra_y.zip
6,14,0.0073485374450683,0.3569,300.1362,1.2793,0.9366,0.8146,1.3737,0.8801,0.8816,0.9909,0.794,0.8816,0.8629,100.0,20.0,pyc_xmeans,tetra_y.zip
6,14,0.0044343471527099,0.3495,300.7636,1.2858,0.9381,0.8189,1.3863,0.8884,0.8897,1.0,0.8013,0.8897,0.8663,inf,20.0,pyc_xmeans,tetra_y.zip
6,18,0.0056715011596679,0.3335,291.8632,1.2294,0.9293,0.7935,1.2874,0.8258,0.828,0.9287,0.747,0.828,0.846,,,pyc_xmeans,tetra_y.zip
6,18,0.0067305564880371,0.3437,300.9634,1.2676,0.9339,0.8062,1.3615,0.8709,0.8725,0.9821,0.7848,0.8725,0.8565,1000.0,20.0,pyc_xmeans,tetra_y.zip
6,18,0.0044734477996826,0.3553,300.7187,1.2712,0.9362,0.8131,1.3742,0.8799,0.8813,0.9913,0.7933,0.8813,0.8618,100.0,20.0,pyc_xmeans,tetra_y.zip
6,18,0.0041766166687011,0.3531,301.1191,1.2763,0.938,0.8186,1.3863,0.8882,0.8896,1.0,0.8012,0.8896,0.866,inf,20.0,pyc_xmeans,tetra_y.zip
6,2,0.0041141510009765,0.3365,299.1155,1.2443,0.9301,0.7949,1.3323,0.8522,0.854,0.961,0.7684,0.854,0.8475,,,pyc_xmeans,tetra_y.zip
6,22,0.0049805641174316,0.344,300.8248,1.1575,0.9224,0.7715,1.3042,0.8324,0.8345,0.9408,0.7497,0.8345,0.8294,,,pyc_xmeans,tetra_y.zip
6,22,0.0044820308685302,0.3442,297.3952,1.3131,0.9374,0.8168,1.3863,0.8876,0.889,1.0,0.8001,0.889,0.8647,1000.0,20.0,pyc_xmeans,tetra_y.zip
6,22,0.0042617321014404,0.3421,300.7649,1.2677,0.936,0.8128,1.3738,0.8797,0.8811,0.991,0.7932,0.8811,0.8615,100.0,20.0,pyc_xmeans,tetra_y.zip
6,22,0.0040919780731201,0.357,298.7298,1.2982,0.9374,0.8167,1.3863,0.8876,0.8889,1.0,0.8001,0.8889,0.8647,inf,20.0,pyc_xmeans,tetra_y.zip
6,2,0.0028386116027832,0.3781,294.0843,1.0714,0.9359,0.8149,1.2997,0.8405,0.8425,0.9375,0.7649,0.8425,0.8616,1000.0,20.0,pyc_xmeans,tetra_y.zip
6,2,0.002939224243164,0.3537,300.7186,1.2687,0.9362,0.8131,1.3742,0.8799,0.8813,0.9913,0.7933,0.8813,0.8618,100.0,20.0,pyc_xmeans,tetra_y.zip
6,2,0.002894639968872,0.3527,301.2578,1.2594,0.9373,0.8167,1.374,0.8811,0.8826,0.9911,0.7955,0.8826,0.8644,inf,20.0,pyc_xmeans,tetra_y.zip
6,6,0.0048561096191406,0.3515,302.5808,1.2521,0.9357,0.8117,1.3739,0.8793,0.8808,0.9911,0.7926,0.8808,0.8607,,,pyc_xmeans,tetra_y.zip
6,6,0.0064249038696289,0.3496,300.3925,1.2832,0.9362,0.8133,1.3744,0.8799,0.8814,0.9914,0.7934,0.8814,0.862,1000.0,20.0,pyc_xmeans,tetra_y.zip
6,6,0.0041265487670898,0.338,297.3486,1.2235,0.9249,0.7791,1.3149,0.8394,0.8413,0.9485,0.7559,0.8413,0.8353,100.0,20.0,pyc_xmeans,tetra_y.zip
6,6,0.0103964805603027,0.3531,294.0662,1.3553,0.9377,0.8176,1.3863,0.8879,0.8892,1.0,0.8006,0.8892,0.8653,inf,20.0,pyc_xmeans,tetra_y.zip
8,10,0.0073685646057128,0.2877,252.3575,1.3803,0.8896,0.6542,1.3491,0.79,0.7933,0.9732,0.6696,0.7933,0.7451,,,pyc_xmeans,tetra_y.zip
8,10,0.0050249099731445,0.2829,246.4849,1.3833,0.8941,0.6701,1.352,0.7952,0.7985,0.9753,0.676,0.7985,0.757,1000.0,20.0,pyc_xmeans,tetra_y.zip
8,10,0.005444049835205,0.2504,265.9501,1.5366,0.8764,0.6022,1.3863,0.7984,0.8016,1.0,0.6688,0.8016,0.7083,100.0,20.0,pyc_xmeans,tetra_y.zip
8,10,0.0050747394561767,0.2999,252.8835,1.3016,0.8921,0.6637,1.3375,0.786,0.7894,0.9648,0.668,0.7894,0.7518,inf,20.0,pyc_xmeans,tetra_y.zip
8,14,0.0046689510345458,0.2921,252.6614,1.3808,0.8898,0.6551,1.3428,0.7862,0.7895,0.9686,0.6663,0.7895,0.7457,,,pyc_xmeans,tetra_y.zip
8,14,0.0046360492706298,0.2925,252.4396,1.3306,0.8802,0.6236,1.2704,0.7412,0.7453,0.9164,0.628,0.7453,0.7198,1000.0,20.0,pyc_xmeans,tetra_y.zip
8,14,0.0052621364593505,0.2611,254.3176,1.4201,0.8741,0.6002,1.3007,0.7542,0.7581,0.9383,0.636,0.7581,0.7025,100.0,20.0,pyc_xmeans,tetra_y.zip
8,14,0.0046236515045166,0.2877,249.491,1.3861,0.8875,0.6484,1.3201,0.7735,0.777,0.9522,0.6563,0.777,0.7396,inf,20.0,pyc_xmeans,tetra_y.zip
8,18,0.0049166679382324,0.2858,249.4501,1.3893,0.8952,0.6733,1.3739,0.8076,0.8106,0.9911,0.6857,0.8106,0.7599,,,pyc_xmeans,tetra_y.zip
8,18,0.0047011375427246,0.2985,250.5987,1.3203,0.8949,0.6731,1.3576,0.7989,0.8021,0.9793,0.6791,0.8021,0.7593,1000.0,20.0,pyc_xmeans,tetra_y.zip
8,18,0.0050861835479736,0.2727,256.7762,1.3876,0.8805,0.6225,1.3214,0.7692,0.7728,0.9532,0.6499,0.7728,0.7203,100.0,20.0,pyc_xmeans,tetra_y.zip
8,18,0.0050005912780761,0.2874,247.1185,1.3641,0.8945,0.6716,1.3551,0.7975,0.8007,0.9775,0.6781,0.8007,0.7581,inf,20.0,pyc_xmeans,tetra_y.zip
8,2,0.003049612045288,0.2467,264.0389,1.5576,0.876,0.6008,1.3863,0.7981,0.8012,1.0,0.6684,0.8012,0.7073,,,pyc_xmeans,tetra_y.zip
8,22,0.0053827762603759,0.2944,250.2419,1.3706,0.8975,0.681,1.3863,0.816,0.8189,1.0,0.6934,0.8189,0.766,,,pyc_xmeans,tetra_y.zip
8,22,0.0046885013580322,0.251,259.7768,1.4821,0.877,0.6076,1.3437,0.778,0.7814,0.9692,0.6546,0.7814,0.7102,1000.0,20.0,pyc_xmeans,tetra_y.zip
8,22,0.006589651107788,0.2405,259.5455,1.6064,0.8754,0.5984,1.3863,0.7975,0.8006,1.0,0.6675,0.8006,0.7055,100.0,20.0,pyc_xmeans,tetra_y.zip
8,22,0.0048580169677734,0.2772,244.8608,1.4468,0.8944,0.6708,1.3636,0.8011,0.8043,0.9836,0.6802,0.8043,0.7579,inf,20.0,pyc_xmeans,tetra_y.zip
8,2,0.0030348300933837,0.2879,249.3249,1.3988,0.8965,0.6776,1.3863,0.8149,0.8179,1.0,0.6918,0.8179,0.7635,1000.0,20.0,pyc_xmeans,tetra_y.zip
8,2,0.0029938220977783,0.3265,237.9207,1.1666,0.914,0.7405,1.3376,0.8057,0.8089,0.9649,0.6964,0.8089,0.8083,100.0,20.0,pyc_xmeans,tetra_y.zip
8,2,0.0029060840606689,0.28,249.6525,1.403,0.8931,0.6659,1.3637,0.7998,0.8029,0.9837,0.6783,0.8029,0.7543,inf,20.0,pyc_xmeans,tetra_y.zip
8,6,0.0030317306518554,0.2538,266.7191,1.5215,0.8752,0.5988,1.3737,0.7913,0.7945,0.9909,0.6631,0.7945,0.7051,,,pyc_xmeans,tetra_y.zip
8,6,0.0029714107513427,0.2375,259.0754,1.6145,0.8749,0.5968,1.3863,0.7971,0.8002,1.0,0.667,0.8002,0.7043,1000.0,20.0,pyc_xmeans,tetra_y.zip
8,6,0.0029795169830322,0.2863,251.0196,1.361,0.8933,0.6671,1.3625,0.8003,0.8035,0.9828,0.6795,0.8035,0.7551,100.0,20.0,pyc_xmeans,tetra_y.zip
