max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,0.0454998016357421,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,10,30,50,20,20,0.1,0.0448298454284668,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,10,30,5,20,20,0.0,0.0622165203094482,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,10,30,5,20,20,0.1,0.0670046806335449,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,10,3,50,20,20,0.0,0.0536417961120605,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,10,3,50,20,20,0.1,0.0450589656829834,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,10,3,5,1000,100,0.0,0.104443073272705,0.2304,32.9103,3.7144,0.5808,0.219,0.3534,0.3698,0.3858,0.3217,0.4818,0.3858,0.5785,VarianceParTree,iris_y.zip
2,10,3,5,1000,100,0.1,0.1419084072113037,0.2304,32.9103,3.7144,0.5808,0.219,0.3534,0.3698,0.3858,0.3217,0.4818,0.3858,0.5785,VarianceParTree,iris_y.zip
2,10,3,5,1000,20,0.0,0.1066570281982421,0.1792,85.7792,1.7352,0.7558,0.4114,0.6595,0.5257,0.5335,0.6003,0.4801,0.5335,0.5844,VarianceParTree,iris_y.zip
2,10,3,5,1000,20,0.1,0.0922622680664062,0.1792,85.7792,1.7352,0.7558,0.4114,0.6595,0.5257,0.5335,0.6003,0.4801,0.5335,0.5844,VarianceParTree,iris_y.zip
2,10,3,5,20,20,0.0,0.0621168613433837,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,10,3,5,20,20,0.1,0.0622684955596923,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,12,30,50,20,20,0.0,0.0448870658874511,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,12,30,50,20,20,0.1,0.0458550453186035,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,12,30,5,20,20,0.0,0.0618104934692382,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,12,30,5,20,20,0.1,0.0606861114501953,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,12,3,50,20,20,0.0,0.0483949184417724,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,12,3,50,20,20,0.1,0.0449705123901367,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,12,3,5,20,20,0.0,0.0597181320190429,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,12,3,5,20,20,0.1,0.0606310367584228,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,2,30,50,20,20,0.0,0.0318610668182373,0.3742,83.8638,0.8028,0.574,0.2294,0.3132,0.3802,0.3854,0.2851,0.5945,0.3854,0.6006,VarianceParTree,iris_y.zip
2,2,30,50,20,20,0.1,0.0347602367401123,0.3742,83.8638,0.8028,0.574,0.2294,0.3132,0.3802,0.3854,0.2851,0.5945,0.3854,0.6006,VarianceParTree,iris_y.zip
2,2,30,5,20,20,0.0,0.033046007156372,0.3742,83.8638,0.8028,0.574,0.2294,0.3132,0.3802,0.3854,0.2851,0.5945,0.3854,0.6006,VarianceParTree,iris_y.zip
2,2,30,5,20,20,0.1,0.0312669277191162,0.3742,83.8638,0.8028,0.574,0.2294,0.3132,0.3802,0.3854,0.2851,0.5945,0.3854,0.6006,VarianceParTree,iris_y.zip
2,2,3,50,20,20,0.0,0.0304737091064453,0.3742,83.8638,0.8028,0.574,0.2294,0.3132,0.3802,0.3854,0.2851,0.5945,0.3854,0.6006,VarianceParTree,iris_y.zip
2,2,3,50,20,20,0.1,0.0286180973052978,0.3742,83.8638,0.8028,0.574,0.2294,0.3132,0.3802,0.3854,0.2851,0.5945,0.3854,0.6006,VarianceParTree,iris_y.zip
2,2,3,5,1000,100,0.0,0.0376064777374267,0.3327,65.5307,0.8105,0.5339,0.173,0.2643,0.3267,0.3325,0.2405,0.5382,0.3325,0.5776,VarianceParTree,iris_y.zip
2,2,3,5,1000,100,0.1,0.0348913669586181,0.3327,65.5307,0.8105,0.5339,0.173,0.2643,0.3267,0.3325,0.2405,0.5382,0.3325,0.5776,VarianceParTree,iris_y.zip
2,2,3,5,1000,20,0.0,0.036536693572998,0.4622,174.8188,0.8312,0.7236,0.4471,0.4686,0.5204,0.524,0.4265,0.6792,0.524,0.6811,VarianceParTree,iris_y.zip
2,2,3,5,1000,20,0.1,0.0363938808441162,0.4622,174.8188,0.8312,0.7236,0.4471,0.4686,0.5204,0.524,0.4265,0.6792,0.524,0.6811,VarianceParTree,iris_y.zip
2,2,3,5,20,20,0.0,0.0288739204406738,0.3742,83.8638,0.8028,0.574,0.2294,0.3132,0.3802,0.3854,0.2851,0.5945,0.3854,0.6006,VarianceParTree,iris_y.zip
2,2,3,5,20,20,0.1,0.0310015678405761,0.3742,83.8638,0.8028,0.574,0.2294,0.3132,0.3802,0.3854,0.2851,0.5945,0.3854,0.6006,VarianceParTree,iris_y.zip
2,4,30,50,20,20,0.0,0.044870376586914,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,4,30,50,20,20,0.1,0.0516064167022705,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
2,4,30,5,20,20,0.0,0.0611350536346435,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,4,30,5,20,20,0.1,0.0667002201080322,0.2665,53.604,5.0573,0.6468,0.3162,0.4642,0.4674,0.4799,0.4225,0.5553,0.4799,0.617,VarianceParTree,iris_y.zip
2,4,3,50,20,20,0.0,0.047349214553833,0.2784,77.7924,16.7991,0.6572,0.3409,0.4642,0.4932,0.5009,0.4225,0.6151,0.5009,0.6355,VarianceParTree,iris_y.zip
