min_samples,max_eps,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,inf,euclidean,auto,4,1000.0,20,197.7306673526764,-0.4616,32.8186,1.5122,0.5209,0.0425,0.1927,0.1363,0.1409,0.28,0.0942,0.1409,0.5066,skl_OPTICS,compas-scores-two-years_y.zip
10,inf,euclidean,auto,4,100.0,100,195.01415300369263,-0.439,34.5661,1.5349,0.5257,0.0525,0.204,0.1386,0.1433,0.2964,0.0945,0.1433,0.4991,skl_OPTICS,compas-scores-two-years_y.zip
10,inf,euclidean,auto,4,100.0,20,197.5019643306732,-0.4616,32.8186,1.5122,0.5209,0.0425,0.1927,0.1363,0.1409,0.28,0.0942,0.1409,0.5066,skl_OPTICS,compas-scores-two-years_y.zip
10,inf,euclidean,auto,4,20.0,20,212.60357642173767,-0.3901,41.5206,1.7019,0.5415,0.0859,0.251,0.1469,0.1518,0.3647,0.0959,0.1518,0.462,skl_OPTICS,compas-scores-two-years_y.zip
10,inf,euclidean,auto,4,inf,100,205.8300862312317,-0.4616,32.8186,1.5122,0.5209,0.0425,0.1927,0.1363,0.1409,0.28,0.0942,0.1409,0.5066,skl_OPTICS,compas-scores-two-years_y.zip
10,inf,euclidean,auto,4,inf,20,190.4261584281921,-0.4616,32.8186,1.5122,0.5209,0.0425,0.1927,0.1363,0.1409,0.28,0.0942,0.1409,0.5066,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,correlation,auto,4,1000.0,100,29.683508157730103,-0.5961,65.7796,1.8472,0.505,0.007,0.1093,0.1199,0.1221,0.1588,0.0992,0.1221,0.5789,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,correlation,auto,4,1000.0,20,29.591563940048218,-0.5961,65.7796,1.8472,0.505,0.007,0.1093,0.1199,0.1221,0.1588,0.0992,0.1221,0.5789,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,correlation,auto,4,100.0,100,29.63054585456848,-0.546,84.1256,1.8203,0.502,0.0019,0.1219,0.1247,0.1266,0.1772,0.0984,0.1266,0.5543,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,correlation,auto,4,100.0,20,29.717376947402958,-0.5961,65.7796,1.8472,0.505,0.007,0.1093,0.1199,0.1221,0.1588,0.0992,0.1221,0.5789,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,correlation,auto,4,20.0,20,30.6234028339386,-0.5288,76.9869,2.29,0.5077,0.0154,0.162,0.1345,0.1366,0.2354,0.0962,0.1366,0.5077,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,correlation,auto,4,inf,100,29.73325800895691,-0.5961,65.7796,1.8472,0.505,0.007,0.1093,0.1199,0.1221,0.1588,0.0992,0.1221,0.5789,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,correlation,auto,4,inf,20,29.77931928634644,-0.5961,65.7796,1.8472,0.505,0.007,0.1093,0.1199,0.1221,0.1588,0.0992,0.1221,0.5789,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,cosine,auto,4,1000.0,100,44.3233654499054,-0.589,69.2351,1.8902,0.5027,0.0033,0.1196,0.1209,0.1231,0.1738,0.0953,0.1231,0.5583,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,cosine,auto,4,1000.0,20,44.75446081161499,-0.589,69.2351,1.8902,0.5027,0.0033,0.1196,0.1209,0.1231,0.1738,0.0953,0.1231,0.5583,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,cosine,auto,4,100.0,100,46.14523005485535,-0.6126,49.4495,1.667,0.4975,-0.009,0.0854,0.102,0.1042,0.1241,0.0898,0.1042,0.5953,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,cosine,auto,4,100.0,20,44.526007413864136,-0.589,69.2351,1.8902,0.5027,0.0033,0.1196,0.1209,0.1231,0.1738,0.0953,0.1231,0.5583,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,cosine,auto,4,20.0,20,47.49410676956177,-0.566,56.417,2.0425,0.5035,0.0058,0.1325,0.1198,0.1222,0.1925,0.0895,0.1222,0.5343,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,cosine,auto,4,inf,100,44.548670530319214,-0.589,69.2351,1.8902,0.5027,0.0033,0.1196,0.1209,0.1231,0.1738,0.0953,0.1231,0.5583,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,cosine,auto,4,inf,20,44.95397138595581,-0.589,69.2351,1.8902,0.5027,0.0033,0.1196,0.1209,0.1231,0.1738,0.0953,0.1231,0.5583,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,euclidean,auto,4,1000.0,100,184.3149392604828,-0.2468,199.4704,1.4112,0.5079,0.0183,0.196,0.1452,0.1471,0.2847,0.0992,0.1471,0.4405,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,euclidean,auto,4,1000.0,20,185.45153403282168,-0.2468,199.4704,1.4112,0.5079,0.0183,0.196,0.1452,0.1471,0.2847,0.0992,0.1471,0.4405,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,euclidean,auto,4,100.0,100,198.00677514076236,-0.3163,96.1373,1.6167,0.515,0.0323,0.2046,0.1471,0.1493,0.2973,0.0996,0.1493,0.4537,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,euclidean,auto,4,100.0,20,197.28464603424072,-0.2468,199.4704,1.4112,0.5079,0.0183,0.196,0.1452,0.1471,0.2847,0.0992,0.1471,0.4405,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,euclidean,auto,4,20.0,20,221.74381160736084,0.2114,518.4024,1.5716,0.5383,0.0841,0.3788,0.1866,0.1884,0.5504,0.1137,0.1884,0.302,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,euclidean,auto,4,inf,100,194.5756151676178,-0.2468,199.4704,1.4112,0.5079,0.0183,0.196,0.1452,0.1471,0.2847,0.0992,0.1471,0.4405,skl_OPTICS,compas-scores-two-years_y.zip
20,inf,euclidean,auto,4,inf,20,197.70155262947085,-0.2468,199.4704,1.4112,0.5079,0.0183,0.196,0.1452,0.1471,0.2847,0.0992,0.1471,0.4405,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,correlation,auto,4,1000.0,100,29.52469778060913,-0.4144,4.7096,2.1623,0.4954,-0.0048,0.3174,0.0885,0.1324,0.4612,0.0773,0.1324,0.364,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,correlation,auto,4,1000.0,20,29.40153670310974,-0.4144,4.7096,2.1623,0.4954,-0.0048,0.3174,0.0885,0.1324,0.4612,0.0773,0.1324,0.364,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,correlation,auto,4,100.0,100,29.368760347366333,-0.43,4.5607,2.1759,0.4953,-0.005,0.3141,0.0873,0.1319,0.4563,0.0771,0.1319,0.3673,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,correlation,auto,4,100.0,20,29.47599172592163,-0.4144,4.7096,2.1623,0.4954,-0.0048,0.3174,0.0885,0.1324,0.4612,0.0773,0.1324,0.364,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,correlation,auto,4,20.0,20,30.175100564956665,-0.4625,4.857,2.4887,0.4953,-0.0044,0.3347,0.0893,0.1335,0.4863,0.0774,0.1335,0.3444,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,correlation,auto,4,inf,100,29.463311910629272,-0.4144,4.7096,2.1623,0.4954,-0.0048,0.3174,0.0885,0.1324,0.4612,0.0773,0.1324,0.364,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,correlation,auto,4,inf,20,29.555284023284912,-0.4144,4.7096,2.1623,0.4954,-0.0048,0.3174,0.0885,0.1324,0.4612,0.0773,0.1324,0.364,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,cosine,auto,4,1000.0,100,43.94905090332031,-0.4155,4.6895,2.2275,0.4953,-0.0049,0.3169,0.0875,0.1319,0.4604,0.077,0.1319,0.3632,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,cosine,auto,4,1000.0,20,44.8238537311554,-0.4155,4.6895,2.2275,0.4953,-0.0049,0.3169,0.0875,0.1319,0.4604,0.077,0.1319,0.3632,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,cosine,auto,4,100.0,100,43.68396019935608,-0.4277,4.6173,2.1659,0.4953,-0.005,0.3145,0.0867,0.1315,0.4569,0.0768,0.1315,0.3658,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,cosine,auto,4,100.0,20,44.07113075256348,-0.4155,4.6895,2.2275,0.4953,-0.0049,0.3169,0.0875,0.1319,0.4604,0.077,0.1319,0.3632,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,cosine,auto,4,20.0,20,47.0934145450592,-0.4555,4.9929,2.5548,0.4953,-0.0041,0.3425,0.0894,0.1339,0.4976,0.0774,0.1339,0.3356,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,cosine,auto,4,inf,100,44.24505424499512,-0.4155,4.6895,2.2275,0.4953,-0.0049,0.3169,0.0875,0.1319,0.4604,0.077,0.1319,0.3632,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,cosine,auto,4,inf,20,44.4186327457428,-0.4155,4.6895,2.2275,0.4953,-0.0049,0.3169,0.0875,0.1319,0.4604,0.077,0.1319,0.3632,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,euclidean,auto,4,1000.0,100,199.36322712898252,-0.279,4.9885,1.3681,0.5001,0.0055,0.3432,0.0897,0.1332,0.4987,0.0769,0.1332,0.3385,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,euclidean,auto,4,1000.0,20,201.19608569145203,-0.279,4.9885,1.3681,0.5001,0.0055,0.3432,0.0897,0.1332,0.4987,0.0769,0.1332,0.3385,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,euclidean,auto,4,100.0,100,199.54563355445865,-0.2881,4.8352,1.3946,0.4977,0.0009,0.3445,0.0894,0.1328,0.5006,0.0766,0.1328,0.3318,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,euclidean,auto,4,100.0,20,205.6807374954224,-0.279,4.9885,1.3681,0.5001,0.0055,0.3432,0.0897,0.1332,0.4987,0.0769,0.1332,0.3385,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,euclidean,auto,4,20.0,20,213.2901327610016,-0.3895,4.9773,1.9059,0.5008,0.0071,0.3535,0.0913,0.1346,0.5136,0.0774,0.1346,0.3302,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,euclidean,auto,4,inf,100,197.21223402023315,-0.279,4.9885,1.3681,0.5001,0.0055,0.3432,0.0897,0.1332,0.4987,0.0769,0.1332,0.3385,skl_OPTICS,compas-scores-two-years_y.zip
2,inf,euclidean,auto,4,inf,20,196.3977973461151,-0.279,4.9885,1.3681,0.5001,0.0055,0.3432,0.0897,0.1332,0.4987,0.0769,0.1332,0.3385,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,correlation,auto,4,1000.0,100,29.729445695877075,-0.5814,7.4859,2.0282,0.4961,-0.0071,0.2085,0.1065,0.128,0.303,0.0812,0.128,0.4795,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,correlation,auto,4,1000.0,20,29.545610189437863,-0.5814,7.4859,2.0282,0.4961,-0.0071,0.2085,0.1065,0.128,0.303,0.0812,0.128,0.4795,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,correlation,auto,4,100.0,100,29.52145266532898,-0.5853,7.3114,2.0608,0.4956,-0.0081,0.2074,0.1061,0.1274,0.3014,0.0808,0.1274,0.4786,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,correlation,auto,4,100.0,20,29.561814546585083,-0.5814,7.4859,2.0282,0.4961,-0.0071,0.2085,0.1065,0.128,0.303,0.0812,0.128,0.4795,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,correlation,auto,4,20.0,20,30.30467128753662,-0.5998,7.3625,2.3462,0.4961,-0.0064,0.2249,0.108,0.1293,0.3267,0.0806,0.1293,0.4582,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,correlation,auto,4,inf,100,29.554632425308228,-0.5814,7.4859,2.0282,0.4961,-0.0071,0.2085,0.1065,0.128,0.303,0.0812,0.128,0.4795,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,correlation,auto,4,inf,20,29.706663608551025,-0.5814,7.4859,2.0282,0.4961,-0.0071,0.2085,0.1065,0.128,0.303,0.0812,0.128,0.4795,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,cosine,auto,4,1000.0,100,43.94036412239075,-0.5862,7.3259,2.0444,0.4958,-0.0079,0.2055,0.1057,0.1273,0.2985,0.0809,0.1273,0.482,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,cosine,auto,4,1000.0,20,45.38709497451782,-0.5862,7.3259,2.0444,0.4958,-0.0079,0.2055,0.1057,0.1273,0.2985,0.0809,0.1273,0.482,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,cosine,auto,4,100.0,100,44.70411467552185,-0.5854,7.2892,2.0914,0.4957,-0.0079,0.2074,0.106,0.1277,0.3013,0.081,0.1277,0.4798,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,cosine,auto,4,100.0,20,44.77106714248657,-0.5862,7.3259,2.0444,0.4958,-0.0079,0.2055,0.1057,0.1273,0.2985,0.0809,0.1273,0.482,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,cosine,auto,4,20.0,20,46.55033564567566,-0.5973,7.2546,2.3375,0.4968,-0.0049,0.2272,0.1083,0.1299,0.3302,0.0809,0.1299,0.4576,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,cosine,auto,4,inf,100,44.71833920478821,-0.5862,7.3259,2.0444,0.4958,-0.0079,0.2055,0.1057,0.1273,0.2985,0.0809,0.1273,0.482,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,cosine,auto,4,inf,20,44.42970561981201,-0.5862,7.3259,2.0444,0.4958,-0.0079,0.2055,0.1057,0.1273,0.2985,0.0809,0.1273,0.482,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,euclidean,auto,4,1000.0,100,203.29447412490845,-0.4473,7.283,1.4176,0.5062,0.0146,0.244,0.1078,0.13,0.3545,0.0796,0.13,0.4463,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,euclidean,auto,4,1000.0,20,202.6923935413361,-0.4473,7.283,1.4176,0.5062,0.0146,0.244,0.1078,0.13,0.3545,0.0796,0.13,0.4463,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,euclidean,auto,4,100.0,100,201.59490060806277,-0.4326,7.5198,1.4269,0.5006,0.0038,0.2525,0.1083,0.1301,0.3669,0.0791,0.1301,0.4268,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,euclidean,auto,4,100.0,20,205.22699570655823,-0.4473,7.283,1.4176,0.5062,0.0146,0.244,0.1078,0.13,0.3545,0.0796,0.13,0.4463,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,euclidean,auto,4,20.0,20,215.4170138835907,-0.5082,7.7212,1.8191,0.5145,0.0315,0.2586,0.1113,0.1335,0.3758,0.0812,0.1335,0.4447,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,euclidean,auto,4,inf,100,201.8220572471619,-0.4473,7.283,1.4176,0.5062,0.0146,0.244,0.1078,0.13,0.3545,0.0796,0.13,0.4463,skl_OPTICS,compas-scores-two-years_y.zip
3,inf,euclidean,auto,4,inf,20,200.26141333580017,-0.4473,7.283,1.4176,0.5062,0.0146,0.244,0.1078,0.13,0.3545,0.0796,0.13,0.4463,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,correlation,auto,4,1000.0,100,29.709962129592896,-0.6578,12.3469,1.9594,0.4969,-0.0079,0.1488,0.1115,0.1221,0.2162,0.0851,0.1221,0.5411,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,correlation,auto,4,1000.0,20,29.689414024353027,-0.6578,12.3469,1.9594,0.4969,-0.0079,0.1488,0.1115,0.1221,0.2162,0.0851,0.1221,0.5411,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,correlation,auto,4,100.0,100,29.63056349754333,-0.6453,13.8575,1.9074,0.4965,-0.0083,0.1575,0.1164,0.1262,0.2289,0.0871,0.1262,0.5324,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,correlation,auto,4,100.0,20,29.69771671295166,-0.6578,12.3469,1.9594,0.4969,-0.0079,0.1488,0.1115,0.1221,0.2162,0.0851,0.1221,0.5411,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,correlation,auto,4,20.0,20,30.499125003814697,-0.6668,11.9494,2.3494,0.4978,-0.0051,0.1662,0.1142,0.1249,0.2414,0.0843,0.1249,0.5197,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,correlation,auto,4,inf,100,29.68757557868957,-0.6578,12.3469,1.9594,0.4969,-0.0079,0.1488,0.1115,0.1221,0.2162,0.0851,0.1221,0.5411,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,correlation,auto,4,inf,20,29.71149635314941,-0.6578,12.3469,1.9594,0.4969,-0.0079,0.1488,0.1115,0.1221,0.2162,0.0851,0.1221,0.5411,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,cosine,auto,4,1000.0,100,44.16961598396301,-0.6535,12.9539,1.9415,0.4974,-0.0067,0.1489,0.1108,0.1213,0.2163,0.0842,0.1213,0.5393,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,cosine,auto,4,1000.0,20,45.10475158691406,-0.6535,12.9539,1.9415,0.4974,-0.0067,0.1489,0.1108,0.1213,0.2163,0.0842,0.1213,0.5393,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,cosine,auto,4,100.0,100,44.35553312301636,-0.6471,13.0611,1.985,0.496,-0.0093,0.1542,0.1133,0.1235,0.224,0.0853,0.1235,0.5334,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,cosine,auto,4,100.0,20,44.52503204345703,-0.6535,12.9539,1.9415,0.4974,-0.0067,0.1489,0.1108,0.1213,0.2163,0.0842,0.1213,0.5393,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,cosine,auto,4,20.0,20,46.697617292404175,-0.663,12.5695,2.4224,0.4992,-0.0022,0.1686,0.1137,0.1243,0.245,0.0833,0.1243,0.5151,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,cosine,auto,4,inf,100,44.13796734809876,-0.6535,12.9539,1.9415,0.4974,-0.0067,0.1489,0.1108,0.1213,0.2163,0.0842,0.1213,0.5393,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,cosine,auto,4,inf,20,44.89899015426636,-0.6535,12.9539,1.9415,0.4974,-0.0067,0.1489,0.1108,0.1213,0.2163,0.0842,0.1213,0.5393,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,euclidean,auto,4,1000.0,100,197.9789981842041,-0.486,12.9901,1.5044,0.5158,0.0325,0.2074,0.1218,0.1327,0.3013,0.0851,0.1327,0.4925,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,euclidean,auto,4,1000.0,20,199.98311471939087,-0.486,12.9901,1.5044,0.5158,0.0325,0.2074,0.1218,0.1327,0.3013,0.0851,0.1327,0.4925,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,euclidean,auto,4,100.0,100,205.68638586997983,-0.4516,13.2671,1.5177,0.51,0.0219,0.2315,0.1258,0.1369,0.3364,0.0859,0.1369,0.4613,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,euclidean,auto,4,100.0,20,201.23544192314148,-0.486,12.9901,1.5044,0.5158,0.0325,0.2074,0.1218,0.1327,0.3013,0.0851,0.1327,0.4925,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,euclidean,auto,4,20.0,20,209.236754655838,-0.5191,14.6696,1.7753,0.5329,0.0674,0.2311,0.1268,0.1383,0.3358,0.0871,0.1383,0.4922,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,euclidean,auto,4,inf,100,201.75259923934937,-0.486,12.9901,1.5044,0.5158,0.0325,0.2074,0.1218,0.1327,0.3013,0.0851,0.1327,0.4925,skl_OPTICS,compas-scores-two-years_y.zip
5,inf,euclidean,auto,4,inf,20,198.80549716949463,-0.486,12.9901,1.5044,0.5158,0.0325,0.2074,0.1218,0.1327,0.3013,0.0851,0.1327,0.4925,skl_OPTICS,compas-scores-two-years_y.zip
