n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0912628173828125,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,,,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0918998718261718,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,1000.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0896229743957519,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,100.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.1200666427612304,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,inf,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0897622108459472,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,,,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0870897769927978,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,1000.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0879786014556884,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,100.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0863180160522461,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,inf,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0968232154846191,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,,,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0895352363586425,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,1000.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0887591838836669,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,100.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0867519378662109,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,inf,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0918998718261718,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,1000.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.0896229743957519,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,100.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,0.1200666427612304,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,inf,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0870897769927978,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,1000.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0879786014556884,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,100.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,0.0863180160522461,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,inf,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0895352363586425,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,1000.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0887591838836669,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,100.0,20.0,skl_kmeans,tetra_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,0.0867519378662109,0.2489,236.0896,1.3904,0.8536,0.5124,1.3625,0.7394,0.7444,0.9828,0.599,0.7444,0.6403,inf,20.0,skl_kmeans,tetra_y.zip-10_k
