max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,criteria_clf,criteria_reg,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,3,5,1000,20,0.0,42,gini,mape,202.3409028053284,0.1032,669.473,2.8579,0.5892,0.1812,0.2287,0.2451,0.2452,0.3323,0.1943,0.2452,0.5186,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,1000,20,0.0,42,gini,r2,214.6005356311798,-0.0409,205.4585,4.2023,0.5208,0.0411,0.1048,0.131,0.1312,0.1522,0.1153,0.1312,0.5339,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,1000,20,0.0,42,me,mape,192.72694659233093,0.1813,960.8671,2.3366,0.7705,0.5423,0.4447,0.5075,0.5076,0.6461,0.418,0.5076,0.7447,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,1000,20,0.0,42,me,r2,214.0236577987671,-0.0409,205.4585,4.2023,0.5208,0.0411,0.1048,0.131,0.1312,0.1522,0.1153,0.1312,0.5339,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,1000,20,0.1,42,gini,mape,203.11270546913147,0.1038,670.4197,2.8566,0.5897,0.1822,0.2294,0.2457,0.2459,0.3332,0.1949,0.2459,0.5192,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,1000,20,0.1,42,gini,r2,215.04208493232727,-0.0409,205.4585,4.2023,0.5208,0.0411,0.1048,0.131,0.1312,0.1522,0.1153,0.1312,0.5339,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,1000,20,0.1,42,me,mape,203.4659321308136,0.1058,672.9474,2.8541,0.5922,0.1872,0.2326,0.249,0.2492,0.3379,0.1974,0.2492,0.5218,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,1000,20,0.1,42,me,r2,214.38538336753845,-0.0409,205.4585,4.2023,0.5208,0.0411,0.1048,0.131,0.1312,0.1522,0.1153,0.1312,0.5339,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,100,20,0.0,42,gini,mape,27.801142930984497,0.122,682.0755,2.4067,0.6035,0.2094,0.237,0.2599,0.26,0.3443,0.2089,0.26,0.539,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,100,20,0.0,42,gini,r2,28.50608611106873,-0.0409,205.4585,4.2023,0.5208,0.0411,0.1048,0.131,0.1312,0.1522,0.1153,0.1312,0.5339,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,100,20,0.0,42,me,mape,27.847501754760746,0.122,682.0755,2.4067,0.6035,0.2094,0.237,0.2599,0.26,0.3443,0.2089,0.26,0.539,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,100,20,0.0,42,me,r2,28.694498777389526,-0.0409,205.4585,4.2023,0.5208,0.0411,0.1048,0.131,0.1312,0.1522,0.1153,0.1312,0.5339,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,100,20,0.1,42,gini,mape,28.11515164375305,0.122,682.0755,2.4067,0.6035,0.2094,0.237,0.2599,0.26,0.3443,0.2089,0.26,0.539,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,100,20,0.1,42,gini,r2,28.607983589172363,-0.0409,205.4585,4.2023,0.5208,0.0411,0.1048,0.131,0.1312,0.1522,0.1153,0.1312,0.5339,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,100,20,0.1,42,me,mape,28.83524751663208,0.122,682.0755,2.4067,0.6035,0.2094,0.237,0.2599,0.26,0.3443,0.2089,0.26,0.539,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,10,3,5,100,20,0.1,42,me,r2,28.793132781982425,-0.0409,205.4585,4.2023,0.5208,0.0411,0.1048,0.131,0.1312,0.1522,0.1153,0.1312,0.5339,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,1000,20,0.0,42,gini,mape,71.2346293926239,0.0779,683.0107,2.4192,0.6292,0.2573,0.2322,0.3563,0.3564,0.3374,0.3776,0.3564,0.6584,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,1000,20,0.0,42,gini,r2,77.17611479759216,0.0265,435.1544,2.6385,0.5083,0.0133,0.03,0.0504,0.0505,0.0436,0.0601,0.0505,0.5917,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,1000,20,0.0,42,me,mape,70.88028120994568,0.0786,685.7048,2.4185,0.6306,0.2602,0.2337,0.3582,0.3583,0.3395,0.3793,0.3583,0.6593,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,1000,20,0.0,42,me,r2,77.57572555541992,0.0265,435.1544,2.6385,0.5083,0.0133,0.03,0.0504,0.0505,0.0436,0.0601,0.0505,0.5917,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,1000,20,0.1,42,gini,mape,70.77150821685791,0.0774,681.0729,2.4202,0.6284,0.2556,0.2314,0.3552,0.3553,0.3362,0.3766,0.3553,0.6578,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,1000,20,0.1,42,gini,r2,77.38912224769592,0.0265,435.1544,2.6385,0.5083,0.0133,0.03,0.0504,0.0505,0.0436,0.0601,0.0505,0.5917,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,1000,20,0.1,42,me,mape,70.99590182304382,0.1946,1103.1584,1.8337,0.5362,0.0698,0.0337,0.0548,0.0549,0.0489,0.0627,0.0549,0.6023,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,1000,20,0.1,42,me,r2,77.23342490196228,0.0265,435.1544,2.6385,0.5083,0.0133,0.03,0.0504,0.0505,0.0436,0.0601,0.0505,0.5917,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,100,20,0.0,42,gini,mape,9.655781507492064,0.0786,685.7048,2.4185,0.6306,0.2602,0.2337,0.3582,0.3583,0.3395,0.3793,0.3583,0.6593,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,100,20,0.0,42,gini,r2,10.370421171188354,0.0265,435.1544,2.6385,0.5083,0.0133,0.03,0.0504,0.0505,0.0436,0.0601,0.0505,0.5917,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,100,20,0.0,42,me,mape,9.75861644744873,0.1973,1130.3724,1.8264,0.5351,0.0676,0.0321,0.0519,0.052,0.0466,0.059,0.052,0.5989,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
2,2,3,5,100,20,0.0,42,me,r2,10.595913410186768,0.0265,435.1544,2.6385,0.5083,0.0133,0.03,0.0504,0.0505,0.0436,0.0601,0.0505,0.5917,ImpurityParTree2,compas-scores-two-yearsONEHOT_y.zip
