max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,30,50,1000.0,100.0,0.0,3.416532278060913,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,1000.0,100.0,0.1,3.3936076164245605,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,1000.0,100.0,0.2,3.453246593475342,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,1000.0,20.0,0.0,3.470765829086304,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,1000.0,20.0,0.1,3.4188342094421387,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,1000.0,20.0,0.2,3.4945597648620605,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,1000.0,inf,0.0,4.746115922927856,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,50,1000.0,inf,0.1,4.698261976242065,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,50,1000.0,inf,0.2,4.634822607040405,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,50,100.0,20.0,0.0,0.4285213947296142,0.4274,1980.7652,0.9213,0.9328,0.7185,1.6748,0.8262,0.8284,0.9348,0.7437,0.8284,0.772,VarianceParTree,longsquare_y.zip
10,10,30,50,100.0,20.0,0.1,0.4231197834014892,0.4274,1980.7652,0.9213,0.9328,0.7185,1.6748,0.8262,0.8284,0.9348,0.7437,0.8284,0.772,VarianceParTree,longsquare_y.zip
10,10,30,50,100.0,20.0,0.2,0.4143092632293701,0.4274,1980.7652,0.9213,0.9328,0.7185,1.6748,0.8262,0.8284,0.9348,0.7437,0.8284,0.772,VarianceParTree,longsquare_y.zip
10,10,30,50,inf,100.0,0.0,3.421103477478028,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,inf,100.0,0.1,3.5017733573913574,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,inf,100.0,0.2,3.4156041145324707,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,inf,20.0,0.0,3.4073269367218018,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,inf,20.0,0.1,3.432744264602661,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,inf,20.0,0.2,3.4211668968200684,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,50,inf,inf,0.0,4.714037418365479,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,50,inf,inf,0.1,4.721855401992798,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,50,inf,inf,0.2,4.7621684074401855,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,5,1000.0,100.0,0.0,3.3743667602539062,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,1000.0,100.0,0.1,3.50391697883606,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,1000.0,100.0,0.2,3.434298515319824,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,1000.0,20.0,0.0,3.387598991394043,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,1000.0,20.0,0.1,3.45739483833313,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,1000.0,20.0,0.2,3.4773266315460205,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,1000.0,inf,0.0,4.757288455963135,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,5,1000.0,inf,0.1,4.658673286437988,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,5,1000.0,inf,0.2,4.758707046508789,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,5,100.0,20.0,0.0,0.4191434383392334,0.4274,1980.7652,0.9213,0.9328,0.7185,1.6748,0.8262,0.8284,0.9348,0.7437,0.8284,0.772,VarianceParTree,longsquare_y.zip
10,10,30,5,100.0,20.0,0.1,0.4557628631591797,0.4274,1980.7652,0.9213,0.9328,0.7185,1.6748,0.8262,0.8284,0.9348,0.7437,0.8284,0.772,VarianceParTree,longsquare_y.zip
10,10,30,5,100.0,20.0,0.2,0.4284987449645996,0.4274,1980.7652,0.9213,0.9328,0.7185,1.6748,0.8262,0.8284,0.9348,0.7437,0.8284,0.772,VarianceParTree,longsquare_y.zip
10,10,30,5,inf,100.0,0.0,3.4732377529144287,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,inf,100.0,0.1,3.4307007789611816,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,inf,100.0,0.2,3.371250867843628,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,inf,20.0,0.0,3.3872971534729004,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,inf,20.0,0.1,3.4947075843811035,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,inf,20.0,0.2,3.3836350440979004,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,30,5,inf,inf,0.0,4.659968852996826,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,5,inf,inf,0.1,4.674313545227051,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,30,5,inf,inf,0.2,4.742541790008545,0.0844,3.9861,0.5192,0.1807,0.0002,0.0202,0.0016,0.0215,0.0113,0.2369,0.0215,0.4028,VarianceParTree,longsquare_y.zip
10,10,3,50,1000.0,100.0,0.0,3.427498579025269,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,3,50,1000.0,100.0,0.1,3.525925874710083,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,3,50,1000.0,100.0,0.2,3.4654860496521,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
10,10,3,50,1000.0,20.0,0.0,3.427173852920532,0.4243,1980.4392,0.9259,0.9308,0.7087,1.6756,0.8243,0.8265,0.9353,0.7403,0.8265,0.7644,VarianceParTree,longsquare_y.zip
