n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,5.808933734893799,0.1187,2690.1979,2.2624,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,6.170409202575684,0.1187,2690.1979,2.2624,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,5.642703294754028,0.1187,2690.9959,2.255,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,5.82729172706604,0.1187,2690.1979,2.2624,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,5.990123987197876,0.1172,2667.5102,2.2755,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,6.088608026504517,0.1187,2690.1979,2.2624,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.218160152435303,0.1187,2690.1979,2.2624,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,6.083063364028931,0.1187,2690.1979,2.2624,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,5.775190830230713,0.1187,2690.1979,2.2624,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,6.135501861572266,0.1187,2690.9959,2.255,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,6.047027826309204,0.1187,2690.1979,2.2624,skl_bis_kmeans,fico.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,6.259414911270142,0.1083,2656.8458,2.3119,skl_bis_kmeans,fico.zip-6_k
