n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.7801852226257324,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.7864522933959961,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.8466925621032715,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.7988324165344238,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.9111819267272948,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.9555139541625975,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.8207371234893799,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.7945156097412109,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.9691274166107178,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.8158237934112549,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,0.7586264610290527,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.0269551277160645,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.964911699295044,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.855811357498169,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.808434009552002,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
2,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.0420660972595217,0.2334,1457.5316,1.7788,0.5409,0.0804,0.037,0.0572,0.0573,0.0538,0.0613,0.0573,0.5811,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-2_True_k
