n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,13.459609508514404,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,13.071818351745604,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,12.881047487258911,0.0967,1551.2719,2.3445,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,13.17203974723816,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,13.682929039001465,0.0926,1505.6949,2.5439,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,12.90324068069458,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,13.312132835388184,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,12.928364515304564,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,15.671871423721312,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,13.2780282497406,0.0913,1510.0774,2.3439,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,13.021763801574709,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,13.96440863609314,0.0775,1462.772,2.5433,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,13.280059814453123,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,12.778917789459229,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,13.34347414970398,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,13.853283405303957,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,12.498188257217407,0.0967,1551.2719,2.3445,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,13.413405895233154,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,14.087968587875366,0.0926,1505.6949,2.5439,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,13.305111169815063,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,13.3621244430542,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,13.305391311645508,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,12.764744520187378,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,13.054067134857178,0.0913,1510.0774,2.3439,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,13.24951982498169,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,14.019836902618408,0.0775,1462.772,2.5433,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,12.777840375900269,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,12.734450340270996,0.0884,1509.7483,2.3644,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,13.668303728103638,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,13.56096124649048,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,13.01166558265686,0.0967,1551.2719,2.3445,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,12.96217441558838,0.095,1538.5189,2.3673,skl_bis_kmeans,fico.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,13.781794786453249,0.0926,1505.6949,2.5439,skl_bis_kmeans,fico.zip-12_k
