n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0850148200988769,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,,,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0842077732086181,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,1000.0,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.119152545928955,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,100.0,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0808532238006591,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,inf,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0892138481140136,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,,,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0839593410491943,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,1000.0,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0840170383453369,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,100.0,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0948741436004638,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,inf,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0889909267425537,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,,,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.1209433078765869,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,1000.0,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0822558403015136,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,100.0,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0847759246826171,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,inf,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0858888626098632,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,,,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.1208863258361816,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,1000.0,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0970087051391601,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,100.0,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
8,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0848798751831054,0.4354,274.6315,1.0482,0.9618,0.893,1.3814,0.9363,0.9368,1.0,0.8811,0.9368,0.9207,inf,20.0,kmeans+dt,zelnik5_y.zip-8_True_k
