n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,IMM,1000.0,100,0.3791096210479736,0.4908,6980.6242,0.7228,0.8277,0.4122,1.3797,0.6946,0.6955,0.8228,0.6024,0.6955,0.5423,ExKMC,cure-t2-4k_y.zip
10,10,IMM,1000.0,20,0.5252444744110107,0.4908,6980.6242,0.7228,0.8277,0.4122,1.3797,0.6946,0.6955,0.8228,0.6024,0.6955,0.5423,ExKMC,cure-t2-4k_y.zip
10,10,IMM,100.0,100,0.4907970428466797,0.4851,6819.1145,0.7413,0.8283,0.4143,1.3806,0.6953,0.6963,0.8233,0.6032,0.6963,0.5442,ExKMC,cure-t2-4k_y.zip
10,10,IMM,100.0,20,0.8586997985839844,0.4908,6980.6242,0.7228,0.8277,0.4122,1.3797,0.6946,0.6955,0.8228,0.6024,0.6955,0.5423,ExKMC,cure-t2-4k_y.zip
10,10,IMM,inf,100,0.5726361274719238,0.4908,6980.6242,0.7228,0.8277,0.4122,1.3797,0.6946,0.6955,0.8228,0.6024,0.6955,0.5423,ExKMC,cure-t2-4k_y.zip
10,10,IMM,inf,20,0.5864195823669434,0.4908,6980.6242,0.7228,0.8277,0.4122,1.3797,0.6946,0.6955,0.8228,0.6024,0.6955,0.5423,ExKMC,cure-t2-4k_y.zip
10,10,NONE,1000.0,100,0.4520699977874756,0.3922,4778.6958,0.777,0.8261,0.432,1.2281,0.6476,0.6487,0.7324,0.5822,0.6487,0.5531,ExKMC,cure-t2-4k_y.zip
10,10,NONE,1000.0,20,0.241185188293457,0.3922,4778.6958,0.777,0.8261,0.432,1.2281,0.6476,0.6487,0.7324,0.5822,0.6487,0.5531,ExKMC,cure-t2-4k_y.zip
10,10,NONE,100.0,100,0.6479268074035645,0.406,5016.5791,0.8074,0.8041,0.3524,1.1544,0.602,0.6032,0.6884,0.5368,0.6032,0.4836,ExKMC,cure-t2-4k_y.zip
10,10,NONE,100.0,20,0.3767232894897461,0.3922,4778.6958,0.777,0.8261,0.432,1.2281,0.6476,0.6487,0.7324,0.5822,0.6487,0.5531,ExKMC,cure-t2-4k_y.zip
