min_nr_instances,min_y,min_rd,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,1,10,9.372964143753052,-0.4933,34.8311,10.2263,0.5555,0.2062,0.4162,0.4199,0.4245,0.337,0.5734,0.4245,0.5877,CLTree,2d-4c_y.zip
2,1,15,9.324678182601929,-0.4933,34.8311,10.2263,0.5555,0.2062,0.4162,0.4199,0.4245,0.337,0.5734,0.4245,0.5877,CLTree,2d-4c_y.zip
2,1,20,9.29764437675476,-0.4933,34.8311,10.2263,0.5555,0.2062,0.4162,0.4199,0.4245,0.337,0.5734,0.4245,0.5877,CLTree,2d-4c_y.zip
2,1,25,9.360073804855348,-0.4933,34.8311,10.2263,0.5555,0.2062,0.4162,0.4199,0.4245,0.337,0.5734,0.4245,0.5877,CLTree,2d-4c_y.zip
2,1,30,9.32437014579773,-0.4933,34.8311,10.2263,0.5555,0.2062,0.4162,0.4199,0.4245,0.337,0.5734,0.4245,0.5877,CLTree,2d-4c_y.zip
2,1,5,9.298731803894045,-0.4933,34.8311,10.2263,0.5555,0.2062,0.4162,0.4199,0.4245,0.337,0.5734,0.4245,0.5877,CLTree,2d-4c_y.zip
2,2,10,9.341578006744385,-0.4046,78.6082,1.6841,0.541,0.2213,0.3723,0.4358,0.4374,0.3015,0.7966,0.4374,0.6237,CLTree,2d-4c_y.zip
2,2,15,9.33315896987915,-0.4046,78.6082,1.6841,0.541,0.2213,0.3723,0.4358,0.4374,0.3015,0.7966,0.4374,0.6237,CLTree,2d-4c_y.zip
2,2,20,9.305292129516602,-0.4046,78.6082,1.6841,0.541,0.2213,0.3723,0.4358,0.4374,0.3015,0.7966,0.4374,0.6237,CLTree,2d-4c_y.zip
2,2,25,9.287238359451294,-0.4046,78.6082,1.6841,0.541,0.2213,0.3723,0.4358,0.4374,0.3015,0.7966,0.4374,0.6237,CLTree,2d-4c_y.zip
2,2,30,9.374603748321531,-0.4046,78.6082,1.6841,0.541,0.2213,0.3723,0.4358,0.4374,0.3015,0.7966,0.4374,0.6237,CLTree,2d-4c_y.zip
2,2,5,9.3101704120636,-0.4046,78.6082,1.6841,0.541,0.2213,0.3723,0.4358,0.4374,0.3015,0.7966,0.4374,0.6237,CLTree,2d-4c_y.zip
2,3,10,9.309593677520752,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,3,15,9.37249231338501,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,3,20,9.333817958831789,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,3,25,9.311124801635742,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,3,30,9.331324577331545,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,3,5,9.322723388671877,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,4,10,9.332098722457886,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,4,15,9.32965087890625,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,4,20,9.444907665252686,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,4,25,9.311413526535034,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,4,30,9.294296264648438,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,4,5,9.352989196777344,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,5,10,9.336382150650024,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,5,15,9.304519414901732,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,5,20,9.26005482673645,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,5,25,9.396607398986816,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,5,30,9.335707902908323,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
2,5,5,9.342267036437988,0.0497,143.029,1.0843,0.535,0.2271,0.3551,0.4409,0.4417,0.2875,0.9527,0.4417,0.638,CLTree,2d-4c_y.zip
