n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,100,1.238166332244873,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,1000.0,20,1.3421671390533447,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,100,1.0044031143188477,0.1508,3991.8637,1.8382,skl_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,100.0,20,1.2161004543304443,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,20.0,20,1.397288799285889,0.1487,3969.904,1.8508,skl_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,inf,100,1.2496826648712158,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,inf,20,1.220888376235962,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,100,1.369802474975586,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,1000.0,20,1.2482006549835205,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,100,1.2397055625915527,0.1508,3991.8637,1.8382,skl_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,100.0,20,1.2705576419830322,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,20.0,20,1.392320156097412,0.1487,3969.904,1.8508,skl_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,inf,100,1.3004162311553955,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,inf,20,1.2893624305725098,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,100,1.2706520557403564,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,1000.0,20,1.0732455253601074,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,100,1.211568832397461,0.1508,3991.8637,1.8382,skl_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,100.0,20,0.9801959991455078,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,20.0,20,1.5456461906433103,0.1487,3969.904,1.8508,skl_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,inf,100,1.317244291305542,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,inf,20,1.198375225067139,0.1508,3992.3018,1.8397,skl_kmeans,fico.zip-4_k
