n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.0509746074676513,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,,,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.01096773147583,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,1000.0,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.01060152053833,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,100.0,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.0540111064910888,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,inf,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.0644948482513427,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,,,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.0106546878814697,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,1000.0,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.01070237159729,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,100.0,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,0.0502321720123291,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,inf,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.0596766471862793,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,,,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.0107548236846923,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,1000.0,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.0659825801849365,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,100.0,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,0.0106639862060546,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,inf,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,0.01096773147583,0.4436,1307.8284,0.9656,0.5526,0.1072,0.6727,0.3685,0.3707,0.229,0.9729,0.3707,0.3279,1000.0,20.0,skl_kmeans,2d-20c-no0_y.zip-2_k
