n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
31,k-means++,11,100,0.0001,False,42,True,lloyd,0.1065905094146728,0.5743,9110.1032,0.5489,0.9972,0.9555,3.3275,0.9675,0.969,0.969,0.969,0.969,0.9569,skl_kmeans,2d-d31_y.zip-31_k
31,k-means++,11,300,0.0001,False,42,True,lloyd,0.0968313217163086,0.5743,9110.1032,0.5489,0.9972,0.9555,3.3275,0.9675,0.969,0.969,0.969,0.969,0.9569,skl_kmeans,2d-d31_y.zip-31_k
31,k-means++,11,500,0.0001,False,42,True,lloyd,0.0969641208648681,0.5743,9110.1032,0.5489,0.9972,0.9555,3.3275,0.9675,0.969,0.969,0.969,0.969,0.9569,skl_kmeans,2d-d31_y.zip-31_k
