n_clusters,max_iter,init,n_init,verbose,random_state,n_jobs,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,100,Cao,11,False,42,4,0.1551735401153564,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,,,kmodes,triangle1_y.zip
10,100,Cao,11,False,42,4,0.1166765689849853,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,1000.0,20.0,kmodes,triangle1_y.zip
10,100,Cao,11,False,42,4,0.1176729202270507,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,100.0,20.0,kmodes,triangle1_y.zip
10,100,Cao,11,False,42,4,0.1187684535980224,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,inf,20.0,kmodes,triangle1_y.zip
10,300,Cao,11,False,42,4,0.1606419086456298,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,,,kmodes,triangle1_y.zip
10,300,Cao,11,False,42,4,0.1179497241973877,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,1000.0,20.0,kmodes,triangle1_y.zip
10,300,Cao,11,False,42,4,0.1170840263366699,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,100.0,20.0,kmodes,triangle1_y.zip
10,300,Cao,11,False,42,4,0.1177349090576171,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,inf,20.0,kmodes,triangle1_y.zip
10,500,Cao,11,False,42,4,0.1599621772766113,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,,,kmodes,triangle1_y.zip
10,500,Cao,11,False,42,4,0.1172688007354736,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,1000.0,20.0,kmodes,triangle1_y.zip
10,500,Cao,11,False,42,4,0.1177804470062255,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,100.0,20.0,kmodes,triangle1_y.zip
10,500,Cao,11,False,42,4,0.1166467666625976,-0.6505,1.3801,1.4218,0.2613,0.0001,0.0153,0.0024,0.0207,0.011,0.1688,0.0207,0.4933,inf,20.0,kmodes,triangle1_y.zip
12,100,Cao,11,False,42,4,0.1884603500366211,-0.6534,1.3574,1.3637,0.2633,0.0001,0.0181,0.0025,0.0243,0.0131,0.1702,0.0243,0.4923,,,kmodes,triangle1_y.zip
