n_clusters,max_leaves,base_tree,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,10,IMM,1000.0,100,0.2873291969299316,0.5808,8256.6042,0.5338,0.9541,0.7167,2.2096,0.8908,0.8913,0.8163,0.9815,0.8913,0.7635,ExKMC,s-set1_y.zip
10,10,IMM,1000.0,20,0.5667765140533447,0.5808,8256.6042,0.5338,0.9541,0.7167,2.2096,0.8908,0.8913,0.8163,0.9815,0.8913,0.7635,ExKMC,s-set1_y.zip
10,10,IMM,100.0,100,0.2197227478027343,0.5957,8448.0516,0.5639,0.9556,0.7238,2.2174,0.8928,0.8934,0.8192,0.9823,0.8934,0.7691,ExKMC,s-set1_y.zip
10,10,IMM,100.0,20,0.3261208534240722,0.5808,8256.6042,0.5338,0.9541,0.7167,2.2096,0.8908,0.8913,0.8163,0.9815,0.8913,0.7635,ExKMC,s-set1_y.zip
10,10,IMM,inf,100,0.4640834331512451,0.5808,8256.6042,0.5338,0.9541,0.7167,2.2096,0.8908,0.8913,0.8163,0.9815,0.8913,0.7635,ExKMC,s-set1_y.zip
10,10,IMM,inf,20,0.1227085590362548,0.5808,8256.6042,0.5338,0.9541,0.7167,2.2096,0.8908,0.8913,0.8163,0.9815,0.8913,0.7635,ExKMC,s-set1_y.zip
10,10,NONE,1000.0,100,0.3277649879455566,0.5263,6648.815,0.6673,0.936,0.6227,2.0041,0.8229,0.8238,0.7404,0.9283,0.8238,0.6826,ExKMC,s-set1_y.zip
10,10,NONE,1000.0,20,0.4156336784362793,0.5263,6648.815,0.6673,0.936,0.6227,2.0041,0.8229,0.8238,0.7404,0.9283,0.8238,0.6826,ExKMC,s-set1_y.zip
10,10,NONE,100.0,100,0.3736498355865478,0.4573,5487.9222,0.6849,0.9328,0.5943,1.9941,0.807,0.808,0.7367,0.8946,0.808,0.6514,ExKMC,s-set1_y.zip
10,10,NONE,100.0,20,0.5258529186248779,0.5263,6648.815,0.6673,0.936,0.6227,2.0041,0.8229,0.8238,0.7404,0.9283,0.8238,0.6826,ExKMC,s-set1_y.zip
10,10,NONE,inf,100,0.5070357322692871,0.5263,6648.815,0.6673,0.936,0.6227,2.0041,0.8229,0.8238,0.7404,0.9283,0.8238,0.6826,ExKMC,s-set1_y.zip
