n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0913200378417968,0.3333,907.1198,1.1059,0.8431,0.4482,1.3737,0.7091,0.7139,0.8106,0.6379,0.7139,0.5569,,,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0883095264434814,0.3333,907.1198,1.1059,0.8431,0.4482,1.3737,0.7091,0.7139,0.8106,0.6379,0.7139,0.5569,1000.0,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0865185260772705,0.3333,907.1198,1.1059,0.8431,0.4482,1.3737,0.7091,0.7139,0.8106,0.6379,0.7139,0.5569,100.0,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.086871862411499,0.3333,907.1198,1.1059,0.8431,0.4482,1.3737,0.7091,0.7139,0.8106,0.6379,0.7139,0.5569,inf,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.1130008697509765,0.3116,953.2546,1.0119,0.8505,0.463,1.4957,0.7433,0.749,0.8825,0.6506,0.749,0.573,,,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0891890525817871,0.3116,953.2546,1.0119,0.8505,0.463,1.4957,0.7433,0.749,0.8825,0.6506,0.749,0.573,1000.0,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0865957736968994,0.3116,953.2546,1.0119,0.8505,0.463,1.4957,0.7433,0.749,0.8825,0.6506,0.749,0.573,100.0,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0869829654693603,0.3116,953.2546,1.0119,0.8505,0.463,1.4957,0.7433,0.749,0.8825,0.6506,0.749,0.573,inf,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0884983539581298,0.3333,907.1198,1.1059,0.8431,0.4482,1.3737,0.7091,0.7139,0.8106,0.6379,0.7139,0.5569,,,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0888922214508056,0.3333,907.1198,1.1059,0.8431,0.4482,1.3737,0.7091,0.7139,0.8106,0.6379,0.7139,0.5569,1000.0,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0883951187133789,0.3333,907.1198,1.1059,0.8431,0.4482,1.3737,0.7091,0.7139,0.8106,0.6379,0.7139,0.5569,100.0,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0947065353393554,0.3333,907.1198,1.1059,0.8431,0.4482,1.3737,0.7091,0.7139,0.8106,0.6379,0.7139,0.5569,inf,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0938448905944824,0.3116,953.2546,1.0119,0.8505,0.463,1.4957,0.7433,0.749,0.8825,0.6506,0.749,0.573,,,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.1313097476959228,0.3116,953.2546,1.0119,0.8505,0.463,1.4957,0.7433,0.749,0.8825,0.6506,0.749,0.573,1000.0,20.0,kmeans+dt,aggregation_y.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0850894451141357,0.3116,953.2546,1.0119,0.8505,0.463,1.4957,0.7433,0.749,0.8825,0.6506,0.749,0.573,100.0,20.0,kmeans+dt,aggregation_y.zip-12_True_k
