n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,0.086374282836914,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.1270349025726318,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,0.0848698616027832,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,0.084007978439331,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,0.0762825012207031,0.3176,185.1881,1.0779,0.7502,0.3581,0.7697,0.5303,0.5418,0.7006,0.4416,0.5418,0.5302,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,0.0727293491363525,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.0537755489349365,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,0.0765852928161621,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.059828758239746,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,0.0560956001281738,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,0.0815179347991943,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,0.0872175693511962,0.3176,185.1881,1.0779,0.7502,0.3581,0.7697,0.5303,0.5418,0.7006,0.4416,0.5418,0.5302,skl_bis_kmeans,iris_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,0.0834400653839111,0.3106,183.9365,1.0761,0.7502,0.3579,0.7682,0.529,0.5405,0.6992,0.4406,0.5405,0.53,skl_bis_kmeans,iris_y.zip-6_k
