max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,metric_con,metric_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,10,30,50,20,20,0.0,42,cos,jaccard,38.00871443748474,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,10,30,50,20,20,0.1,42,cos,jaccard,37.99027919769287,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,10,30,5,20,20,0.0,42,cos,jaccard,38.077497720718384,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,10,30,5,20,20,0.1,42,cos,jaccard,38.16048169136048,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,10,3,50,20,20,0.0,42,cos,jaccard,38.16818952560425,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,10,3,50,20,20,0.1,42,cos,jaccard,38.12753343582153,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,10,3,5,20,20,0.0,42,cos,jaccard,38.22598481178284,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,10,3,5,20,20,0.1,42,cos,jaccard,38.085289478302,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,12,30,50,20,20,0.0,42,cos,jaccard,38.06606721878052,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,12,30,50,20,20,0.1,42,cos,jaccard,38.104089975357056,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,12,30,5,20,20,0.0,42,cos,jaccard,38.11129379272461,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,12,30,5,20,20,0.1,42,cos,jaccard,38.00774455070496,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,12,3,50,20,20,0.0,42,cos,jaccard,38.18298411369324,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,12,3,50,20,20,0.1,42,cos,jaccard,38.1001763343811,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,12,3,5,20,20,0.0,42,cos,jaccard,38.26411247253418,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,12,3,5,20,20,0.1,42,cos,jaccard,38.12970042228699,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,2,30,50,20,20,0.0,42,cos,jaccard,17.758500814437866,0.1049,3219.6476,2.8714,0.5946,0.1813,0.0809,0.1318,0.1318,0.1465,0.1198,0.1318,0.6515,CenterParTree2,adult_y.zip
2,2,30,50,20,20,0.1,42,cos,jaccard,17.78112530708313,0.1049,3219.6476,2.8714,0.5946,0.1813,0.0809,0.1318,0.1318,0.1465,0.1198,0.1318,0.6515,CenterParTree2,adult_y.zip
2,2,30,5,20,20,0.0,42,cos,jaccard,17.77173399925232,0.1049,3219.6476,2.8714,0.5946,0.1813,0.0809,0.1318,0.1318,0.1465,0.1198,0.1318,0.6515,CenterParTree2,adult_y.zip
2,2,30,5,20,20,0.1,42,cos,jaccard,17.81412625312805,0.1049,3219.6476,2.8714,0.5946,0.1813,0.0809,0.1318,0.1318,0.1465,0.1198,0.1318,0.6515,CenterParTree2,adult_y.zip
2,2,3,50,20,20,0.0,42,cos,jaccard,17.79204273223877,0.1049,3219.6476,2.8714,0.5946,0.1813,0.0809,0.1318,0.1318,0.1465,0.1198,0.1318,0.6515,CenterParTree2,adult_y.zip
2,2,3,50,20,20,0.1,42,cos,jaccard,17.70335817337036,0.1049,3219.6476,2.8714,0.5946,0.1813,0.0809,0.1318,0.1318,0.1465,0.1198,0.1318,0.6515,CenterParTree2,adult_y.zip
2,2,3,5,20,20,0.0,42,cos,jaccard,19.01727604866028,0.1008,3061.3621,3.0059,0.5884,0.1755,0.1054,0.1698,0.1698,0.191,0.1528,0.1698,0.6425,CenterParTree2,adult_y.zip
2,2,3,5,20,20,0.1,42,cos,jaccard,17.748671293258667,0.1049,3219.6476,2.8714,0.5946,0.1813,0.0809,0.1318,0.1318,0.1465,0.1198,0.1318,0.6515,CenterParTree2,adult_y.zip
2,4,30,50,20,20,0.0,42,cos,jaccard,38.16486048698425,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,4,30,50,20,20,0.1,42,cos,jaccard,38.01310849189758,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,4,30,5,20,20,0.0,42,cos,jaccard,38.14984607696533,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,4,30,5,20,20,0.1,42,cos,jaccard,38.14121985435486,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,4,3,50,20,20,0.0,42,cos,jaccard,38.14142394065857,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
2,4,3,50,20,20,0.1,42,cos,jaccard,38.15306258201599,0.0367,1766.4982,3.6472,0.4826,0.0784,0.0888,0.0939,0.0939,0.1609,0.0663,0.0939,0.4679,CenterParTree2,adult_y.zip
