number_clusters,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
2,11467.626271009443,0.9794,3498.3525,0.0138,0.2302,-0.0,0.0,-0.0,0.0,0.0,0.0813,0.0,0.4797,pyc_agglomerativeClust,avila_y.zip
