n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.1103811264038086,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,,,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0931622982025146,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,1000.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.1248013973236084,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,100.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0864834785461425,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,inf,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0862908363342285,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,,,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0931580066680908,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,1000.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0885252952575683,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,100.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0819418430328369,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,inf,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0918798446655273,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,,,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0953648090362548,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,1000.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0923898220062255,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,100.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.1123499870300293,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,inf,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0931622982025146,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,1000.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.1248013973236084,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,100.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,0.0864834785461425,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,inf,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0931580066680908,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,1000.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0885252952575683,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,100.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,0.0819418430328369,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,inf,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0953648090362548,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,1000.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.0923898220062255,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,100.0,20.0,skl_kmeans,tetra_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,0.1123499870300293,0.2566,267.9292,1.5172,0.8764,0.6022,1.3863,0.7984,0.8015,1.0,0.6688,0.8015,0.7083,inf,20.0,skl_kmeans,tetra_y.zip-8_k
