min_samples,max_eps,metric,algorithm,n_jobs,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,inf,euclidean,auto,4,1000.0,100,0.848229169845581,-0.2469,10.6673,1.5961,0.5078,0.0144,0.0657,0.0741,0.0814,0.0953,0.071,0.0814,0.5575,skl_OPTICS,home_y.zip
10,inf,euclidean,auto,4,1000.0,20,0.8471744060516357,-0.2469,10.6673,1.5961,0.5078,0.0144,0.0657,0.0741,0.0814,0.0953,0.071,0.0814,0.5575,skl_OPTICS,home_y.zip
10,inf,euclidean,auto,4,20.0,20,0.8871705532073975,-0.2174,12.1507,1.59,0.5031,0.0058,0.1027,0.1072,0.1145,0.149,0.093,0.1145,0.5228,skl_OPTICS,home_y.zip
10,inf,euclidean,auto,4,inf,100,0.8380706310272217,-0.2469,10.6673,1.5961,0.5078,0.0144,0.0657,0.0741,0.0814,0.0953,0.071,0.0814,0.5575,skl_OPTICS,home_y.zip
10,inf,euclidean,auto,4,inf,20,0.8476636409759521,-0.2469,10.6673,1.5961,0.5078,0.0144,0.0657,0.0741,0.0814,0.0953,0.071,0.0814,0.5575,skl_OPTICS,home_y.zip
20,inf,correlation,auto,4,1000.0,100,1.1736342906951904,-0.0733,28.4464,1.5782,0.5225,0.0441,0.0729,0.0918,0.0955,0.1058,0.087,0.0955,0.5581,skl_OPTICS,home_y.zip
20,inf,correlation,auto,4,1000.0,20,1.1775903701782229,-0.0733,28.4464,1.5782,0.5225,0.0441,0.0729,0.0918,0.0955,0.1058,0.087,0.0955,0.5581,skl_OPTICS,home_y.zip
20,inf,correlation,auto,4,20.0,20,1.2479681968688965,-0.1034,25.3752,1.6518,0.5148,0.0283,0.0889,0.1161,0.1198,0.129,0.1118,0.1198,0.5638,skl_OPTICS,home_y.zip
20,inf,correlation,auto,4,inf,100,1.2377071380615234,-0.0733,28.4464,1.5782,0.5225,0.0441,0.0729,0.0918,0.0955,0.1058,0.087,0.0955,0.5581,skl_OPTICS,home_y.zip
20,inf,correlation,auto,4,inf,20,1.259993553161621,-0.0733,28.4464,1.5782,0.5225,0.0441,0.0729,0.0918,0.0955,0.1058,0.087,0.0955,0.5581,skl_OPTICS,home_y.zip
20,inf,cosine,auto,4,1000.0,100,2.7440013885498047,-0.0979,27.8079,1.6973,0.5129,0.0257,0.113,0.1287,0.1329,0.164,0.1118,0.1329,0.5207,skl_OPTICS,home_y.zip
20,inf,cosine,auto,4,1000.0,20,2.5957043170928955,-0.0979,27.8079,1.6973,0.5129,0.0257,0.113,0.1287,0.1329,0.164,0.1118,0.1329,0.5207,skl_OPTICS,home_y.zip
20,inf,cosine,auto,4,20.0,20,2.757704019546509,-0.0456,33.3249,1.6562,0.5253,0.0513,0.13,0.1362,0.14,0.1887,0.1113,0.14,0.4923,skl_OPTICS,home_y.zip
20,inf,cosine,auto,4,inf,100,2.6685171127319336,-0.0979,27.8079,1.6973,0.5129,0.0257,0.113,0.1287,0.1329,0.164,0.1118,0.1329,0.5207,skl_OPTICS,home_y.zip
20,inf,cosine,auto,4,inf,20,2.51554012298584,-0.0979,27.8079,1.6973,0.5129,0.0257,0.113,0.1287,0.1329,0.164,0.1118,0.1329,0.5207,skl_OPTICS,home_y.zip
20,inf,euclidean,auto,4,1000.0,100,0.8583238124847412,-0.0988,20.3149,1.9695,0.5167,0.0317,0.0188,0.0253,0.0283,0.0273,0.0294,0.0283,0.5865,skl_OPTICS,home_y.zip
20,inf,euclidean,auto,4,1000.0,20,0.8344242572784424,-0.0988,20.3149,1.9695,0.5167,0.0317,0.0188,0.0253,0.0283,0.0273,0.0294,0.0283,0.5865,skl_OPTICS,home_y.zip
20,inf,euclidean,auto,4,20.0,20,0.8824803829193115,-0.0881,21.6837,1.7934,0.5182,0.0346,0.018,0.0239,0.0269,0.0261,0.0278,0.0269,0.589,skl_OPTICS,home_y.zip
20,inf,euclidean,auto,4,inf,100,0.8354456424713135,-0.0988,20.3149,1.9695,0.5167,0.0317,0.0188,0.0253,0.0283,0.0273,0.0294,0.0283,0.5865,skl_OPTICS,home_y.zip
20,inf,euclidean,auto,4,inf,20,0.8535444736480713,-0.0988,20.3149,1.9695,0.5167,0.0317,0.0188,0.0253,0.0283,0.0273,0.0294,0.0283,0.5865,skl_OPTICS,home_y.zip
2,inf,correlation,auto,4,1000.0,100,1.2694580554962158,0.0498,6.0303,1.5218,0.5042,0.0135,0.4672,0.1185,0.1887,0.6779,0.1096,0.1887,0.1983,skl_OPTICS,home_y.zip
2,inf,correlation,auto,4,1000.0,20,1.254992961883545,0.0498,6.0303,1.5218,0.5042,0.0135,0.4672,0.1185,0.1887,0.6779,0.1096,0.1887,0.1983,skl_OPTICS,home_y.zip
2,inf,correlation,auto,4,20.0,20,1.2541625499725342,0.0027,7.8875,1.5474,0.5026,0.0104,0.4614,0.1195,0.1849,0.6695,0.1073,0.1849,0.1806,skl_OPTICS,home_y.zip
2,inf,correlation,auto,4,inf,100,1.1845500469207764,0.0498,6.0303,1.5218,0.5042,0.0135,0.4672,0.1185,0.1887,0.6779,0.1096,0.1887,0.1983,skl_OPTICS,home_y.zip
2,inf,correlation,auto,4,inf,20,1.172806739807129,0.0498,6.0303,1.5218,0.5042,0.0135,0.4672,0.1185,0.1887,0.6779,0.1096,0.1887,0.1983,skl_OPTICS,home_y.zip
2,inf,cosine,auto,4,1000.0,100,2.8412015438079834,0.172,8.2391,1.2884,0.5047,0.0147,0.4848,0.1216,0.19,0.7035,0.1098,0.19,0.1774,skl_OPTICS,home_y.zip
2,inf,cosine,auto,4,1000.0,20,2.614466667175293,0.172,8.2391,1.2884,0.5047,0.0147,0.4848,0.1216,0.19,0.7035,0.1098,0.19,0.1774,skl_OPTICS,home_y.zip
2,inf,cosine,auto,4,20.0,20,3.187870502471924,0.1194,8.5328,1.3459,0.5035,0.0123,0.4634,0.1175,0.1839,0.6724,0.1065,0.1839,0.1784,skl_OPTICS,home_y.zip
2,inf,cosine,auto,4,inf,100,2.448167085647583,0.172,8.2391,1.2884,0.5047,0.0147,0.4848,0.1216,0.19,0.7035,0.1098,0.19,0.1774,skl_OPTICS,home_y.zip
2,inf,cosine,auto,4,inf,20,2.131332397460937,0.172,8.2391,1.2884,0.5047,0.0147,0.4848,0.1216,0.19,0.7035,0.1098,0.19,0.1774,skl_OPTICS,home_y.zip
2,inf,euclidean,auto,4,1000.0,100,0.8487467765808105,0.1553,3.7967,1.4079,0.5078,0.0203,0.4381,0.1227,0.1886,0.6358,0.1107,0.1886,0.2411,skl_OPTICS,home_y.zip
2,inf,euclidean,auto,4,1000.0,20,0.8583230972290039,0.1553,3.7967,1.4079,0.5078,0.0203,0.4381,0.1227,0.1886,0.6358,0.1107,0.1886,0.2411,skl_OPTICS,home_y.zip
2,inf,euclidean,auto,4,20.0,20,1.197979211807251,0.1114,4.4945,1.4148,0.514,0.0328,0.4312,0.1215,0.1844,0.6258,0.1082,0.1844,0.2487,skl_OPTICS,home_y.zip
2,inf,euclidean,auto,4,inf,100,0.8563179969787598,0.1553,3.7967,1.4079,0.5078,0.0203,0.4381,0.1227,0.1886,0.6358,0.1107,0.1886,0.2411,skl_OPTICS,home_y.zip
2,inf,euclidean,auto,4,inf,20,1.48730206489563,0.1553,3.7967,1.4079,0.5078,0.0203,0.4381,0.1227,0.1886,0.6358,0.1107,0.1886,0.2411,skl_OPTICS,home_y.zip
3,inf,correlation,auto,4,1000.0,100,1.2297029495239258,-0.0931,8.6845,1.6348,0.5083,0.0207,0.33,0.1356,0.1693,0.4788,0.1028,0.1693,0.293,skl_OPTICS,home_y.zip
3,inf,correlation,auto,4,1000.0,20,1.2877285480499268,-0.0931,8.6845,1.6348,0.5083,0.0207,0.33,0.1356,0.1693,0.4788,0.1028,0.1693,0.293,skl_OPTICS,home_y.zip
3,inf,correlation,auto,4,20.0,20,1.346349000930786,-0.1275,8.6273,1.4927,0.5063,0.0165,0.3349,0.1415,0.1763,0.4859,0.1077,0.1763,0.3039,skl_OPTICS,home_y.zip
3,inf,correlation,auto,4,inf,100,1.262120008468628,-0.0931,8.6845,1.6348,0.5083,0.0207,0.33,0.1356,0.1693,0.4788,0.1028,0.1693,0.293,skl_OPTICS,home_y.zip
3,inf,correlation,auto,4,inf,20,1.1792240142822266,-0.0931,8.6845,1.6348,0.5083,0.0207,0.33,0.1356,0.1693,0.4788,0.1028,0.1693,0.293,skl_OPTICS,home_y.zip
3,inf,cosine,auto,4,1000.0,100,2.660175323486328,-0.0022,9.6196,1.2936,0.5164,0.0369,0.3485,0.1422,0.1775,0.5057,0.1076,0.1775,0.3055,skl_OPTICS,home_y.zip
3,inf,cosine,auto,4,1000.0,20,2.729677677154541,-0.0022,9.6196,1.2936,0.5164,0.0369,0.3485,0.1422,0.1775,0.5057,0.1076,0.1775,0.3055,skl_OPTICS,home_y.zip
3,inf,cosine,auto,4,20.0,20,3.101117849349976,-0.0215,9.0345,1.3344,0.5157,0.0354,0.3504,0.1375,0.1755,0.5085,0.1061,0.1755,0.3001,skl_OPTICS,home_y.zip
3,inf,cosine,auto,4,inf,100,2.9977753162384038,-0.0022,9.6196,1.2936,0.5164,0.0369,0.3485,0.1422,0.1775,0.5057,0.1076,0.1775,0.3055,skl_OPTICS,home_y.zip
3,inf,cosine,auto,4,inf,20,2.6842055320739746,-0.0022,9.6196,1.2936,0.5164,0.0369,0.3485,0.1422,0.1775,0.5057,0.1076,0.1775,0.3055,skl_OPTICS,home_y.zip
3,inf,euclidean,auto,4,1000.0,100,0.8482298851013184,-0.0854,5.4359,1.3927,0.5093,0.0214,0.276,0.1272,0.1647,0.4005,0.1037,0.1647,0.3787,skl_OPTICS,home_y.zip
3,inf,euclidean,auto,4,1000.0,20,0.851248025894165,-0.0854,5.4359,1.3927,0.5093,0.0214,0.276,0.1272,0.1647,0.4005,0.1037,0.1647,0.3787,skl_OPTICS,home_y.zip
3,inf,euclidean,auto,4,20.0,20,0.8916983604431152,-0.0717,6.1544,1.3373,0.515,0.0331,0.3019,0.1335,0.1704,0.438,0.1058,0.1704,0.3591,skl_OPTICS,home_y.zip
3,inf,euclidean,auto,4,inf,100,0.8573493957519531,-0.0854,5.4359,1.3927,0.5093,0.0214,0.276,0.1272,0.1647,0.4005,0.1037,0.1647,0.3787,skl_OPTICS,home_y.zip
3,inf,euclidean,auto,4,inf,20,0.87969970703125,-0.0854,5.4359,1.3927,0.5093,0.0214,0.276,0.1272,0.1647,0.4005,0.1037,0.1647,0.3787,skl_OPTICS,home_y.zip
5,inf,correlation,auto,4,1000.0,100,1.2701523303985596,-0.2226,12.8215,1.302,0.5141,0.0295,0.196,0.1368,0.1552,0.2844,0.1067,0.1552,0.4621,skl_OPTICS,home_y.zip
5,inf,correlation,auto,4,1000.0,20,1.2222516536712646,-0.2226,12.8215,1.302,0.5141,0.0295,0.196,0.1368,0.1552,0.2844,0.1067,0.1552,0.4621,skl_OPTICS,home_y.zip
5,inf,correlation,auto,4,20.0,20,1.357140302658081,-0.1948,14.9113,1.4159,0.5051,0.0122,0.1965,0.1294,0.1457,0.2851,0.0979,0.1457,0.4159,skl_OPTICS,home_y.zip
5,inf,correlation,auto,4,inf,100,1.1728792190551758,-0.2226,12.8215,1.302,0.5141,0.0295,0.196,0.1368,0.1552,0.2844,0.1067,0.1552,0.4621,skl_OPTICS,home_y.zip
5,inf,correlation,auto,4,inf,20,1.2893216609954834,-0.2226,12.8215,1.302,0.5141,0.0295,0.196,0.1368,0.1552,0.2844,0.1067,0.1552,0.4621,skl_OPTICS,home_y.zip
5,inf,cosine,auto,4,1000.0,100,2.47226881980896,-0.0849,16.5855,1.2971,0.5365,0.0759,0.2689,0.1572,0.1748,0.3901,0.1126,0.1748,0.4062,skl_OPTICS,home_y.zip
5,inf,cosine,auto,4,1000.0,20,2.23498797416687,-0.0849,16.5855,1.2971,0.5365,0.0759,0.2689,0.1572,0.1748,0.3901,0.1126,0.1748,0.4062,skl_OPTICS,home_y.zip
5,inf,cosine,auto,4,20.0,20,2.3992481231689453,-0.1654,11.7351,1.334,0.5098,0.0218,0.2259,0.1403,0.1586,0.3277,0.1046,0.1586,0.4039,skl_OPTICS,home_y.zip
5,inf,cosine,auto,4,inf,100,2.6289050579071045,-0.0849,16.5855,1.2971,0.5365,0.0759,0.2689,0.1572,0.1748,0.3901,0.1126,0.1748,0.4062,skl_OPTICS,home_y.zip
5,inf,cosine,auto,4,inf,20,2.7125353813171387,-0.0849,16.5855,1.2971,0.5365,0.0759,0.2689,0.1572,0.1748,0.3901,0.1126,0.1748,0.4062,skl_OPTICS,home_y.zip
5,inf,euclidean,auto,4,1000.0,100,0.830740213394165,-0.1692,5.9428,1.5611,0.5283,0.058,0.2048,0.1427,0.1598,0.2972,0.1093,0.1598,0.467,skl_OPTICS,home_y.zip
5,inf,euclidean,auto,4,1000.0,20,0.8372952938079834,-0.1692,5.9428,1.5611,0.5283,0.058,0.2048,0.1427,0.1598,0.2972,0.1093,0.1598,0.467,skl_OPTICS,home_y.zip
5,inf,euclidean,auto,4,20.0,20,0.8798947334289551,-0.1865,6.5854,1.5382,0.5189,0.0394,0.1899,0.1315,0.148,0.2756,0.1012,0.148,0.4516,skl_OPTICS,home_y.zip
5,inf,euclidean,auto,4,inf,100,0.8302624225616455,-0.1692,5.9428,1.5611,0.5283,0.058,0.2048,0.1427,0.1598,0.2972,0.1093,0.1598,0.467,skl_OPTICS,home_y.zip
5,inf,euclidean,auto,4,inf,20,0.8432259559631348,-0.1692,5.9428,1.5611,0.5283,0.058,0.2048,0.1427,0.1598,0.2972,0.1093,0.1598,0.467,skl_OPTICS,home_y.zip
