n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.3499836921691897,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.37048077583313,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.388127326965332,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.3639492988586426,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.2099459171295166,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.0112547874450684,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.3337771892547607,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.3210091590881348,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.2822659015655518,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.3591508865356443,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.2175719738006592,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.280094861984253,0.1026,2195.0607,2.4776,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.350090265274048,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.3174245357513428,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.2683351039886477,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.3775875568389893,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.1320133209228516,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.2389256954193115,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.1853923797607422,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.2588694095611572,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.2191426753997805,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.3701906204223633,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.5295720100402832,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.4638924598693848,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
10,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.448084831237793,0.0999,2177.5335,2.5712,kmeans+dt,ficoONEHOT.zip-10_True_k
