n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,1.4927995204925537,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.2911794185638428,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,1.5880780220031738,0.1044,1766.4987,2.1638,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.4191529750823977,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,1.6622672080993652,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,1.4279580116271973,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,1.2330586910247805,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.5047061443328855,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,1.570056676864624,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.6916959285736084,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,1.355757474899292,0.1007,1549.6363,2.1229,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.2574481964111328,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,100,1.1715950965881348,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,20.0,20,1.4145476818084717,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,100,1.3607726097106934,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.241258144378662,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,100,1.2208819389343262,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.4504964351654053,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,100,1.6552338600158691,0.1044,1766.4987,2.1638,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.7061617374420166,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,100,1.3568918704986572,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,20.0,20,1.3632252216339111,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,100,1.4433457851409912,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.518378973007202,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,100,1.6440730094909668,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.362950325012207,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,100,1.571197271347046,0.1007,1549.6363,2.1229,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.637751579284668,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,20.0,100,1.2314190864562988,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,20.0,20,1.3800015449523926,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,100,1.5078890323638916,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.413111686706543,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,100,1.5030784606933594,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.3332700729370115,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,100,1.389838695526123,0.1044,1766.4987,2.1638,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.527916431427002,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,100,1.3265762329101562,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,20.0,20,1.2261238098144531,0.1002,1627.6768,2.2538,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,100,1.3043327331542969,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.4000959396362305,0.1161,1771.4121,3.0194,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,100,1.255789279937744,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.4483954906463623,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,100,1.3687517642974854,0.1007,1549.6363,2.1229,kmeans+dt,fico.zip-12_True_k
12,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.5578563213348389,0.1091,1552.8026,2.8299,kmeans+dt,fico.zip-12_True_k
