max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,n_components,oblique_splits,max_oblique_features,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,15,30,50,1000.0,100,0.0,42,1,False,0,0.0834908485412597,0.4443,5570.6644,0.775,0.9642,0.7167,2.2285,0.8246,0.8259,0.8232,0.8286,0.8259,0.736,PrincipalParTree,s-set2_y.zip
10,15,30,50,1000.0,100,0.0,42,1,False,1,0.0847103595733642,0.4443,5570.6644,0.775,0.9642,0.7167,2.2285,0.8246,0.8259,0.8232,0.8286,0.8259,0.736,PrincipalParTree,s-set2_y.zip
10,15,30,50,1000.0,100,0.0,42,1,False,2,0.0835218429565429,0.4443,5570.6644,0.775,0.9642,0.7167,2.2285,0.8246,0.8259,0.8232,0.8286,0.8259,0.736,PrincipalParTree,s-set2_y.zip
10,15,30,50,1000.0,100,0.0,42,1,False,5,0.1297335624694824,0.4443,5570.6644,0.775,0.9642,0.7167,2.2285,0.8246,0.8259,0.8232,0.8286,0.8259,0.736,PrincipalParTree,s-set2_y.zip
10,15,30,50,1000.0,100,0.0,42,2,False,0,0.1070497035980224,0.4482,5438.8566,0.8802,0.9627,0.7098,2.2264,0.8275,0.8288,0.8224,0.8353,0.8288,0.7302,PrincipalParTree,s-set2_y.zip
10,15,30,50,1000.0,100,0.0,42,2,False,1,0.154691457748413,0.4482,5438.8566,0.8802,0.9627,0.7098,2.2264,0.8275,0.8288,0.8224,0.8353,0.8288,0.7302,PrincipalParTree,s-set2_y.zip
10,15,30,50,1000.0,100,0.0,42,2,False,2,0.1072113513946533,0.4482,5438.8566,0.8802,0.9627,0.7098,2.2264,0.8275,0.8288,0.8224,0.8353,0.8288,0.7302,PrincipalParTree,s-set2_y.zip
10,15,30,50,1000.0,100,0.0,42,2,False,5,0.1075570583343505,0.4482,5438.8566,0.8802,0.9627,0.7098,2.2264,0.8275,0.8288,0.8224,0.8353,0.8288,0.7302,PrincipalParTree,s-set2_y.zip
10,15,30,50,1000.0,100,0.1,42,1,False,0,0.0836517810821533,0.4443,5570.6644,0.775,0.9642,0.7167,2.2285,0.8246,0.8259,0.8232,0.8286,0.8259,0.736,PrincipalParTree,s-set2_y.zip
10,15,30,50,1000.0,100,0.1,42,1,False,1,0.0838344097137451,0.4443,5570.6644,0.775,0.9642,0.7167,2.2285,0.8246,0.8259,0.8232,0.8286,0.8259,0.736,PrincipalParTree,s-set2_y.zip
