n_clusters,depth_factor,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,0.01,1000.0,100,2.858311653137207,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.01,1000.0,20,3.729313850402832,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.01,100.0,100,3.619518756866455,0.3514,1997.151,0.9762,0.8098,0.4473,1.2418,0.7028,0.7051,0.9702,0.5538,0.7051,0.6038,ShallowTree,triangle2_y.zip
10,0.01,100.0,20,0.0942211151123046,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.01,inf,100,4.364931344985962,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.01,inf,20,2.519745111465454,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.03,1000.0,100,3.24202823638916,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.03,1000.0,20,2.734144687652588,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.03,100.0,100,4.218723773956299,0.3536,2021.9588,0.964,0.8132,0.4584,1.2628,0.7167,0.7189,0.9867,0.5654,0.7189,0.6132,ShallowTree,triangle2_y.zip
10,0.03,100.0,20,1.2073326110839844,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.03,inf,100,2.438261747360229,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.03,inf,20,3.0177698135375977,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.05,1000.0,100,1.4585435390472412,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.05,1000.0,20,1.054093360900879,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.05,100.0,100,1.8391523361206052,0.3536,2021.9588,0.964,0.8132,0.4584,1.2628,0.7167,0.7189,0.9867,0.5654,0.7189,0.6132,ShallowTree,triangle2_y.zip
10,0.05,100.0,20,3.452110767364502,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.05,inf,100,3.869958877563477,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.05,inf,20,1.8306856155395508,0.3596,2040.3724,0.9666,0.8117,0.453,1.265,0.7185,0.7207,0.9884,0.5671,0.7207,0.609,ShallowTree,triangle2_y.zip
10,0.0,1000.0,100,3.0723564624786377,0.3593,2036.8418,0.9704,0.8123,0.455,1.2652,0.7191,0.7214,0.9885,0.5679,0.7214,0.6106,ShallowTree,triangle2_y.zip
10,0.0,1000.0,20,2.0562355518341064,0.3593,2036.8418,0.9704,0.8123,0.455,1.2652,0.7191,0.7214,0.9885,0.5679,0.7214,0.6106,ShallowTree,triangle2_y.zip
10,0.0,100.0,100,1.4924860000610352,0.3514,1997.151,0.9762,0.8098,0.4473,1.2418,0.7028,0.7051,0.9702,0.5538,0.7051,0.6038,ShallowTree,triangle2_y.zip
10,0.0,100.0,20,0.2712273597717285,0.3593,2036.8418,0.9704,0.8123,0.455,1.2652,0.7191,0.7214,0.9885,0.5679,0.7214,0.6106,ShallowTree,triangle2_y.zip
10,0.0,inf,100,5.124457836151123,0.3593,2036.8418,0.9704,0.8123,0.455,1.2652,0.7191,0.7214,0.9885,0.5679,0.7214,0.6106,ShallowTree,triangle2_y.zip
10,0.0,inf,20,0.063793659210205,0.3593,2036.8418,0.9704,0.8123,0.455,1.2652,0.7191,0.7214,0.9885,0.5679,0.7214,0.6106,ShallowTree,triangle2_y.zip
10,1.0,1000.0,100,0.6525490283966064,0.3096,1807.4847,1.2101,0.8085,0.4423,1.2522,0.7075,0.7097,0.9784,0.5568,0.7097,0.6002,ShallowTree,triangle2_y.zip
10,1.0,1000.0,20,2.951868295669556,0.3096,1807.4847,1.2101,0.8085,0.4423,1.2522,0.7075,0.7097,0.9784,0.5568,0.7097,0.6002,ShallowTree,triangle2_y.zip
10,1.0,100.0,100,2.1003458499908447,0.3416,1954.685,1.0128,0.8057,0.4328,1.2434,0.7005,0.7028,0.9715,0.5506,0.7028,0.5924,ShallowTree,triangle2_y.zip
10,1.0,100.0,20,3.931687355041504,0.3096,1807.4847,1.2101,0.8085,0.4423,1.2522,0.7075,0.7097,0.9784,0.5568,0.7097,0.6002,ShallowTree,triangle2_y.zip
10,1.0,inf,100,4.896578311920166,0.3096,1807.4847,1.2101,0.8085,0.4423,1.2522,0.7075,0.7097,0.9784,0.5568,0.7097,0.6002,ShallowTree,triangle2_y.zip
10,1.0,inf,20,1.5301098823547363,0.3096,1807.4847,1.2101,0.8085,0.4423,1.2522,0.7075,0.7097,0.9784,0.5568,0.7097,0.6002,ShallowTree,triangle2_y.zip
12,0.01,1000.0,100,3.895063877105713,0.3672,1984.7501,0.9147,0.7883,0.3688,1.2367,0.6635,0.6666,0.9663,0.5088,0.6666,0.5409,ShallowTree,triangle2_y.zip
12,0.01,1000.0,20,4.359035015106201,0.3672,1984.7501,0.9147,0.7883,0.3688,1.2367,0.6635,0.6666,0.9663,0.5088,0.6666,0.5409,ShallowTree,triangle2_y.zip
12,0.01,100.0,100,1.2635042667388916,0.365,1999.5514,0.9178,0.788,0.3671,1.2469,0.6673,0.6703,0.9743,0.5109,0.6703,0.5401,ShallowTree,triangle2_y.zip
12,0.01,100.0,20,4.525815486907959,0.3672,1984.7501,0.9147,0.7883,0.3688,1.2367,0.6635,0.6666,0.9663,0.5088,0.6666,0.5409,ShallowTree,triangle2_y.zip
12,0.01,inf,100,4.785275459289551,0.3672,1984.7501,0.9147,0.7883,0.3688,1.2367,0.6635,0.6666,0.9663,0.5088,0.6666,0.5409,ShallowTree,triangle2_y.zip
12,0.01,inf,20,1.895026922225952,0.3672,1984.7501,0.9147,0.7883,0.3688,1.2367,0.6635,0.6666,0.9663,0.5088,0.6666,0.5409,ShallowTree,triangle2_y.zip
12,0.03,1000.0,100,2.7787582874298096,0.3672,1984.5559,0.915,0.7883,0.3688,1.2367,0.6635,0.6666,0.9663,0.5088,0.6666,0.5409,ShallowTree,triangle2_y.zip
12,0.03,1000.0,20,3.588586807250977,0.3672,1984.5559,0.915,0.7883,0.3688,1.2367,0.6635,0.6666,0.9663,0.5088,0.6666,0.5409,ShallowTree,triangle2_y.zip
12,0.03,100.0,100,1.0235426425933838,0.365,1999.5514,0.9178,0.788,0.3671,1.2469,0.6673,0.6703,0.9743,0.5109,0.6703,0.5401,ShallowTree,triangle2_y.zip
12,0.03,100.0,20,3.587355613708496,0.3672,1984.5559,0.915,0.7883,0.3688,1.2367,0.6635,0.6666,0.9663,0.5088,0.6666,0.5409,ShallowTree,triangle2_y.zip
12,0.03,inf,100,2.215939283370972,0.3672,1984.5559,0.915,0.7883,0.3688,1.2367,0.6635,0.6666,0.9663,0.5088,0.6666,0.5409,ShallowTree,triangle2_y.zip
