n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0895164012908935,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,,,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0902962684631347,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,1000.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0923562049865722,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,100.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0872805118560791,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,inf,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0835561752319336,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,,,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0804460048675537,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,1000.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0768194198608398,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,100.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0927257537841796,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,inf,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0885100364685058,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,,,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0930666923522949,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,1000.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0953404903411865,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,100.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0651137828826904,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,inf,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0902962684631347,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,1000.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0923562049865722,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,100.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0872805118560791,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,inf,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0804460048675537,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,1000.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0768194198608398,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,100.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0927257537841796,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,inf,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0930666923522949,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,1000.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0953404903411865,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,100.0,20.0,skl_kmeans,longsquare_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0651137828826904,0.4612,2285.3496,0.8077,0.9325,0.7099,1.761,0.8402,0.8426,0.9829,0.7374,0.8426,0.7701,inf,20.0,skl_kmeans,longsquare_y.zip-12_k
