n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,0.155893325805664,0.2213,144.4252,1.1938,0.5285,0.0612,0.2175,0.1435,0.1504,0.3156,0.0987,0.1504,0.3129,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.1482410430908203,0.2213,144.4252,1.1938,0.5285,0.0612,0.2175,0.1435,0.1504,0.3156,0.0987,0.1504,0.3129,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,0.1408803462982177,0.2201,143.9852,1.1856,0.5292,0.0626,0.2159,0.1426,0.1495,0.3133,0.0982,0.1495,0.3145,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,0.150536298751831,0.2213,144.4252,1.1938,0.5285,0.0612,0.2175,0.1435,0.1504,0.3156,0.0987,0.1504,0.3129,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.1427865028381347,0.2213,144.4252,1.1938,0.5285,0.0612,0.2175,0.1435,0.1504,0.3156,0.0987,0.1504,0.3129,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,0.1578330993652343,0.1698,74.7994,1.3657,0.5267,0.058,0.2076,0.1282,0.1346,0.3013,0.0867,0.1346,0.2849,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.1554963588714599,0.1698,74.7994,1.3657,0.5267,0.058,0.2076,0.1282,0.1346,0.3013,0.0867,0.1346,0.2849,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,0.1420762538909912,0.1767,74.8159,1.3493,0.5313,0.0671,0.2501,0.1542,0.1604,0.3629,0.103,0.1604,0.2918,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,0.1517670154571533,0.1698,74.7994,1.3657,0.5267,0.058,0.2076,0.1282,0.1346,0.3013,0.0867,0.1346,0.2849,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.157360553741455,0.1698,74.7994,1.3657,0.5267,0.058,0.2076,0.1282,0.1346,0.3013,0.0867,0.1346,0.2849,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,0.1459798812866211,0.2213,144.4252,1.1938,0.5285,0.0612,0.2175,0.1435,0.1504,0.3156,0.0987,0.1504,0.3129,skl_bis_kmeans,home_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.1516971588134765,0.2213,144.4252,1.1938,0.5285,0.0612,0.2175,0.1435,0.1504,0.3156,0.0987,0.1504,0.3129,skl_bis_kmeans,home_y.zip-12_k
