n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,1.591400146484375,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,1.4901487827301023,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,1.5420644283294678,0.1685,121.8559,1.7739,0.6481,0.3159,0.3909,0.3616,0.3643,0.592,0.2631,0.3643,0.5942,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,1.5387241840362549,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,1.4330391883850098,0.1662,121.6932,1.791,0.6469,0.3137,0.3882,0.3602,0.3629,0.588,0.2624,0.3629,0.5922,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,1.6568379402160645,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,1.5372145175933838,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,1.2717506885528564,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,1.5013070106506348,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,1.7939729690551758,0.113,108.4561,2.0018,0.6019,0.2351,0.431,0.3538,0.3562,0.6526,0.2449,0.3562,0.506,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,1.566549301147461,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,1.5537209510803225,0.0765,106.425,1.842,0.5981,0.2278,0.4132,0.3395,0.3419,0.6258,0.2352,0.3419,0.5,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,100,1.4770689010620115,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,1.512401819229126,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,1.45884108543396,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,1.6832609176635742,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,1.424388408660889,0.1685,121.8559,1.7739,0.6481,0.3159,0.3909,0.3616,0.3643,0.592,0.2631,0.3643,0.5942,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,1.6645467281341553,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,1.34765625,0.1662,121.6932,1.791,0.6469,0.3137,0.3882,0.3602,0.3629,0.588,0.2624,0.3629,0.5922,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,1.4738421440124512,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,1.2185029983520508,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,1.624419927597046,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,1.5183000564575195,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,1.4735734462738037,0.113,108.4561,2.0018,0.6019,0.2351,0.431,0.3538,0.3562,0.6526,0.2449,0.3562,0.506,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,1.3810381889343262,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,1.3583989143371582,0.0765,106.425,1.842,0.5981,0.2278,0.4132,0.3395,0.3419,0.6258,0.2352,0.3419,0.5,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,1.5595972537994385,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,1.793607234954834,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,1.6906139850616455,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,1.634239912033081,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,100,1.532383918762207,0.1685,121.8559,1.7739,0.6481,0.3159,0.3909,0.3616,0.3643,0.592,0.2631,0.3643,0.5942,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,1.3322467803955078,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,1.588571548461914,0.1662,121.6932,1.791,0.6469,0.3137,0.3882,0.3602,0.3629,0.588,0.2624,0.3629,0.5922,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,1.57706880569458,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,1.7475478649139404,0.1724,119.8185,1.766,0.6533,0.3253,0.3928,0.3687,0.3714,0.5948,0.27,0.3714,0.6029,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,1.0415685176849363,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,1.3076438903808594,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,100,1.762117624282837,0.113,108.4561,2.0018,0.6019,0.2351,0.431,0.3538,0.3562,0.6526,0.2449,0.3562,0.506,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,1.6960153579711914,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,1.5950367450714111,0.0765,106.425,1.842,0.5981,0.2278,0.4132,0.3395,0.3419,0.6258,0.2352,0.3419,0.5,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,100,1.3871526718139648,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,1.6667485237121582,0.0748,106.5744,1.8565,0.5925,0.2175,0.4131,0.3374,0.3398,0.6256,0.2332,0.3398,0.4898,skl_bis_kmeans,wdbc_y.zip-6_k
