threshold,branching_factor,n_clusters,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.5,50,10,0.0187098979949951,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,,,skl_birch,2d-4c_y.zip
0.5,50,10,0.0186924934387207,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,10,0.0206501483917236,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,10,0.0191526412963867,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,12,0.0216126441955566,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,,,skl_birch,2d-4c_y.zip
0.5,50,12,0.0186774730682373,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,12,0.0186665058135986,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,12,0.0185611248016357,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,2,0.0192821025848388,0.7217,2837.7554,0.5264,0.8206,0.6414,0.6923,0.718,0.7184,0.5605,1.0,0.7184,0.801,,,skl_birch,2d-4c_y.zip
0.5,50,2,0.0187935829162597,0.7217,2837.7554,0.5264,0.8206,0.6414,0.6923,0.718,0.7184,0.5605,1.0,0.7184,0.801,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,2,0.0189917087554931,0.7217,2837.7554,0.5264,0.8206,0.6414,0.6923,0.718,0.7184,0.5605,1.0,0.7184,0.801,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,2,0.0187635421752929,0.7217,2837.7554,0.5264,0.8206,0.6414,0.6923,0.718,0.7184,0.5605,1.0,0.7184,0.801,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,4,0.0192539691925048,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,,,skl_birch,2d-4c_y.zip
0.5,50,4,0.0186209678649902,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,4,0.0188086032867431,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,4,0.0189857482910156,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,6,0.018557071685791,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,,,skl_birch,2d-4c_y.zip
0.5,50,6,0.0189566612243652,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,6,0.0184125900268554,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,6,0.0188775062561035,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,8,0.0211055278778076,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,,,skl_birch,2d-4c_y.zip
0.5,50,8,0.0185499191284179,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,8,0.0186758041381835,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,8,0.0185687541961669,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,10,0.0186924934387207,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,10,0.0206501483917236,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,10,0.0191526412963867,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,12,0.0186774730682373,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,12,0.0186665058135986,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,12,0.0185611248016357,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,2,0.0187935829162597,0.7217,2837.7554,0.5264,0.8206,0.6414,0.6923,0.718,0.7184,0.5605,1.0,0.7184,0.801,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,2,0.0189917087554931,0.7217,2837.7554,0.5264,0.8206,0.6414,0.6923,0.718,0.7184,0.5605,1.0,0.7184,0.801,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,2,0.0187635421752929,0.7217,2837.7554,0.5264,0.8206,0.6414,0.6923,0.718,0.7184,0.5605,1.0,0.7184,0.801,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,4,0.0186209678649902,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,4,0.0188086032867431,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,4,0.0189857482910156,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,6,0.0189566612243652,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,6,0.0184125900268554,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,6,0.0188775062561035,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
0.5,50,8,0.0185499191284179,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,1000.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,8,0.0186758041381835,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,100.0,20.0,skl_birch,2d-4c_y.zip
0.5,50,8,0.0185687541961669,0.8679,10485.8379,0.1888,0.9207,0.8293,0.9815,0.8854,0.8856,0.7947,1.0,0.8856,0.8955,inf,20.0,skl_birch,2d-4c_y.zip
