max_depth,max_nbr_clusters,min_samples_leaf,min_samples_split,max_nbr_values,max_nbr_values_cat,bic_eps,random_state,n_components,oblique_splits,max_oblique_features,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,31,30,50,1000.0,100,0.0,42,1,False,0,0.195580244064331,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.0,42,1,False,1,0.1971709728240966,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.0,42,1,False,2,0.1967530250549316,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.0,42,1,False,5,0.1995253562927246,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.0,42,2,False,0,0.1694746017456054,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.0,42,2,False,1,0.1701858043670654,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.0,42,2,False,2,0.1697096824645996,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.0,42,2,False,5,0.1693949699401855,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.1,42,1,False,0,0.1352787017822265,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.1,42,1,False,1,0.1357746124267578,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.1,42,1,False,2,0.1358518600463867,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.1,42,1,False,5,0.1369659900665283,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.1,42,2,False,0,0.1731793880462646,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.1,42,2,False,1,0.1701569557189941,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.1,42,2,False,2,0.1698153018951416,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.1,42,2,False,5,0.1690216064453125,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.2,42,1,False,0,0.1356749534606933,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.2,42,1,False,1,0.1355676651000976,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.2,42,1,False,2,0.1353893280029297,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.2,42,1,False,5,0.1351344585418701,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.2,42,2,False,0,0.1701569557189941,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.2,42,2,False,1,0.1700246334075927,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.2,42,2,False,2,0.170583963394165,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,100,0.2,42,2,False,5,0.1693301200866699,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.0,42,1,False,0,0.194873571395874,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.0,42,1,False,1,0.1961514949798584,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.0,42,1,False,2,0.1948397159576416,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.0,42,1,False,5,0.1954123973846435,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.0,42,2,False,0,0.169971227645874,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.0,42,2,False,1,0.1705560684204101,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.0,42,2,False,2,0.1694016456604004,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.0,42,2,False,5,0.1694293022155761,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.1,42,1,False,0,0.1357026100158691,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.1,42,1,False,1,0.1355624198913574,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.1,42,1,False,2,0.1355602741241455,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.1,42,1,False,5,0.1359767913818359,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.1,42,2,False,0,0.1692681312561035,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.1,42,2,False,1,0.1703200340270996,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.1,42,2,False,2,0.1697745323181152,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.1,42,2,False,5,0.1689834594726562,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.2,42,1,False,0,0.1360292434692382,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.2,42,1,False,1,0.13596773147583,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.2,42,1,False,2,0.1358273029327392,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.2,42,1,False,5,0.1355504989624023,0.3557,1881.2638,1.1888,0.976,0.6584,2.9071,0.8521,0.8591,0.8466,0.8719,0.8591,0.6757,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.2,42,2,False,0,0.1690526008605957,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.2,42,2,False,1,0.1706020832061767,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.2,42,2,False,2,0.1694917678833007,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,1000.0,20,0.2,42,2,False,5,0.1759619712829589,0.4083,4205.6841,0.8652,0.9817,0.717,2.9619,0.8619,0.8684,0.8625,0.8743,0.8684,0.7271,PrincipalParTree,2d-d31_y.zip
10,31,30,50,100.0,20,0.0,42,1,False,0,0.1949565410614013,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,100.0,20,0.0,42,1,False,1,0.1945524215698242,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,100.0,20,0.0,42,1,False,2,0.1939213275909423,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
10,31,30,50,100.0,20,0.0,42,1,False,5,0.1919300556182861,0.324,1080.1642,1.112,0.9576,0.5274,2.7662,0.8352,0.843,0.8055,0.8841,0.843,0.5771,PrincipalParTree,2d-d31_y.zip
