n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
4,k-means++,11,100,0.0001,False,42,True,lloyd,1.0994586944580078,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,,,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.8680672645568848,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,1000.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,1.0521979331970217,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,100.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.690476655960083,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,inf,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,1.0280351638793943,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,,,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.8863835334777832,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,1000.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.8027575016021729,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,100.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,1.0027048587799072,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,inf,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,1.101327657699585,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,,,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.9517590999603271,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,1000.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,1.010984182357788,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,100.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.8944342136383057,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,inf,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.8680672645568848,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,1000.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,1.0521979331970217,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,100.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,0.690476655960083,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,inf,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.8863835334777832,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,1000.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,0.8027575016021729,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,100.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,1.0027048587799072,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,inf,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.9517590999603271,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,1000.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,1.010984182357788,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,100.0,20.0,skl_kmeans,s-set1_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,0.8944342136383057,0.4454,5253.9133,0.7691,0.8113,0.34,1.3435,0.6568,0.6575,0.4963,0.9738,0.6575,0.5042,inf,20.0,skl_kmeans,s-set1_y.zip-4_k
